,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.24,0.0,0.0,0.0,163022383.0,4197680.0,2746837399.1,0.0
1,1.22,0.02,0.03,220669.15,163022383.0,4131018.5,2672552159.47,0.0236
2,1.2,0.03,0.04,362394.34,163022383.0,4081718.02,2629505812.18,0.0218
3,1.19,0.04,0.05,508929.56,163022383.0,4037042.94,2597021370.17,0.0221
4,1.18,0.04,0.06,574470.37,163022383.0,4008868.28,2580308929.94,0.0173
5,1.17,0.06,0.07,718017.47,163022383.0,3957064.54,2557186132.05,0.0223
6,1.16,0.06,0.07,761039.91,163022383.0,3933381.43,2546338229.23,0.0174
7,1.15,0.07,0.07,809783.55,163022383.0,3909840.06,2540920752.77,0.0181
8,1.14,0.07,0.08,849685.12,163022383.0,3886439.6,2534968545.73,0.0205
9,1.14,0.08,0.08,870784.09,163022383.0,3870917.15,2533053219.68,0.0153
10,1.14,0.08,0.08,895783.97,163022383.0,3859316.01,2531778092.29,0.0147
11,1.14,0.08,0.08,906548.85,163022383.0,3855456.7,2531639790.72,0.0134
12,1.13,0.09,0.08,936051.31,163022383.0,3840057.99,2529728688.46,0.0157
13,1.13,0.09,0.08,960553.04,163022383.0,3828549.33,2528324218.92,0.0144
14,1.13,0.09,0.08,968306.47,163022383.0,3824720.79,2528070707.05,0.0142
15,1.12,0.09,0.08,998495.27,163022383.0,3809444.87,2526662333.33,0.0166
16,1.12,0.09,0.08,1007287.47,163022383.0,3805707.81,2526529405.66,0.014
17,1.12,0.09,0.08,1007287.47,163022383.0,3805707.81,2526529405.66,0.0117
