,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.21,0.0,0.0,0.0,164949691.0,4174686.0,2842380309.0,0.0
1,1.2,0.01,0.02,148497.49,164949691.0,4124864.38,2779301526.85,0.0099
2,1.19,0.02,0.04,258779.97,164949691.0,4091980.73,2741024902.03,0.007
3,1.17,0.03,0.06,431883.2,164949691.0,4031028.82,2684655035.26,0.012
4,1.16,0.04,0.06,508311.24,164949691.0,4002896.13,2663135999.19,0.0062
5,1.16,0.05,0.07,555273.18,164949691.0,3982921.64,2648275557.75,0.028
6,1.15,0.05,0.07,641323.87,164949691.0,3955124.69,2630398503.97,0.006
7,1.15,0.06,0.08,711383.71,164949691.0,3935388.58,2618838821.23,0.0047
8,1.13,0.07,0.08,801101.72,164949691.0,3896211.31,2601802789.72,0.0084
9,1.12,0.07,0.09,868896.72,164949691.0,3865150.5,2590384751.89,0.0069
10,1.12,0.08,0.09,889044.69,164949691.0,3842017.5,2582662539.63,0.0054
11,1.11,0.08,0.09,911950.14,164949691.0,3830502.97,2578927965.78,0.007
12,1.11,0.09,0.09,936600.93,164949691.0,3819022.94,2575858968.57,0.0032
13,1.11,0.09,0.1,973198.35,164949691.0,3803769.75,2571600657.89,0.004
14,1.1,0.09,0.1,1008349.65,164949691.0,3781004.11,2566613673.85,0.0053
15,1.1,0.1,0.1,1023023.9,164949691.0,3773445.89,2565573362.29,0.0025
16,1.09,0.1,0.1,1037875.02,164949691.0,3762136.87,2563755642.09,0.0042
17,1.09,0.1,0.1,1045377.04,164949691.0,3754616.35,2562605800.39,0.0024
18,1.08,0.11,0.1,1056369.87,164949691.0,3728412.75,2559767588.47,0.0061
19,1.08,0.11,0.1,1068388.21,164949691.0,3717238.7,2558067167.62,0.0031
20,1.08,0.11,0.1,1073417.49,164949691.0,3713521.46,2557608436.37,0.0017
21,1.08,0.11,0.1,1079473.23,164949691.0,3709807.94,2557335949.76,0.0037
22,1.08,0.11,0.1,1089569.21,164949691.0,3702392.03,2556765163.95,0.0025
23,1.08,0.11,0.1,1095117.75,164949691.0,3694990.95,2556048155.87,0.0024
24,1.07,0.12,0.1,1098118.75,164949691.0,3691295.96,2555662421.28,0.0017
25,1.07,0.12,0.1,1098118.75,164949691.0,3691295.96,2555662421.28,0.0009
