,0,1,2,3,4,5,6,7,8,9,10
0,4200.607,4138.039689675345,4088.6630655297863,4048.6102033551592,4001.8662022311137,4080.384198113699,4282.892862452805,4236.104605366972,4232.775293077659,4198.499999499807,4198.499999499807
1,4075.238,4014.544612220273,3966.7077658681574,3934.567454898625,3892.29023818611,3976.3205083103767,4467.61425409477,4423.058390398864,4460.477405517433,4659.75959492646,4659.75959492646
2,3918.463,3860.1686888786626,3815.236893192227,3825.313964263194,3781.22997224395,3795.1645902635237,3911.4445848100304,3872.7921343465455,3901.6296215135244,4071.8064089288346,4071.8064089288346
3,3960.243,3903.542859908816,3874.8132211351603,4657.156178069771,4601.587024804685,4578.6403489486665,4510.565216011809,4461.22857047566,4443.448576420944,4403.613040996716,4403.613040996716
4,3585.758,3551.7366945180893,3527.317244303393,4362.895094579415,4329.169812588464,4351.608835579062,4773.41221680393,4721.286633849428,4702.4653108369685,4666.784983353674,4666.784983353674
5,3544.13,3717.2779407151675,3675.574073912528,3734.3901055567817,3703.608494149685,3711.675401721912,4050.492716760387,4006.327404311466,3990.345535484785,3960.558892363722,3960.558892363722
6,3374.153,4715.290267136529,4659.027340825972,4612.646205362471,4557.60154878473,4534.85910643313,4467.310605872022,4418.814873070421,4401.1713968578315,4361.841287183514,4361.841287183514
7,3239.518,4470.072908873396,4537.588632523862,4492.4176882937745,4438.893003951541,4416.789709748877,4351.233720347902,4640.789619924348,4622.504919362797,4594.5167568761635,4594.5167568761635
8,3357.665,3494.455879148285,3917.8019458457975,3878.8006342109634,3832.574775953272,3813.490463885346,3756.866819934264,3965.776895395931,3950.2766415800775,3925.1940540404084,3925.1940540404084
9,3531.543,3494.3398021892094,4713.774451161881,4666.874055551712,4617.251713394301,4594.211581195029,4525.778715584183,4476.243705360807,4458.369156716689,4418.400045409406,4418.400045409406
10,3516.092,3468.152874188715,4009.0596553866008,3995.709166230395,4744.622265199885,4720.951557654059,4650.65804169813,4600.448083380815,4582.081875328609,4541.0031858719185,4541.0031858719185
11,3722.288,3666.9474573350767,3627.7177151496057,3613.7915407312207,4402.025656803868,4380.214763949151,4318.977070018666,4528.449428687735,4538.5734642582565,4506.062110780404,4506.062110780404
12,4047.209,3986.925058449873,3939.392433895997,3900.2615813838534,3939.2773902883837,3919.8284551245847,3867.303801817916,4158.105719939074,4260.228936516598,4408.746220840418,4408.746220840418
13,4289.848,4225.948887165571,4175.516690882054,4133.949021589325,4084.7201271858935,4064.4463297127754,4008.46885253907,4048.0082724702625,4134.644241078356,4359.110865988053,4359.110865988053
14,4490.866,4423.972632866168,4371.1760081805905,4327.660566766556,4276.025524322762,4254.729386590181,4192.057564004364,4152.341736295042,4158.431902484064,4262.0431079804,4262.0431079804
15,4625.498,4556.599108988348,4502.219678890228,4457.399592440446,4404.204019213458,4382.22702208761,4316.95314792611,4269.848473950263,4253.01653301631,4222.314017661774,4222.314017661774
16,4899.76,4826.775866978136,4769.172064276363,4721.694395031288,4665.34466961594,4642.064558074442,4572.91894535141,4522.867605415029,4504.80382924863,4464.428163605006,4464.428163605006
17,4865.707,4793.230086965419,4736.026626965811,4688.878914564545,4632.920804362055,4609.802488232251,4541.137388988458,4491.433903419953,4473.495106436457,4433.389887782518,4433.389887782518
18,4847.063,4774.863797803046,4717.879525129808,4670.912479256284,4615.168820239159,4592.139091677569,4523.737126529154,4474.224144424399,4456.354095269166,4416.410705318375,4416.410705318375
19,4795.541,4724.109762706258,4667.731999421378,4621.264725705054,4566.114647956533,4543.330902797338,4475.658787899735,4426.685121545308,4409.00992396055,4369.543316264988,4369.543316264988
20,4569.977,4501.905596124301,4448.179188769729,4403.897440256933,4351.34095823489,4329.62841697303,4265.138335699964,4218.473326933715,4201.630782506328,4164.1315173781595,4164.1315173781595
21,4617.048,4548.275109630672,4493.995103507588,4449.256983287042,4396.15881249521,4374.222070811517,4309.0663913488725,4261.914497268335,4244.8947861312445,4206.896417209674,4206.896417209674
22,4670.509,4600.939649724648,4546.031037946156,4500.774754393199,4447.061604067682,4424.87075714507,4358.960389300604,4311.253444051717,4294.034492237684,4255.541235776128,4255.541235776128
23,4830.667,4758.712023660894,4701.920509805677,4655.112327886321,4599.557207475431,4576.605381017571,4508.434797536121,4459.089488009838,4441.279894720856,4401.4635417076015,4401.4635417076015
24,4791.042,4719.677285802205,4663.351776221799,4616.927779633182,4561.82948381951,4539.06648794092,4471.457967914372,4446.293294406983,4428.534793190407,4388.832700992406,4388.832700992406
25,4528.752,4461.348344415436,4408.1779195489335,4364.3626208540345,4312.505028439404,4291.139352401995,4229.713669081329,4619.739362056143,4601.6995069516715,4561.3504435806135,4561.3504435806135
26,4116.792,4055.520132382787,4007.192878875005,3967.3671346614424,3920.203467528281,3900.7420220239974,3844.6529080084397,4295.213994730735,4281.500613973247,4468.742201199039,4468.742201199039
27,4374.708,4309.545767592524,4258.115895853773,4215.728281034121,4165.420637499072,4144.637347478976,4082.926088594493,4106.05458871908,4093.1933503064097,4329.224268980923,4329.224268980923
28,4611.475,4542.785062411981,4488.5705041121855,4443.886296832358,4390.852041978281,4368.9417112723695,4303.8644766240795,4257.035989335876,4240.936382922724,4206.343016576243,4206.343016576243
29,4926.676,4853.290926052561,4795.370686815587,4747.632197189675,4690.972912415651,4667.5649156864265,4598.039433777926,4547.713167849446,4529.549603240771,4488.942147560205,4488.942147560205
30,4908.168,4835.058611108495,4777.35596032016,4729.796839319858,4673.3505727006905,4650.030571502901,4580.766390768888,4530.629246811489,4512.533951397792,4472.079723690262,4472.079723690262
31,4792.518,4721.131300112636,4664.788330598309,4618.3498836119925,4563.233649425495,4540.463132775467,4472.831053431615,4423.875367076452,4406.206447085327,4366.705453630021,4366.705453630021
32,5008.753,4934.145351904317,4875.2601782012125,4826.726379118576,4769.123167015782,4745.325194744983,4674.641423309434,4623.476703155951,4605.010562648307,4563.726297816536,4563.726297816536
33,4973.56,4899.476597395104,4841.005227889402,4792.812450895645,4735.614046661885,4711.983290226585,4641.796176479445,4590.991215645113,4572.6548223044965,4531.660700893521,4531.660700893521
34,4947.222,4873.530958539383,4815.36932545676,4767.431995865529,4710.536618829669,4687.031158690222,4617.216120438801,4566.680564501041,4548.44171532676,4507.665562789398,4507.665562789398
35,4886.748,4813.95767172542,4756.506868047902,4709.155361989407,4652.955292080993,4629.737063537346,4560.77508933312,4510.856994255536,4492.840853021803,4452.562691341363,4452.562691341363
36,5136.93,5060.41309734336,5000.021016649684,4950.2452084751585,4891.167895549726,4866.760923853715,4794.268312145231,4741.794255994425,4722.855510773548,4680.514765885213,4680.514765885213
37,5009.855,4935.230937114406,4876.332807799112,4827.788330560335,4770.172444895931,4746.369236718023,4675.669913803671,4624.493936652368,4606.023689376028,4564.730377645545,4564.730377645545
38,4977.945,4903.796474471801,4845.273502867949,4797.038403922523,4739.78999586962,4716.138541126314,4645.89106726377,4595.041385681976,4576.689319190538,4535.659745410898,4535.659745410898
39,4770.981,4699.915073706732,4643.8252555585395,4597.5954188544565,4542.726753663905,4520.058516728595,4452.730313815255,4403.9944910780505,4386.405035295226,4347.080756162328,4347.080756162328
40,4887.549,4814.74675536251,4757.286785206266,4709.927445293197,4653.718208910035,4630.496128493695,4561.563110083787,4511.646700334442,4493.628299668368,4453.422840757327,4453.422840757327
41,4646.792,4577.5761635258405,4522.946400588503,4477.920076692553,4424.480001331379,4402.475130098929,4337.877105746469,4290.418870577937,4273.317919908507,4235.244700360617,4235.244700360617
42,4499.948,4432.9192331926,4380.01594522287,4336.439330224475,4284.785136181319,4268.304115520254,4218.6429692795155,4172.484539580241,4155.853508767324,4118.723795527938,4118.723795527938
43,4392.271,4326.854308558023,4275.24622859761,4233.067389237694,4186.3417765275435,4179.351577031286,4339.747853887254,4292.250076595406,4275.139383727387,4236.821045853935,4236.821045853935
44,4080.49,4019.7738966534753,3972.343562225897,3941.311467173818,3948.6076376408414,3948.2780193487874,4570.1946229587165,4522.283099079546,4622.545811223951,4663.445461940052,4663.445461940052
45,3820.633,3763.896112824689,3722.2422244793474,3719.5664951025237,3788.7217348325075,3776.5770448398525,3946.048876301974,3903.2794099024336,3915.0447135933036,3901.6102615512077,3901.6102615512077
46,3950.317,3897.240774824404,3875.9376825224235,3960.189805716211,4373.057700169313,4751.433637663303,4691.128713816171,4640.362689996495,4757.83484808575,4799.724852585829,4799.724852585829
47,3642.351,3589.208907128416,3552.8071638344204,3552.3653340768988,3627.0855022841492,3906.755954248282,3938.3409898055597,3895.6909776909165,4043.4826374585473,4110.993829524474,4110.993829524474
