,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.17,0.0,0.0,0.0,210257867.0,5136930.0,3982201161.4,0.0
1,1.15,0.02,0.04,273307.78,210257867.0,5050531.72,3816812441.09,0.0164
2,1.14,0.03,0.07,490944.35,210257867.0,4980693.48,3700680752.38,0.021
3,1.12,0.04,0.09,689187.19,210257867.0,4906875.59,3604743540.98,0.0144
4,1.11,0.06,0.11,857599.04,210257867.0,4848315.86,3540860499.28,0.0116
5,1.09,0.07,0.12,980092.74,210257867.0,4785683.41,3495603595.33,0.0126
6,1.09,0.07,0.13,1052827.62,210257867.0,4753083.08,3473334577.86,0.0072
7,1.08,0.08,0.13,1127623.85,210257867.0,4724636.08,3455519939.19,0.0063
8,1.07,0.08,0.14,1205173.03,210257867.0,4701526.76,3444385886.44,0.0055
9,1.06,0.1,0.14,1315402.26,210257867.0,4645417.71,3422792595.95,0.0117
10,1.06,0.1,0.14,1351112.11,210257867.0,4634580.05,3418050709.86,0.0037
11,1.06,0.1,0.14,1363718.51,210257867.0,4625315.53,3414963076.46,0.0029
12,1.05,0.1,0.14,1380098.68,210257867.0,4611570.42,3411634636.58,0.0037
13,1.05,0.1,0.14,1396336.5,210257867.0,4602351.89,3409186055.56,0.0029
14,1.05,0.11,0.14,1420734.76,210257867.0,4588558.64,3406474444.0,0.0037
15,1.05,0.11,0.15,1437698.19,210257867.0,4579386.11,3404623797.37,0.0029
16,1.04,0.11,0.15,1441776.87,210257867.0,4570231.92,3403249104.73,0.0029
17,1.04,0.11,0.15,1445976.61,210257867.0,4561096.02,3402004964.54,0.0029
18,1.04,0.11,0.15,1448025.71,210257867.0,4556534.93,3401342537.72,0.002
19,1.04,0.11,0.15,1451063.53,210257867.0,4551978.39,3400988249.07,0.002
20,1.04,0.11,0.15,1455161.4,210257867.0,4547501.82,3400567772.24,0.002
21,1.04,0.12,0.15,1459605.27,210257867.0,4542954.32,3400270318.33,0.0021
22,1.04,0.12,0.15,1462025.3,210257867.0,4538411.37,3400049149.6,0.002
23,1.04,0.12,0.15,1462025.3,210257867.0,4538411.37,3400049149.6,0.0011
