,0,1,2,3,4,5,6,7,8,9,10
0,1212.218,1197.8205098513356,1184.8503199589616,1213.996701033762,1419.372290103604,1408.0569827933825,1401.0307793457428,1394.227219796801,1383.1123863375421,1380.3475466762534,1380.3475466762534
1,1141.63,1128.2070701503976,1115.9038834056412,1118.329804224023,1361.1863801409577,1350.376938921995,1343.727980448896,1462.7904496902665,1451.1291538804467,1448.2285785858398,1448.2285785858398
2,1166.399,1166.775584296505,1154.0084701746127,1148.485640543944,1181.7756654724567,1172.366928149838,1166.5637814146546,1308.2467909011725,1297.838914808915,1295.376920592212,1295.376920592212
3,1134.166,1241.8668771014502,1228.2744943586065,1220.9241088056747,1213.4611793881306,1203.7896391448132,1197.7836998455712,1208.4380711938345,1198.8084329390165,1196.4631532995713,1196.4631532995713
4,1058.584,1467.3760697519785,1451.3156925544945,1442.6306044635608,1431.2067311895883,1429.244379877153,1422.112436136267,1412.1874637202807,1400.929426275779,1398.1289683526536,1398.1289683526536
5,1028.528,1223.214765616651,1209.8456654533043,1202.6836932905153,1193.3658850160678,1414.723124890679,1407.6636523373359,1397.8396161951737,1386.6960004538976,1383.9241950489902,1383.9241950489902
6,1172.747,1158.874913865078,1146.9712054510323,1140.2100468447422,1131.4272723134304,1370.2354591122169,1363.4216530631786,1389.034218294607,1388.401538251629,1412.6114561606641,1412.6114561606641
7,1189.008,1174.8242517226843,1176.3554118339478,1169.3205330884573,1160.058713839946,1177.0156537710877,1171.1493049384605,1193.5143671124351,1198.9568150207406,1231.059446045514,1231.059446045514
8,1178.524,1164.7137927932156,1263.2695741169578,1255.708922364558,1245.6983964079886,1235.9050334479093,1229.7391274306808,1221.1612156029355,1213.3535736355825,1213.846044129885,1213.846044129885
9,1088.492,1077.6456562074784,1459.1896566457767,1450.457771898494,1438.8959328897959,1427.4453984425609,1462.8650662400053,1452.6556797936084,1441.07502746718,1438.194318487273,1438.194318487273
10,1068.978,1057.7810049699597,1228.8243329896072,1221.5706364003302,1211.9820975600294,1202.4985549919932,1377.054171697867,1368.0169622910967,1403.419451923193,1400.7440753767985,1400.7440753767985
11,1202.349,1188.0013948888702,1174.9998374128338,1168.137899257732,1159.0795080133225,1150.1218228984433,1240.5609345919197,1232.7760169579033,1313.628536316838,1311.2932854537407,1311.2932854537407
12,1263.105,1248.0318062771373,1234.372779201799,1226.9886962815594,1217.2111793780603,1207.5402131228495,1204.3100538393503,1196.7779299776046,1224.3020913988198,1222.1518368811135,1222.1518368811135
13,1408.524,1391.7143654048257,1376.4818334463876,1368.2435681492332,1357.3358618700643,1346.543859669105,1339.9290831599442,1331.392648045963,1320.80986618545,1318.4513343089454,1318.4513343089454
14,1392.642,1376.0219285474554,1360.9611857299958,1352.8158237896444,1342.0311242954963,1331.3324887215194,1324.6891961562696,1315.4442556030688,1304.9576756700403,1302.430458559376,1302.430458559376
15,1506.576,1488.596191313843,1472.303260872091,1463.4914964317816,1451.8244603690664,1440.250434570381,1433.0635705065702,1423.0621697409072,1411.717438531786,1408.8954153721609,1408.8954153721609
16,1626.281,1606.872665239,1589.285234039319,1579.7733660618387,1567.1793722631164,1554.6857784873407,1546.927940793723,1536.1319603549753,1523.886045696589,1520.8398514642413,1520.8398514642413
17,1461.149,1443.7113390375523,1427.9096916403385,1419.363641554147,1408.048419134757,1396.8233863572436,1389.85324864812,1380.1534491247314,1369.150979965592,1366.4140671466405,1366.4140671466405
18,1502.333,1484.403852075645,1468.1568731481973,1459.3699368913212,1447.7358298802849,1436.194677894491,1429.02819181731,1419.0550936813154,1407.7423788551605,1404.928421779829,1404.928421779829
19,1432.385,1415.2917964151484,1399.8021906566162,1391.4251126530392,1380.3336381718116,1369.3303782720404,1362.497810188814,1352.9908723776716,1342.2063080211278,1339.5251966313933,1339.5251966313933
20,1380.101,1363.6309058839843,1348.706025643635,1340.6344898829188,1329.9475623446203,1319.345425015525,1312.7619430279688,1303.6007596399743,1293.2089953219674,1290.624812069319,1290.624812069319
21,1519.613,1501.4776645652437,1485.0437880582158,1476.1558132032183,1464.3878643312205,1452.7138099263718,1445.4648233551031,1435.3769924557944,1423.9342940646752,1421.0879233738399,1421.0879233738399
22,1424.584,1407.5840981432445,1392.180408624912,1383.8492523751352,1372.8184839859425,1361.8780610601912,1355.0859385908643,1345.6338550984246,1334.910875011692,1332.2468419445438,1332.2468419445438
23,1360.656,1344.4181219271281,1329.7041198098568,1321.7462450000892,1311.2097600814664,1300.7585640829814,1294.2693975803925,1285.2390120933755,1274.995270897305,1272.4723404517813,1272.4723404517813
24,1425.696,1408.6814787243495,1393.2632717521415,1384.92462307653,1373.8839902988996,1362.931421895611,1356.130450337991,1346.6661080886515,1335.9305540528644,1333.3745196013126,1333.3745196013126
25,1400.562,1383.8474095289694,1368.701015533542,1360.5093904073353,1349.663405202145,1338.9039246579066,1332.2229104317778,1322.9354346545467,1312.4004629146143,1309.8957789572478,1309.8957789572478
26,1401.111,1384.3903708138994,1369.2384280437268,1361.0440054443056,1350.1943163020549,1339.4332101671232,1332.7497843414726,1323.6986474842856,1313.7111310724918,1311.2217941014778,1311.2217941014778
27,1345.499,1329.441817944665,1314.8910881759211,1307.0216422257615,1296.6023035023254,1286.2662196592892,1279.8480078274968,1271.2493970167602,1264.1719221778555,1261.6925686304223,1261.6925686304223
28,1422.234,1405.2627522042778,1389.8837368734712,1381.5673137783233,1370.5615293229055,1359.6444003831527,1352.8659538379975,1343.776933596098,1338.2251864037264,1335.5500882491056,1335.5500882491056
29,1338.178,1322.2598754703465,1307.8561276883338,1300.0853266010843,1289.9390093932627,1279.8444971336726,1273.6770518795693,1265.7653801939634,1443.6873158212113,1440.8065482938846,1440.8065482938846
30,1248.913,1234.0362196617637,1220.5759084716192,1213.2957965448766,1203.8194073107186,1194.3590609560886,1188.5712029488252,1180.6702151114332,1243.8021599753351,1241.3232017545447,1241.3232017545447
31,1473.063,1455.4831428121406,1439.552640138981,1430.936894803301,1419.5294017896606,1408.2128658924582,1401.1858895766063,1391.406992176897,1380.3146497020155,1377.5556765792612,1377.5556765792612
32,1399.206,1382.5076042648384,1367.3758527683237,1359.1921348276705,1348.356714634083,1337.6076989324724,1330.933122945609,1321.644682578411,1311.1086166903535,1308.4881263575896,1308.4881263575896
33,1417.03,1400.1189364732452,1384.7944479359728,1376.5064494300307,1365.532966663819,1354.646949171855,1347.8872922658798,1338.480528158193,1327.8101981352079,1325.1559895071355,1325.1559895071355
34,1507.663,1489.6702307514602,1473.3655666615302,1464.547468239921,1452.8720298550027,1441.2896766899526,1434.0976517476279,1424.0890620089667,1412.73618421753,1409.9121345802791,1409.9121345802791
35,1496.593,1478.732342561389,1462.5473954588465,1453.7940440080868,1442.2043325225834,1430.7070148652563,1423.5677925212005,1413.6326910382572,1402.3631481048565,1399.559828169795,1399.559828169795
36,1552.704,1534.1737015706994,1517.3819396642461,1508.3003904005081,1496.2761512730217,1484.347785996488,1476.940890678338,1466.6332894981297,1454.9414380749909,1452.033028131279,1452.033028131279
37,1475.737,1458.1253739198164,1442.1663018373551,1433.5350872497559,1422.1071922107963,1410.7710626708924,1403.731799968506,1393.9358045585107,1382.8238762379133,1380.0600790753138,1380.0600790753138
38,1434.396,1417.2776510146496,1401.7654450825057,1393.375916714616,1382.2679894719809,1371.248750771542,1364.4063904299294,1354.8844087489147,1344.0834734855653,1341.3967905520676,1341.3967905520676
39,1494.979,1477.137592457452,1460.9700782670761,1452.2261491361717,1440.6489210521684,1429.1639872779656,1422.0324496869625,1412.1080424782378,1400.8506461563757,1398.0503457147092,1398.0503457147092
40,1620.952,1601.6072030236492,1584.0773484491579,1574.5966138608942,1562.0438415879187,1549.5911407175806,1541.8586654372348,1531.097979900028,1518.891981169869,1515.8557160995103,1515.8557160995103
41,1509.823,1491.8044409031077,1475.4763956412971,1466.6456399259794,1454.9534588549163,1443.3544885052963,1436.1521351813255,1426.1291792148056,1414.7599976346205,1411.9318923993487,1411.9318923993487
