,0,1
0,14.0,14.0
1,14.0,14.0
2,14.0,14.0
3,14.8,14.0
4,14.0,14.1
5,14.0,14.0
6,14.0,14.3
7,14.0,14.2
8,15.4,14.4
9,14.0,14.0
10,17.0,14.2
11,14.0,14.5
12,14.0,14.2
13,15.8,17.0
14,27.5,14.6
15,14.8,14.2
16,17.8,14.8
17,14.0,14.5
18,14.0,14.8
19,22.1,17.8
20,20.3,16.3
21,15.8,14.8
22,14.8,14.5
23,15.4,17.8
24,17.0,14.6
25,14.6,15.8
26,14.0,17.0
27,15.8,17.8
28,15.4,17.0
29,16.3,15.8
30,15.8,15.8
31,20.3,17.8
32,61.6,16.3
33,36.3,15.4
34,20.3,20.3
35,31.3,17.8
36,36.3,20.3
37,15.8,15.8
38,17.0,27.5
39,14.0,24.5
40,36.3,20.3
41,17.8,36.3
42,17.0,15.8
43,14.3,42.7
44,14.3,24.5
45,15.8,31.3
46,27.5,17.8
47,230.4,31.3
