,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.23,0.0,0.0,0.0,64087089.0,1639185.0,1110319517.0,0.0
1,1.21,0.02,0.03,576805.86,64087089.0,1609927.52,1072009094.0,0.0132
2,1.19,0.03,0.05,915527.41,64087089.0,1589123.58,1051036504.75,0.0102
3,1.18,0.04,0.07,1262388.16,64087089.0,1570158.63,1035189854.54,0.0094
4,1.16,0.06,0.08,1741447.09,64087089.0,1546770.4,1018608876.86,0.0115
5,1.15,0.06,0.09,1984160.2,64087089.0,1532905.02,1010258472.17,0.0074
6,1.13,0.08,0.1,2332996.04,64087089.0,1508560.12,1000464051.02,0.0116
7,1.11,0.09,0.11,2634543.64,64087089.0,1487575.56,993088829.25,0.0101
8,1.1,0.1,0.11,2734057.4,64087089.0,1472840.84,989129699.51,0.008
9,1.1,0.11,0.11,2803804.93,64087089.0,1466958.4,987858747.83,0.0038
10,1.1,0.11,0.11,2846485.05,64087089.0,1462562.08,986904281.34,0.0031
11,1.09,0.11,0.11,2951947.22,64087089.0,1452355.0,985177189.25,0.0059
12,1.08,0.12,0.11,3029251.96,64087089.0,1443662.76,983830723.82,0.0052
13,1.08,0.12,0.11,3081165.79,64087089.0,1437896.91,982786288.77,0.0038
14,1.07,0.12,0.12,3107195.14,64087089.0,1435055.95,982371055.96,0.0023
15,1.07,0.13,0.12,3131858.84,64087089.0,1429324.6,981845563.28,0.0038
16,1.07,0.13,0.12,3149462.72,64087089.0,1426467.54,981598198.69,0.0024
17,1.07,0.13,0.12,3162825.81,64087089.0,1425096.58,981443692.73,0.0017
18,1.06,0.14,0.12,3171410.43,64087089.0,1415149.9,980925013.87,0.0052
19,1.06,0.14,0.12,3171410.43,64087089.0,1415149.9,980925013.87,0.0009
