,0,1,2,3,4,5
0,1.32,1.32,1.32,1.32,1.32,1.32
1,0.05,0.05,0.05,0.05,0.05,0.05
2,6.05,6.05,6.05,6.05,6.05,6.05
3,7.47,7.47,7.47,7.47,7.47,7.47
4,0.058,0.058,0.058,0.058,0.058,0.058
5,0.055,0.055,0.055,0.055,0.055,0.055
6,0.155,0.155,0.155,0.155,0.155,0.155
7,1.31,1.31,1.31,1.31,1.31,1.31
8,4.9,4.9,4.9,4.9,4.9,4.9
9,3.238,3.238,3.238,3.238,3.238,3.238
10,2.401,2.401,2.401,2.401,2.401,2.401
11,0.001,0.001,0.001,0.001,0.001,0.001
12,2.2,2.2,2.2,2.2,2.2,2.2
13,3.728,3.728,3.728,3.728,3.728,3.728
14,1.379,1.379,1.379,1.379,1.379,1.379
15,0.01,0.01,0.01,0.01,0.01,0.01
16,0.178,0.178,0.178,0.178,0.178,0.178
17,0.098,0.098,0.098,0.098,0.098,0.098
18,3.952,3.952,3.952,3.952,3.952,3.952
19,7.842,7.842,7.842,7.842,7.842,7.842
20,7.7,7.7,7.7,7.7,7.7,7.7
21,0.849,0.849,0.849,0.849,0.849,0.849
22,0.093,0.093,0.093,0.093,0.093,0.093
23,1.25,1.2753655952380956,1.2684640026231402,1.2661392831530156,1.2655633475001704,1.2655633475001704
24,0.322,2.7063659523809696,2.057616246575169,3.022604310201362,2.926232352926337,2.926232352926337
25,9.72,7.310268452380935,7.9659197508016915,7.003256406645622,7.100204299573493,7.100204299573493
26,6.017,6.803333452380958,6.589384081317343,6.517317777743482,6.585108565630428,6.585108565630428
27,9.404,7.095730833333317,7.7237757612942515,7.935325233075585,7.687978601546488,7.687978601546488
28,8.43,6.299289999999984,6.879023779656232,7.074300215146693,7.122678809985676,7.122678809985676
29,3.615,5.745710000000016,5.165976220343768,4.9706997848533065,5.136433172827176,5.136433172827176
30,3.043,4.564935714285725,4.150840157388406,4.011356989180934,3.976800850010231,3.976800850010231
31,6.752,6.752,6.752,6.752,6.752,6.752
32,1.8,1.8,1.8,1.8,1.8,1.8
33,1.2,1.2,1.2,1.2,1.2,1.2
34,1.5,1.5,5.26592555731285,7.889050103354648,7.661054739034659,7.661054739034659
35,7.842,11.458880225000026,8.341365307583862,7.4097445237162045,7.4679920997969145,7.4679920997969145
36,15.46,11.538732632142828,8.40057942857373,7.350454610814791,7.839684268605001,7.839684268605001
37,6.801,7.105387142857145,9.268627960356921,8.101782634289245,7.812703528928646,7.812703528928646
38,1.2,3.30534440476192,3.0590139638932614,3.240442030314605,3.1676281821603807,3.1676281821603807
39,8.368,6.262655595238081,6.8354877822793725,7.179526097510505,7.221937181474397,7.221937181474397
40,3.819,3.819,3.819,3.819,3.819,3.819
41,0.085,0.085,0.085,0.085,0.085,0.085
42,0.035,0.035,0.035,0.035,0.035,0.035
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.149,0.149,0.149,0.149,0.149,0.149
45,2.366,2.366,2.366,2.366,2.366,2.366
46,1.08,1.08,1.08,1.08,1.08,1.08
47,0.975,0.975,0.975,0.975,0.975,0.975
