,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,17.0,16.3,15.8,15.8,20.3,20.3,18.9,24.5,22.1,22.1,22.1,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
1,17.8,17.0,17.0,17.0,17.0,22.1,20.3,27.5,27.5,24.5,24.5,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
2,20.3,18.9,17.8,17.8,17.0,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
3,16.3,15.8,15.8,16.3,27.5,24.5,24.5,22.1,24.5,22.1,24.5,22.1,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
4,17.0,16.3,15.8,16.3,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
5,14.8,17.8,17.8,17.0,18.9,17.8,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
6,14.5,75.2,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5
7,15.1,15.8,15.8,20.3,20.3,18.9,17.8,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
8,14.6,15.8,15.8,61.6,50.9,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5
9,15.4,15.4,17.0,20.3,20.3,20.3,31.3,31.3,27.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
10,15.8,15.4,22.1,22.1,22.1,22.1,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3
11,14.8,15.4,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
12,20.3,20.3,20.3,18.9,18.9,18.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5
13,42.7,36.3,31.3,31.3,27.5,24.5,36.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3
14,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,24.5,31.3,31.3,31.3,31.3
15,31.3,27.5,24.5,24.5,22.1,22.1,20.3,22.1,24.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
16,36.3,36.3,31.3,31.3,24.5,24.5,22.1,24.5,24.5,22.1,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
17,75.2,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,27.5,24.5,27.5,24.5,24.5
18,230.4,230.4,144.6,144.6,115.5,115.5,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
19,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,22.1,24.5,24.5,27.5,27.5,24.5,24.5,27.5,24.5,27.5,31.3,31.3
20,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3
21,36.3,36.3,31.3,31.3,27.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3
22,50.9,42.7,36.3,36.3,31.3,31.3,27.5,31.3,27.5,27.5,24.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3
23,24.5,22.1,22.1,22.1,20.3,22.1,20.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
24,31.3,27.5,24.5,24.5,22.1,24.5,22.1,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
25,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3
26,61.6,50.9,50.9,42.7,36.3,36.3,31.3,27.5,27.5,24.5,24.5,27.5,24.5,27.5,27.5,31.3,27.5,27.5,31.3,31.3
27,50.9,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,31.3,31.3
28,50.9,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,31.3,27.5,27.5,27.5,24.5,31.3,31.3,31.3,31.3
29,22.1,22.1,24.5,22.1,22.1,22.1,22.1,22.1,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
30,22.1,22.1,24.5,22.1,22.1,22.1,22.1,22.1,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
31,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3
32,92.8,75.2,61.6,61.6,50.9,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
33,144.6,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
34,75.2,61.6,50.9,50.9,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3
35,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,36.3,36.3
36,182.1,144.6,115.5,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3
37,230.4,144.6,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7
38,75.2,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5
39,115.5,92.8,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
40,144.6,115.5,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
41,42.7,36.3,31.3,31.3,27.5,24.5,24.5,22.1,31.3,27.5,27.5,27.5,24.5,27.5,27.5,31.3,27.5,27.5,31.3,31.3
42,31.3,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3
43,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
44,27.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,22.1,31.3,31.3,27.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3
45,42.7,36.3,31.3,31.3,27.5,27.5,24.5,22.1,27.5,27.5,27.5,27.5,24.5,24.5,31.3,31.3,27.5,31.3,27.5,27.5
46,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,24.5,31.3,27.5,27.5
47,17.0,17.8,17.8,17.8,17.8,20.3,20.3,22.1,22.1,22.1,24.5,22.1,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5
