,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.21,0.0,0.0,0.0,164949691.0,4174686.0,2842380309.0,0.0
1,1.2,0.01,0.02,159426.96,164949691.0,4120770.53,2774251816.97,0.011
2,1.19,0.02,0.04,288914.7,164949691.0,4079950.85,2729564922.81,0.0089
3,1.18,0.03,0.05,388924.91,164949691.0,4047617.13,2699754338.16,0.0073
4,1.17,0.04,0.06,491579.43,164949691.0,4004090.53,2667240427.61,0.0107
5,1.16,0.05,0.07,564299.88,164949691.0,3976553.43,2647940470.81,0.0065
6,1.15,0.05,0.07,629278.99,164949691.0,3956710.39,2636043608.71,0.0049
7,1.15,0.06,0.08,670167.47,164949691.0,3936991.87,2625507604.17,0.0048
8,1.14,0.06,0.08,713202.85,164949691.0,3917379.03,2615101656.96,0.0048
9,1.13,0.07,0.08,780342.59,164949691.0,3891937.11,2603216837.81,0.0077
10,1.12,0.07,0.09,833552.11,164949691.0,3864775.14,2592774510.35,0.0064
11,1.12,0.08,0.09,857231.63,164949691.0,3837802.74,2584014444.55,0.0176
12,1.11,0.09,0.09,910814.18,164949691.0,3807207.56,2576063968.95,0.007
13,1.1,0.09,0.1,942110.71,164949691.0,3788354.11,2570896964.47,0.0048
14,1.1,0.1,0.1,983875.99,164949691.0,3773223.41,2567145637.69,0.0134
15,1.09,0.1,0.1,1017119.57,164949691.0,3758153.14,2564540608.37,0.0041
16,1.09,0.1,0.1,1027998.93,164949691.0,3746889.96,2562782005.15,0.0033
17,1.09,0.11,0.1,1054529.77,164949691.0,3731924.86,2560987731.06,0.0041
18,1.08,0.11,0.1,1065913.39,164949691.0,3724487.97,2559785395.24,0.0025
19,1.08,0.11,0.1,1074013.55,164949691.0,3720763.48,2559110676.39,0.0017
20,1.08,0.11,0.1,1082626.47,164949691.0,3705902.74,2557137373.75,0.0041
21,1.08,0.11,0.1,1099006.54,164949691.0,3698804.48,2556240547.58,0.0025
22,1.07,0.12,0.1,1109201.28,164949691.0,3691410.57,2555602070.03,0.0025
23,1.07,0.12,0.1,1115527.7,164949691.0,3687719.16,2555246193.42,0.0017
24,1.07,0.12,0.1,1118924.41,164949691.0,3684031.44,2554889687.79,0.012
25,1.07,0.12,0.1,1118924.41,164949691.0,3684031.44,2554889687.79,0.0009
