,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,2.02,0.0,0.0,0.0,1640232.0,69137.0,24804080.3,0.0
1,1.55,0.23,0.07,75587.7,1640232.0,52912.8,23067684.57,0.0321
2,1.36,0.33,0.07,90292.3,1640232.0,46510.61,22997751.52,0.0124
3,1.23,0.39,0.07,93893.07,1640232.0,42164.11,22984186.03,0.0083
4,1.23,0.39,0.07,93413.9,1640232.0,42128.27,22978610.26,0.0104
5,1.23,0.39,0.07,91113.58,1640232.0,42113.13,22977138.19,0.0083
6,1.22,0.4,0.07,84891.88,1640232.0,41748.29,22976560.34,0.0107
7,1.19,0.41,0.07,83066.91,1640232.0,40709.31,22974370.12,0.0079
8,1.2,0.41,0.07,78698.01,1640232.0,41101.68,22974412.2,0.0091
9,1.18,0.42,0.07,75698.21,1640232.0,40254.6,22974109.83,0.006
10,1.18,0.42,0.07,74793.93,1640232.0,40301.04,22973181.4,0.0052
11,1.19,0.41,0.07,70766.57,1640232.0,40770.75,22974743.15,0.006
12,1.19,0.41,0.07,70527.64,1640232.0,40587.18,22973652.5,0.0036
13,1.22,0.4,0.07,68862.31,1640232.0,41768.06,22973559.3,0.005
14,1.21,0.4,0.07,67997.17,1640232.0,41321.43,22973589.08,0.0042
15,1.18,0.42,0.07,66967.85,1640232.0,40417.9,22972751.99,0.0068
16,1.18,0.41,0.07,66315.12,1640232.0,40468.62,22972269.63,0.0056
17,1.18,0.42,0.07,64614.09,1640232.0,40415.58,22972796.7,0.0054
18,1.19,0.41,0.07,64034.67,1640232.0,40671.2,22972459.13,0.0044
19,1.19,0.41,0.07,63581.99,1640232.0,40634.55,22972188.1,0.004
20,1.19,0.41,0.07,62837.12,1640232.0,40742.44,22972562.14,0.0034
21,1.2,0.41,0.07,61756.17,1640232.0,40952.77,22972740.69,0.0045
22,1.19,0.41,0.07,61589.95,1640232.0,40698.29,22972428.55,0.0034
23,1.22,0.4,0.07,58822.37,1640232.0,41623.68,22973811.31,0.0065
24,1.2,0.4,0.07,59051.7,1640232.0,41144.02,22972426.01,0.0042
25,1.19,0.41,0.07,58229.36,1640232.0,40621.56,22972495.28,0.0036
26,1.2,0.41,0.07,57796.41,1640232.0,41075.36,22972581.69,0.0027
27,1.19,0.41,0.07,57772.52,1640232.0,40799.73,22972255.0,0.0036
28,1.2,0.41,0.07,57154.64,1640232.0,40972.06,22972343.84,0.0034
29,1.19,0.41,0.07,57074.86,1640232.0,40533.42,22972210.38,0.0022
30,1.19,0.41,0.07,56443.74,1640232.0,40729.85,22972353.87,0.0028
31,1.2,0.41,0.07,56211.05,1640232.0,40854.92,22972213.27,0.0033
32,1.18,0.42,0.07,55607.55,1640232.0,40438.41,22972377.48,0.0039
33,1.19,0.41,0.07,55508.55,1640232.0,40603.72,22972202.8,0.0022
34,1.19,0.41,0.07,54906.18,1640232.0,40766.7,22972423.47,0.0033
35,1.19,0.41,0.07,54911.41,1640232.0,40737.23,22972204.05,0.0022
36,1.2,0.41,0.07,53986.05,1640232.0,41135.62,22972625.66,0.0045
37,1.19,0.41,0.07,53914.61,1640232.0,40753.73,22972196.42,0.0043
38,1.2,0.41,0.07,53636.8,1640232.0,41071.66,22972133.06,0.0035
39,1.19,0.41,0.07,53235.62,1640232.0,40767.08,22972260.01,0.0039
40,1.22,0.4,0.07,52577.27,1640232.0,41635.22,22972586.09,0.0036
41,1.21,0.4,0.07,52535.61,1640232.0,41488.05,22972467.11,0.0022
42,1.2,0.41,0.07,52378.46,1640232.0,41124.89,22972369.47,0.0042
43,1.19,0.41,0.07,52528.97,1640232.0,40805.98,22972121.18,0.0019
44,1.19,0.41,0.07,52505.26,1640232.0,40617.84,22972014.55,0.003
45,1.19,0.41,0.07,52128.89,1640232.0,40821.18,22972162.76,0.0025
46,1.18,0.42,0.07,51926.81,1640232.0,40442.38,22972099.75,0.0036
47,1.19,0.41,0.07,51826.36,1640232.0,40516.41,22972084.49,0.0017
48,1.19,0.41,0.07,50863.73,1640232.0,40755.05,22972762.73,0.0039
49,1.2,0.41,0.07,50924.64,1640232.0,40906.11,22972436.45,0.0031
50,1.19,0.41,0.07,50927.45,1640232.0,40755.1,22972271.22,0.0016
51,1.2,0.41,0.07,50822.06,1640232.0,40971.68,22972148.5,0.0031
52,1.19,0.41,0.07,50813.84,1640232.0,40808.2,22972084.29,0.0016
53,1.19,0.41,0.07,50703.22,1640232.0,40664.44,22972083.56,0.0022
54,1.19,0.41,0.07,50702.81,1640232.0,40672.04,22972064.14,0.0007
55,1.19,0.41,0.07,50634.75,1640232.0,40652.03,22972070.83,0.0022
56,1.19,0.41,0.07,50591.27,1640232.0,40682.44,22972054.43,0.0016
57,1.19,0.41,0.07,50095.53,1640232.0,40834.74,22972346.65,0.0033
58,1.19,0.41,0.07,50160.96,1640232.0,40780.43,22972222.06,0.0014
59,1.2,0.41,0.07,49893.46,1640232.0,40974.94,22972424.05,0.0023
60,1.19,0.41,0.07,50021.32,1640232.0,40827.67,22972234.37,0.0014
61,1.19,0.41,0.07,49867.38,1640232.0,40683.6,22972286.41,0.0022
62,1.19,0.41,0.07,49933.71,1640232.0,40721.27,22972150.4,0.0017
63,1.19,0.41,0.07,49931.24,1640232.0,40733.55,22972143.17,0.0008
64,1.19,0.41,0.07,49843.27,1640232.0,40778.11,22972176.22,0.0019
65,1.19,0.41,0.07,49841.81,1640232.0,40785.81,22972127.58,0.0013
66,1.2,0.41,0.07,49677.68,1640232.0,40840.69,22972240.65,0.0019
67,1.19,0.41,0.07,49698.92,1640232.0,40822.53,22972185.48,0.0008
68,1.19,0.41,0.07,49697.33,1640232.0,40747.46,22972154.14,0.0013
69,1.19,0.41,0.07,49483.18,1640232.0,40813.85,22972288.01,0.0024
70,1.19,0.41,0.07,49505.76,1640232.0,40732.7,22972228.67,0.0011
71,1.19,0.41,0.07,49477.68,1640232.0,40818.04,22972209.63,0.0023
