,0,1,2,3,4,5,6,7,8
0,3448.873,3380.5577871244395,3357.331778270835,3323.9210744311586,3310.7019513502214,3271.5459090087325,3270.0971483255794,3251.2657847411324,3251.2657847411324
1,3013.461,2954.010556912357,3684.9842468102593,3648.3166014053986,3633.7585542771276,3590.7193483973815,3576.3886769332858,3551.450305113526,3551.450305113526
2,2865.4,2808.878851169797,3669.2576460397518,3635.870517240115,3622.733880555189,3702.3063407468485,3687.5299264850078,3661.7950356630595,3661.7950356630595
3,2930.567,2873.8672735973705,3081.0139713575104,3087.4129534067865,3108.5070500673623,3712.4646857250495,3707.4385364918276,3720.8338132980953,3720.8338132980953
4,2882.127,2869.437452833804,2868.7190583762354,2882.6670765820163,2888.334883477045,3136.1489290369677,3128.5999861760088,3126.9180876991613,3126.9180876991613
5,2837.136,3236.293960818433,3204.0737290262036,3398.143864250443,3384.58816329797,3344.339099065173,3331.127720259602,3308.133141976889,3308.133141976889
6,2664.65,2969.6594040921545,2958.677162118676,3737.1501862837804,3722.2407123956395,3677.935522623699,3668.8309367983657,3714.5853508894306,3714.5853508894306
7,2811.559,2865.8982098359324,2838.5154840118907,3183.3478472516094,3170.649663019618,3132.9217563647294,3124.0588108417764,3163.6249364455175,3163.6249364455175
8,2778.429,3807.500685463844,3758.2990753785534,3720.885743432427,3706.0246706534954,3661.7974834384045,3647.172549196323,3621.7190626763104,3621.7190626763104
9,2711.888,3793.2062649028544,3763.255957814549,3754.1478996769715,3912.646098558122,3986.0583984604655,3988.8871102612648,3975.033676232936,3975.033676232936
10,2825.011,2875.189356360621,2856.2287797676217,2859.334630007823,3051.6879050134567,3224.5435711008263,3304.1971448390605,3360.00770479158,3360.00770479158
11,3159.353,3096.7824814232263,3056.7970219962144,3028.170417782464,3038.529336777717,3124.288013547739,3190.9073571623053,3249.1872028891626,3249.1872028891626
12,3413.074,3345.4573475616858,3302.2269618839464,3269.3809404762414,3256.789343856632,3219.512423231609,3222.2258000799925,3225.620083046619,3225.620083046619
13,3790.28,3715.1905477531163,3667.18357887751,3630.67727279332,3616.1979208383195,3573.0477700794268,3558.7816839697985,3533.9553674863287,3533.9553674863287
14,3500.881,3431.5254053609647,3387.185085086233,3353.4666355740974,3340.0753606915882,3300.2206842550604,3287.0438871928664,3264.111811982267,3264.111811982267
15,3611.012,3539.474010710586,3493.736008236788,3458.956045066462,3445.1410366761775,3404.027888725415,3390.43289865785,3366.7721074313636,3366.7721074313636
16,3962.474,3883.9729514099517,3833.783248265899,3795.61753651027,3780.4579566929056,3735.341356421269,3720.4224879561925,3694.4576409926553,3694.4576409926553
17,3737.215,3663.1772218636406,3615.841233940476,3579.8458379929302,3565.548218950483,3522.9969118344357,3508.9268588629166,3484.4388080045815,3484.4388080045815
18,3689.944,3616.8421395113623,3570.1043769274197,3534.5637991142794,3520.4468450040044,3478.4333698869646,3464.5407327376206,3440.361840050399,3440.361840050399
