,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5,5,3,10,0,0,minizinc_fw,0,5000,0,5000,12,4.44,2.39,14310.0,7694.39,154337.21,0.46,0.1,0.004538461538461538,2.396923076923077
1,5,5,3,10,0,0,ogsa_fw,0,5000,0,5000,12,4.44,2.4,14310.0,7727.21,154335.65,0.46,0.1,0.004484615384615385,0.48941538461538453
2,5,5,3,10,0,0,minizinc_fw,0,,,,7,4.44,2.27,14310.0,7308.87,154593.0,0.49,0.1,0.0048375,1.7512499999999998
3,5,5,3,10,0,0,ogsa_fw,0,,,,7,4.44,2.27,14310.0,7308.87,154593.0,0.49,0.1,0.004975,0.010362500000000002
