,0,1
0,19.559,11.518936377348142
1,20.108,15.87134907576084
2,17.087,5.601344834388177
3,20.155,6.339408599570365
4,14.393,8.43804263658598
5,8.18,6.408694151737495
6,6.649,10.030669151737497
7,8.057,9.083490580308924
8,11.45,9.28640129459464
9,7.569,9.587248516816858
10,7.007,13.524137405705748
11,22.522,11.156558205519966
12,24.665,24.12844602603279
13,30.379,21.389955247367013
14,11.659,19.265552246420594
15,12.521,18.794142722611063
16,18.27,19.15196424115101
17,13.154,20.717133204514788
18,7.16,19.445456006712586
19,18.017,18.904641414141413
20,20.232,21.940368398268397
21,11.524,11.69877963308621
22,19.983,19.073146176046176
23,24.534,19.33941601731602
24,25.174,21.799877777777777
25,25.246,15.753832323232324
26,35.149,19.621211111111112
27,13.903,21.05828714779373
28,23.77,21.471583513708513
29,21.181,22.474516847041848
30,27.201,26.45598827561328
31,24.104,23.91325811688312
32,14.664,16.80387960811119
33,14.226,28.259199052555633
34,15.097,19.065810163666743
35,16.428,24.289685163666743
36,15.81,22.545689925571505
37,24.438,20.307147619047615
38,21.343,17.25863124287993
39,16.385,25.992819867851445
40,16.052,23.311757746639323
41,22.897,30.003872366522362
42,22.898,18.660822222222222
43,5.873,23.696806808688386
44,24.647,19.68947222222222
45,20.639,25.654902046783626
46,24.298,14.600666666666667
47,33.443,26.315
