,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.29,0.0,0.0,0.0,15616312.0,418644.0,255591268.0,0.0,255591268.0
1,1.26,0.02,0.03,59989.67,15616312.0,408854.68,247540459.85,0.0276,247600449.51999998
2,1.23,0.04,0.05,105644.75,15616312.0,401365.88,243166318.91,0.022,243271963.66
3,1.21,0.06,0.06,165721.39,15616312.0,393769.67,239571406.54,0.0222,239737127.92999998
4,1.19,0.07,0.07,196286.53,15616312.0,388579.26,237642136.26,0.0152,237838422.79
5,1.18,0.08,0.08,215182.22,15616312.0,384120.31,236309241.99,0.0144,236524424.21
6,1.17,0.09,0.08,237036.96,15616312.0,380219.86,235206675.71,0.0123,235443712.67000002
7,1.15,0.1,0.08,254953.09,15616312.0,374997.47,234064146.58,0.0168,234319099.67000002
8,1.15,0.11,0.09,265813.85,15616312.0,373098.03,233634452.27,0.0068,233900266.12
9,1.14,0.11,0.09,275661.06,15616312.0,371290.94,233278122.26,0.0044,233553783.32
10,1.13,0.12,0.09,290099.16,15616312.0,368576.43,232828266.1,0.0079,233118365.26
11,1.12,0.13,0.09,305293.11,15616312.0,365815.86,232461192.66,0.0073,232766485.77
12,1.12,0.13,0.09,318393.18,15616312.0,362929.2,232082403.1,0.0096,232400796.28
13,1.11,0.14,0.09,327135.52,15616312.0,360362.33,231785194.16,0.0088,232112329.68
14,1.1,0.14,0.09,336181.69,15616312.0,358842.42,231631744.86,0.0052,231967926.55
15,1.09,0.15,0.09,344048.34,15616312.0,354710.05,231334925.76,0.012,231678974.1
16,1.09,0.16,0.1,348128.02,15616312.0,353718.2,231265761.1,0.0033,231613889.12
17,1.08,0.16,0.1,350681.16,15616312.0,352562.43,231201675.66,0.0039,231552356.82
18,1.08,0.16,0.1,350681.16,15616312.0,352562.43,231201675.66,0.001,231552356.82
