,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,31.3,24.5,24.5,22.1,20.3,20.3,20.3,18.9,18.9,20.3,20.3,18.9,20.3,18.9,24.5,24.5,24.5,24.5,24.5
1,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1
2,17.8,17.0,16.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3,20.3
3,16.3,15.8,15.8,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
4,20.3,20.3,18.9,20.3,20.3,18.9,17.8,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
5,17.0,16.3,15.8,17.0,17.0,17.8,17.8,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1
6,42.7,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,22.1,22.1,20.3,20.3,20.3,22.1,22.1
7,17.0,17.0,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,24.5,24.5,24.5,22.1,22.1,22.1,22.1
8,14.6,14.8,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
9,22.1,20.3,20.3,18.9,17.8,17.8,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1
10,22.1,20.3,20.3,17.8,17.8,17.8,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1
11,27.5,24.5,22.1,20.3,20.3,20.3,20.3,18.9,18.9,17.8,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
12,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1
13,75.2,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
14,61.6,50.9,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,24.5,24.5,22.1,22.1
15,24.5,22.1,22.1,20.3,20.3,18.9,17.8,22.1,20.3,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1
16,22.1,20.3,18.9,17.8,20.3,18.9,18.9,18.9,17.8,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
17,17.8,17.0,16.3,17.0,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1
18,22.1,20.3,18.9,17.8,22.1,22.1,20.3,20.3,20.3,20.3,18.9,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
19,22.1,20.3,20.3,17.8,18.9,18.9,18.9,17.8,20.3,18.9,18.9,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
20,17.8,17.0,17.8,17.8,17.0,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
21,14.4,15.4,17.0,17.8,17.0,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3
22,24.5,22.1,22.1,20.3,22.1,20.3,20.3,18.9,18.9,18.9,17.8,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
