,0,1,2,3,4
0,83.455,77.96672056089514,74.3934315886205,72.56296681065538,72.56296681065538
1,65.245,60.961487288365134,58.196103139078325,58.079357212748214,58.079357212748214
2,57.821,54.018709901281234,51.55002264119641,50.79739304675784,50.79739304675784
3,78.162,73.0238501356015,69.66935316592516,67.9477503128322,67.9477503128322
4,60.896,69.06198465359374,66.14705270552383,64.67476023953972,64.67476023953972
5,47.491,56.907597767231415,60.60081363655172,61.177566113297345,61.177566113297345
6,39.542,45.55037610399382,45.237527822770915,46.162268628274596,46.162268628274596
7,45.436,57.936803220624185,55.87915599457582,64.64244286104949,64.64244286104949
8,40.366,55.19885167856935,54.802697760787964,81.6404606881065,81.6404606881065
9,44.464,47.74191794588024,47.04032583765213,56.28642293647582,56.28642293647582
10,87.183,81.44838667825833,77.70689173119801,75.78655975613566,75.78655975613566
11,90.566,98.95667798953156,94.41090457675338,92.07774457029642,92.07774457029642
12,36.975,85.5880873082257,85.65933159232095,83.54249708864822,83.54249708864822
13,37.643,52.796513274792105,71.81055106304169,70.07453574334326,70.07453574334326
14,52.5,49.12315384063896,55.35013748806546,54.03528832438353,54.03528832438353
15,65.151,60.86604020013604,58.07270095269112,56.663607868800625,56.663607868800625
16,73.461,68.6289750727955,65.47636550090652,63.85825964714174,63.85825964714174
17,95.277,89.00998976342204,84.92113741753968,82.82249635045444,82.82249635045444
18,94.984,88.73639390103949,84.66020160366871,82.56892337171926,82.56892337171926
19,77.851,72.73396446839904,69.39305960009999,67.67900141296695,67.67900141296695
20,58.199,66.28848630766404,68.23541205157096,66.54927064474458,66.54927064474458
21,47.734,52.94503048975535,84.68658081235455,82.59373630121722,82.59373630121722
22,52.525,49.39415883958734,79.78125067340015,77.83360215806853,77.83360215806853
23,56.325,52.6265055933509,53.47604133859894,52.160280176578105,52.160280176578105
24,80.205,79.19697149495103,82.21563121474271,86.08915297207085,86.08915297207085
25,35.723,36.1496279206361,39.85832317548833,42.66497524879601,42.66497524879601
26,61.82,57.7618383916799,55.11853867308032,53.89571014911329,53.89571014911329
27,81.952,76.58336844674727,73.1035315177365,72.45455964144571,72.45455964144571
28,56.768,53.09772381381847,50.68259846247741,50.02171335094174,50.02171335094174
29,64.539,69.55677843443178,66.43298039766282,67.56374082697366,67.56374082697366
30,51.141,53.74944230970477,51.335156755909786,52.31004905008618,52.31004905008618
31,82.957,77.50035917172241,73.94027072102246,72.11302258558453,72.11302258558453
32,90.577,84.61914043054958,80.73199055247836,78.73687513182723,78.73687513182723
33,97.847,91.41239063579617,87.21556791325928,85.06151005747441,85.06151005747441
34,72.064,67.32721978896593,64.23675174333026,62.65177624052763,62.65177624052763
35,102.027,95.31606256077424,90.93757405419872,88.69027456418078,88.69027456418078
36,81.108,75.78093934496528,72.31251450484815,70.54219868980583,70.54219868980583
37,67.3,62.87473841865029,59.99353554355502,58.52985592062666,58.52985592062666
38,97.459,91.0484649217896,86.86597113234042,84.71926773322988,84.71926773322988
39,71.549,66.84274019525252,63.77218490388589,62.196194164159834,62.196194164159834
40,98.424,91.94999036992184,87.72608320144332,85.55812400471382,85.55812400471382
41,85.703,80.06573625003469,76.38775612262559,74.499999,74.499999
42,73.563,80.25321776685436,88.03190457000308,91.52731337480328,91.52731337480328
43,37.548,39.727775310200364,42.48915087705952,44.71999842445624,44.71999842445624
44,64.408,60.1940133001,57.484005015454,56.14197501986704,56.14197501986704
45,73.227,68.41062993636501,65.27213887954868,63.66120534500693,63.66120534500693
46,80.644,75.34331581677769,71.88658761895114,70.11538033541252,70.11538033541252
47,67.937,63.46885198567853,60.55420175400537,59.05993590466054,59.05993590466054
