,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,2.79,0.0,0.0,0.0,637996.0,37054.0,9653859.2,0.0
1,1.87,0.33,0.07,558.8,637996.0,24811.4,8943271.63,0.0378
2,1.56,0.44,0.07,708.79,637996.0,20796.55,8933243.68,0.0104
3,1.5,0.46,0.07,708.7,637996.0,19909.87,8932428.67,0.0026
4,1.48,0.47,0.07,707.81,637996.0,19677.91,8932127.49,0.0022
5,1.45,0.48,0.07,701.71,637996.0,19287.55,8932030.41,0.0018
6,1.44,0.48,0.07,700.3,637996.0,19136.29,8931979.29,0.0012
7,1.44,0.48,0.07,699.68,637996.0,19098.69,8931971.64,0.0007
8,1.43,0.49,0.07,699.07,637996.0,19061.43,8931961.18,0.0006
9,1.43,0.49,0.07,699.07,637996.0,19061.43,8931961.18,0.0003
