,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.26,1.06,4255181.0,3592915.64,162129301.0,0.16,0.08,0.007859999999999999,4.421828
