,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,161926802.0,4033235.0,2988630241.1,0.0,2988630241.1
1,1.17,0.02,0.05,1076912.61,161926802.0,3952750.94,2852312674.24,0.0251,2853389586.85
2,1.16,0.03,0.07,1663381.02,161926802.0,3907823.14,2789025323.83,0.0146,2790688704.85
3,1.14,0.05,0.09,2375133.74,161926802.0,3846467.99,2715807992.13,0.0183,2718183125.87
4,1.13,0.05,0.1,2748243.83,161926802.0,3811939.8,2679572064.62,0.0096,2682320308.45
5,1.11,0.07,0.12,3321425.83,161926802.0,3759513.88,2638827015.88,0.0175,2642148441.71
6,1.11,0.07,0.12,3551848.1,161926802.0,3736242.32,2621305719.99,0.0078,2624857568.0899997
7,1.1,0.08,0.13,3757628.06,161926802.0,3700682.35,2600847806.54,0.0108,2604605434.6
8,1.09,0.09,0.13,3943732.19,161926802.0,3675933.21,2589096498.45,0.0099,2593040230.64
9,1.08,0.1,0.14,4047629.91,161926802.0,3635883.1,2574618301.69,0.0149,2578665931.6
10,1.07,0.1,0.14,4144451.58,161926802.0,3621213.92,2569544825.67,0.0063,2573689277.25
11,1.07,0.11,0.14,4328893.61,161926802.0,3602676.02,2565043664.84,0.0063,2569372558.4500003
12,1.06,0.11,0.14,4401393.81,161926802.0,3591914.47,2562532441.63,0.0056,2566933835.44
13,1.06,0.11,0.14,4452216.8,161926802.0,3584432.46,2560810787.37,0.003,2565263004.17
14,1.06,0.11,0.14,4472043.51,161926802.0,3582359.08,2560301191.72,0.0021,2564773235.23
15,1.05,0.12,0.14,4509654.33,161926802.0,3547530.96,2555437871.77,0.0114,2559947526.1
16,1.05,0.12,0.15,4533912.07,161926802.0,3532898.47,2553988734.91,0.0056,2558522646.98
17,1.04,0.13,0.15,4553090.17,161926802.0,3521591.38,2552965872.79,0.0055,2557518962.96
18,1.04,0.13,0.15,4563381.96,161926802.0,3519588.92,2552714611.6,0.002,2557277993.56
19,1.04,0.13,0.15,4582744.64,161926802.0,3514092.96,2552069759.7,0.0029,2556652504.3399997
20,1.04,0.13,0.15,4601840.55,161926802.0,3508922.89,2551793199.51,0.003,2556395040.0600004
21,1.04,0.13,0.15,4623739.67,161926802.0,3505259.2,2551557460.9,0.003,2556181200.57
22,1.04,0.13,0.15,4641947.79,161926802.0,3501676.01,2551415871.86,0.0023,2556057819.65
23,1.04,0.13,0.15,4666542.01,161926802.0,3497627.82,2551172424.78,0.003,2555838966.7900004
24,1.04,0.13,0.15,4697979.27,161926802.0,3493280.48,2550938939.18,0.003,2555636918.45
25,1.03,0.14,0.15,4737212.83,161926802.0,3484754.79,2550422315.09,0.0047,2555159527.92
26,1.03,0.14,0.15,4748443.11,161926802.0,3481992.47,2550225318.82,0.0023,2554973761.9300003
27,1.03,0.14,0.15,4762940.61,161926802.0,3478385.39,2550091076.34,0.0022,2554854016.9500003
28,1.03,0.14,0.15,4767215.76,161926802.0,3476495.81,2550006136.01,0.0021,2554773351.7700005
29,1.03,0.14,0.15,4767215.76,161926802.0,3476495.81,2550006136.01,0.0013,2554773351.7700005
