,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,161926802.0,4033235.0,2988630241.1,0.0,2988630241.1
1,1.17,0.02,0.05,1081167.88,161926802.0,3948881.57,2837093473.5,0.0233,2838174641.38
2,1.16,0.03,0.07,1680423.46,161926802.0,3901231.52,2769646479.11,0.0153,2771326902.57
3,1.14,0.04,0.09,2197409.64,161926802.0,3861681.48,2721761089.72,0.0116,2723958499.3599997
4,1.13,0.06,0.11,2819267.88,161926802.0,3804313.03,2671504655.06,0.0168,2674323922.94
5,1.12,0.06,0.11,3147385.81,161926802.0,3773585.51,2645307244.86,0.0094,2648454630.67
6,1.1,0.08,0.12,3490169.14,161926802.0,3725502.07,2615344071.8,0.0176,2618834240.94
7,1.1,0.08,0.13,3686370.77,161926802.0,3699133.52,2601294025.89,0.0088,2604980396.66
8,1.09,0.09,0.13,3837068.38,161926802.0,3673946.33,2588420423.28,0.0097,2592257491.6600003
9,1.08,0.1,0.14,4038387.37,161926802.0,3644135.85,2576408126.68,0.0098,2580446514.0499997
10,1.07,0.1,0.14,4147795.29,161926802.0,3625413.33,2569431008.66,0.0069,2573578803.95
11,1.07,0.1,0.14,4233130.02,161926802.0,3615556.44,2566337010.9,0.0029,2570570140.92
12,1.07,0.11,0.14,4284866.72,161926802.0,3608762.77,2564397030.03,0.0037,2568681896.75
13,1.07,0.11,0.14,4337443.89,161926802.0,3597987.52,2561940812.51,0.0045,2566278256.4
14,1.06,0.11,0.14,4369160.96,161926802.0,3592163.9,2560488847.47,0.0036,2564858008.43
15,1.06,0.11,0.14,4383604.4,161926802.0,3589961.13,2559974255.51,0.002,2564357859.9100003
16,1.05,0.12,0.15,4380484.63,161926802.0,3547953.88,2554815981.6,0.0118,2559196466.23
17,1.05,0.12,0.15,4404789.45,161926802.0,3533060.03,2552999933.2,0.0062,2557404722.6499996
18,1.04,0.13,0.15,4435074.17,161926802.0,3524801.73,2552329581.93,0.0036,2556764656.1
19,1.04,0.13,0.15,4453821.95,161926802.0,3518734.43,2551891445.36,0.0038,2556345267.31
20,1.04,0.13,0.15,4464981.21,161926802.0,3516320.54,2551671455.94,0.002,2556136437.15
21,1.04,0.13,0.15,4484455.43,161926802.0,3513657.24,2551572489.02,0.002,2556056944.45
22,1.04,0.13,0.15,4517226.64,161926802.0,3508105.58,2551356495.7,0.0028,2555873722.3399997
23,1.04,0.13,0.15,4535984.86,161926802.0,3503060.76,2551057423.78,0.0028,2555593408.6400003
24,1.04,0.13,0.15,4556760.36,161926802.0,3499091.2,2550880180.4,0.0028,2555436940.76
25,1.04,0.13,0.15,4574154.28,161926802.0,3497062.05,2550759675.37,0.002,2555333829.65
26,1.04,0.13,0.15,4596381.06,161926802.0,3492782.49,2550595329.29,0.0028,2555191710.35
27,1.03,0.13,0.15,4599797.29,161926802.0,3490999.64,2550534844.14,0.002,2555134641.43
28,1.03,0.14,0.15,4617097.17,161926802.0,3487242.3,2550392836.33,0.0028,2555009933.5
29,1.03,0.14,0.15,4629406.65,161926802.0,3484846.06,2550298630.1,0.002,2554928036.75
30,1.03,0.14,0.15,4660996.39,161926802.0,3480952.76,2550199988.55,0.002,2554860984.94
31,1.03,0.14,0.15,4671837.67,161926802.0,3479053.26,2550087406.23,0.002,2554759243.9
32,1.03,0.14,0.15,4689825.38,161926802.0,3476063.02,2549989431.07,0.002,2554679256.4500003
33,1.03,0.14,0.15,4716447.88,161926802.0,3473520.83,2549925042.19,0.002,2554641490.07
34,1.03,0.14,0.15,4728503.39,161926802.0,3469405.41,2549839583.87,0.0028,2554568087.2599998
35,1.03,0.14,0.15,4739312.63,161926802.0,3467159.77,2549749566.24,0.002,2554488878.87
36,1.03,0.14,0.15,4751958.83,161926802.0,3465262.16,2549718312.06,0.002,2554470270.89
37,1.03,0.14,0.15,4774254.33,161926802.0,3462062.64,2549660887.52,0.002,2554435141.85
38,1.03,0.14,0.15,4790075.18,161926802.0,3460152.85,2549619458.89,0.002,2554409534.0699997
39,1.02,0.14,0.15,4802226.67,161926802.0,3457759.85,2549569734.32,0.002,2554371960.9900002
40,1.02,0.14,0.15,4823812.37,161926802.0,3455222.31,2549530513.52,0.002,2554354325.89
41,1.02,0.14,0.15,4823812.37,161926802.0,3455222.31,2549530513.52,0.0012,2554354325.89
