,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.29,0.0,0.0,0.0,82849559.0,2222154.0,1327455260.5,0.0
1,1.27,0.02,0.02,93430.2,82849559.0,2184678.14,1301085832.81,0.014
2,1.25,0.03,0.03,158520.01,82849559.0,2156447.74,1284201164.64,0.011
3,1.23,0.04,0.04,215734.1,82849559.0,2124326.87,1270529755.84,0.0125
4,1.22,0.05,0.05,258620.96,82849559.0,2101074.34,1262402748.39,0.0086
5,1.21,0.06,0.05,309815.02,82849559.0,2082240.45,1256503600.46,0.0099
6,1.2,0.07,0.06,342648.49,82849559.0,2065641.24,1253424625.02,0.0072
7,1.18,0.08,0.06,377462.42,82849559.0,2043033.04,1248658531.06,0.0091
8,1.18,0.09,0.06,403968.09,82849559.0,2030806.53,1246717776.89,0.0058
9,1.17,0.09,0.06,431358.8,82849559.0,2016634.0,1244497496.35,0.0062
10,1.16,0.1,0.06,462086.65,82849559.0,2002560.43,1241834949.99,0.0065
11,1.15,0.11,0.07,481890.77,82849559.0,1988586.79,1240135632.05,0.0064
12,1.15,0.11,0.07,488646.57,82849559.0,1984612.2,1239913066.25,0.0026
13,1.15,0.11,0.07,488646.57,82849559.0,1984612.2,1239913066.25,0.001
