,0,1,2,3,4,5,6,7,8,9,10,11,12
0,15.8,15.4,15.4,15.4,15.8,15.8,27.5,24.5,24.5,24.5,24.5,27.5,27.5
1,15.1,14.8,15.8,15.4,15.4,15.4,16.3,15.8,15.8,15.8,15.8,16.3,16.3
2,14.8,14.8,15.4,31.3,31.3,27.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3
3,14.8,14.6,14.8,27.5,27.5,27.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
4,15.4,15.4,15.1,15.8,16.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1
5,15.4,15.4,15.1,15.1,15.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5,24.5
6,17.8,17.0,17.0,16.3,15.8,16.3,15.8,22.1,22.1,20.3,20.3,20.3,20.3
7,14.8,18.9,17.8,17.8,17.0,17.0,15.8,17.0,17.0,17.0,17.0,17.0,17.0
8,14.2,42.7,36.3,36.3,31.3,31.3,24.5,22.1,22.1,22.1,22.1,22.1,22.1
9,14.2,17.0,50.9,50.9,42.7,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
10,14.4,14.3,18.9,17.8,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
11,15.4,15.1,15.4,15.1,22.1,22.1,20.3,20.3,18.9,18.9,18.9,17.8,17.8
12,17.8,17.0,16.3,15.8,17.0,17.0,24.5,22.1,22.1,22.1,22.1,22.1,22.1
13,17.0,16.3,15.8,15.8,15.8,15.4,17.8,17.8,20.3,20.3,20.3,20.3,20.3
14,20.3,17.8,17.8,17.0,17.0,17.0,15.8,16.3,22.1,22.1,22.1,22.1,22.1
15,20.3,18.9,17.8,17.8,17.0,17.0,16.3,15.8,17.8,17.0,17.8,17.8,17.8
16,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.0,17.0,17.0,17.0,17.0,17.0
17,31.3,31.3,24.5,24.5,22.1,22.1,20.3,18.9,18.9,17.8,17.8,17.8,17.8
18,36.3,31.3,27.5,24.5,24.5,22.1,20.3,20.3,20.3,24.5,24.5,24.5,24.5
19,22.1,20.3,18.9,17.8,17.8,17.8,17.0,16.3,15.8,18.9,18.9,17.8,17.8
20,27.5,24.5,22.1,22.1,20.3,20.3,17.8,17.8,17.0,17.0,17.0,17.0,17.0
21,22.1,20.3,20.3,18.9,18.9,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3
22,15.8,15.8,15.8,15.8,15.8,15.8,17.0,24.5,24.5,24.5,24.5,24.5,24.5
23,18.9,17.8,17.8,17.0,17.0,16.3,15.8,22.1,22.1,22.1,22.1,22.1,22.1
24,20.3,18.9,17.8,17.8,17.0,17.0,16.3,16.3,16.3,17.0,17.0,17.0,17.0
25,24.5,24.5,22.1,20.3,20.3,20.3,17.8,17.0,17.0,17.8,17.8,20.3,20.3
26,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.0,17.0,17.0,17.0,18.9,18.9
27,27.5,24.5,24.5,22.1,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.8,17.8
28,31.3,31.3,27.5,24.5,24.5,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3
29,20.3,20.3,18.9,17.8,17.8,17.0,16.3,16.3,15.8,16.3,16.3,16.3,16.3
30,50.9,42.7,36.3,36.3,31.3,31.3,24.5,22.1,22.1,22.1,22.1,22.1,22.1
31,42.7,36.3,31.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
32,42.7,36.3,31.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
33,31.3,27.5,24.5,24.5,22.1,22.1,20.3,18.9,18.9,17.8,17.8,17.8,17.8
34,50.9,42.7,36.3,31.3,31.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
35,42.7,36.3,36.3,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
36,50.9,42.7,36.3,31.3,31.3,31.3,24.5,22.1,22.1,22.1,22.1,22.1,22.1
37,42.7,36.3,31.3,31.3,27.5,24.5,22.1,20.3,20.3,20.3,20.3,20.3,20.3
38,61.6,50.9,42.7,36.3,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1
39,230.4,230.4,144.6,144.6,115.5,115.5,75.2,61.6,61.6,50.9,50.9,50.9,50.9
40,182.1,144.6,115.5,92.8,92.8,75.2,61.6,50.9,50.9,42.7,42.7,42.7,42.7
41,61.6,61.6,50.9,42.7,36.3,36.3,31.3,24.5,24.5,24.5,24.5,24.5,24.5
42,18.9,18.9,17.8,18.9,20.3,20.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
43,16.3,15.8,15.8,15.8,15.8,15.8,24.5,31.3,36.3,36.3,36.3,42.7,42.7
44,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
45,18.9,17.8,17.8,17.0,17.0,17.8,31.3,27.5,24.5,24.5,27.5,27.5,27.5
46,17.0,15.8,15.8,15.8,15.4,15.4,16.3,15.8,15.8,15.8,17.0,17.0,17.0
47,17.0,17.0,16.3,17.0,17.0,17.0,20.3,18.9,18.9,17.8,17.8,17.8,17.8
