,init_PAR,PAR,init_inconvenient,inconvenient,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,3.35,1.73,0.0,1005.86,22510.0,11613.24,322844.0,0.48,0.09,0.00514,41.4575
