,0,1
0,14.3,14.0
1,14.5,14.1
2,14.0,14.5
3,14.5,14.2
4,14.0,15.4
5,14.0,24.5
6,14.0,14.0
7,14.0,14.6
8,14.0,14.0
9,14.0,14.0
10,14.0,14.0
11,15.4,15.1
12,17.0,15.1
13,50.9,14.6
14,14.0,14.0
15,14.0,14.0
16,14.1,14.0
17,14.0,14.0
18,14.0,14.0
19,14.1,14.0
20,14.5,15.4
21,14.0,14.0
22,14.4,14.0
23,17.0,14.0
24,17.8,15.4
25,17.8,14.0
26,230.4,14.0
27,14.0,14.8
28,15.8,14.0
29,14.6,14.0
30,22.1,22.1
31,16.3,17.0
32,14.0,14.0
33,14.0,31.3
34,14.0,17.8
35,14.0,14.1
36,14.0,14.0
37,17.0,17.0
38,14.6,14.0
39,14.0,144.6
40,14.0,14.0
41,15.4,14.0
42,15.4,14.0
43,14.0,14.2
44,17.0,14.3
45,14.5,17.0
46,16.3,14.3
47,144.6,14.0
