,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.26,0.0,0.0,0.0,160138695.0,4187534.0,2640321018.9,0.0
1,1.24,0.01,0.02,185564.41,160138695.0,4129288.07,2587424374.67,0.0277
2,1.22,0.02,0.03,302501.96,160138695.0,4084092.33,2554072305.06,0.1665
3,1.21,0.03,0.04,397335.49,160138695.0,4047482.19,2533013831.98,0.0219
4,1.2,0.05,0.05,526672.99,160138695.0,3991184.29,2505060554.53,0.0265
5,1.19,0.05,0.05,558272.11,160138695.0,3975243.48,2501543198.88,0.025
6,1.18,0.06,0.06,646485.09,160138695.0,3935669.46,2491868952.29,0.0274
7,1.17,0.06,0.06,693694.65,160138695.0,3916030.43,2486530507.38,0.02
8,1.17,0.07,0.06,711986.8,160138695.0,3908202.28,2485704861.45,0.018
9,1.17,0.07,0.06,711986.8,160138695.0,3908202.28,2485704861.45,0.0171
