,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,64119339.0,1605212.0,1150549546.9,0.0
1,1.18,0.02,0.05,115246.65,64119339.0,1570265.68,1097532792.64,0.0171
2,1.15,0.04,0.07,198216.22,64119339.0,1542239.87,1066071111.07,0.0141
3,1.14,0.05,0.09,277990.28,64119339.0,1517748.24,1043881565.56,0.0127
4,1.12,0.06,0.1,308164.41,64119339.0,1502638.88,1034765467.3,0.0084
5,1.11,0.07,0.11,341677.63,64119339.0,1489239.73,1027460436.17,0.0075
6,1.11,0.08,0.11,360936.61,64119339.0,1478846.28,1023019786.21,0.0061
7,1.1,0.09,0.12,379423.53,64119339.0,1465589.77,1017421449.36,0.0077
8,1.09,0.09,0.12,398133.04,64119339.0,1456818.19,1013636831.07,0.0054
9,1.09,0.1,0.12,414846.62,64119339.0,1449548.65,1011332229.49,0.0046
10,1.08,0.1,0.12,430560.15,64119339.0,1443759.15,1009804170.41,0.0038
11,1.08,0.1,0.12,442139.43,64119339.0,1439432.2,1008617563.33,0.0032
12,1.07,0.11,0.12,449631.36,64119339.0,1435166.76,1007782624.09,0.0033
13,1.07,0.11,0.13,457769.86,64119339.0,1428005.26,1006622466.77,0.0046
14,1.06,0.11,0.13,465533.43,64119339.0,1420879.5,1005469037.04,0.0046
15,1.06,0.12,0.13,469988.03,64119339.0,1418523.23,1005078195.98,0.0024
16,1.06,0.12,0.13,475605.67,64119339.0,1412857.64,1004565499.39,0.0039
17,1.06,0.12,0.13,478866.45,64119339.0,1410033.34,1004288788.69,0.0024
18,1.05,0.12,0.13,481316.96,64119339.0,1408623.31,1004124779.78,0.0017
19,1.05,0.12,0.13,481803.8,64119339.0,1407214.68,1004050521.22,0.0017
20,1.05,0.13,0.13,483177.49,64119339.0,1402997.26,1003815912.86,0.0031
21,1.05,0.13,0.13,483177.49,64119339.0,1402997.26,1003815912.86,0.0009
