,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,4.93,0.0,0.0,0,37994,3900,617503.6,,,617508.53
1,4.99,-0.01,-0.22,0,37994,3950,755851.0,,,755855.99
2,4.8,0.03,0.05,0,37994,3800,589608.8,,,589613.6000000001
3,5.5,-0.12,-1.68,0,37994,4350,1655598.1,,,1655603.6
4,5.5,-0.12,-1.67,0,37994,4350,1650815.7,,,1650821.2
5,4.8,0.03,0.03,0,37994,3800,599558.2,,,599563.0
