,0,1,2,3,4,5,6,7,8,9,10
0,14.8,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1,14.0,14.0,14.2,14.3,14.3,14.4,14.4,14.4,14.5,14.5,14.5
2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
4,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.0,14.0,14.0
5,14.6,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
6,61.6,15.4,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
7,17.8,15.1,14.6,14.3,14.2,14.1,14.0,14.0,14.0,14.0,14.0
8,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
9,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
10,14.8,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
11,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
12,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
13,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
15,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
16,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
17,14.6,14.1,14.0,14.0,14.0,14.1,14.2,14.1,14.0,14.0,14.0
18,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.0
19,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
20,14.0,14.0,14.0,14.0,14.4,14.3,14.3,14.2,14.2,14.2,14.2
21,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
22,31.3,20.3,16.3,14.8,14.5,14.3,14.2,14.1,14.0,14.0,14.0
23,14.0,14.0,14.8,14.5,14.3,14.2,14.1,14.1,14.0,14.0,14.0
24,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
25,14.0,14.1,14.0,14.8,14.6,14.5,14.3,14.3,14.3,14.3,14.3
26,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
27,230.4,18.9,14.5,14.1,14.1,14.1,14.1,14.0,14.3,14.3,14.3
28,144.6,17.0,14.3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
29,42.7,36.3,15.8,14.6,14.4,14.2,14.1,14.0,14.0,14.0,14.0
30,14.0,15.4,16.3,14.8,14.6,14.5,14.4,14.5,14.5,14.4,14.4
31,14.0,14.0,14.6,14.2,14.0,14.0,14.0,14.0,14.1,14.1,14.1
32,14.5,14.0,15.4,14.5,14.3,14.2,14.0,14.0,14.0,14.0,14.0
33,14.0,14.0,14.6,15.4,14.8,14.5,14.3,14.3,14.2,14.1,14.1
34,15.4,14.0,14.0,14.5,14.6,14.4,14.3,14.2,14.2,14.1,14.1
35,22.1,14.4,14.0,14.0,14.5,14.4,14.3,14.3,14.3,14.3,14.3
36,22.1,14.3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
37,16.3,31.3,15.4,14.5,14.5,14.8,14.6,14.5,14.4,14.3,14.3
38,14.0,15.4,14.3,14.0,14.0,14.6,15.1,15.1,15.1,15.4,15.4
39,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
40,14.0,14.3,14.4,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
41,14.0,14.0,14.2,14.4,14.3,14.3,14.3,14.3,14.2,14.2,14.2
42,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
43,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
44,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
45,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
46,14.0,14.0,14.3,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0
47,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
