,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,2.16,0.0,0.0,0,667180.0,29979.0,10785508.1,,,10785510.26
1,1.5,0.31,0.13,0,667180.0,20834.59,9355338.48,,,9355339.98
2,1.88,0.13,0.13,0,667180.0,26070.62,9431642.64,,,9431644.520000001
3,2.33,-0.08,-0.85,0,667180.0,32440.0,19936942.4,,,19936944.729999997
4,1.53,0.29,0.13,0,667180.0,21200.32,9365410.38,,,9365411.91
5,1.57,0.27,0.13,0,667180.0,21770.33,9361891.5,,,9361893.07
