,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,3264.476,3228.9067103185453,3193.727060724805,3134.0442521314344,3107.451775141849,3163.8034204261276,3148.0212292864376,3129.5560386801453,3122.586223065623,3425.989258769474,3408.893583035538,3388.4916159904105,3368.211743155742,3354.7592197922268,3338.136672050464,3331.463836793035,3325.887916474286,3319.266431040254,3312.6609645636045,3302.7339533024924,3293.012188691614,3289.88672067824,3411.160715905604,3397.5374889200093,3387.3558059274255,3380.584659582377,3377.221621922795,3373.856283300872,3367.2850459965534,3360.554466877606,3357.1951164107286,3353.860898294318,3350.513799396024,3347.1648555966276,3347.1648555966276
1,3080.187,3046.475619185862,3013.133149315015,2956.810081520112,2934.932373542503,3135.6429046931617,3120.00475276549,3168.777902665693,3185.0927880791523,3385.3268154158345,3368.434335101235,3348.2749244449315,3328.235958788593,3314.969043917681,3298.4313721335384,3291.8397308586436,3363.2321033536573,3356.510359700053,3349.8016270250127,3339.7630683982843,3329.7576073278037,3332.280543886462,3412.037136553233,3398.410037697695,3388.2256108045085,3381.4526717465105,3378.294304074764,3374.9164017706894,3371.04789418855,3364.309781142067,3360.946811360925,3357.809122549564,3354.4607774270144,3351.1086126495875,3351.1086126495875
2,2840.569,2809.488278569242,2778.9356254493537,3531.3795940674822,3499.898246093146,3451.2517477853567,3434.0301666690434,3413.477329416654,3376.119804180655,3374.4390749812897,3357.610215998891,3340.9251700069135,3323.4741255223985,3310.2204501088077,3293.7228710280774,3287.1554026628924,3392.8842729769694,3386.1040222522884,3379.335923949806,3369.2178270236545,3359.970278259464,3349.9024249932113,3349.28796752565,3335.9113892520413,3325.9175705688467,3331.186839475279,3334.6628366358036,3331.331697799168,3371.0950807662675,3364.356673493816,3360.993404820322,3359.7388064155016,3356.3877986090856,3353.0332618104767,3353.0332618104767
3,2668.694,2640.4317679235332,3066.5060492040425,3008.797025501584,2982.2741118343893,3218.91132114224,3202.850064189007,3183.6881501977664,3171.7719179286373,3156.2779622537464,3162.837125990119,3180.851933645594,3292.5895459487347,3279.460298056544,3291.379444423319,3298.3164293069162,3304.368368964732,3297.8065048001713,3291.2192770520755,3300.605334902568,3309.898236797598,3307.638248582832,3303.4152806259153,3321.810136214961,3326.5844692887617,3330.1364934496537,3332.250808956204,3335.342398147248,3343.0932319953517,3336.413752941593,3333.0780581886515,3346.5728541304634,3343.232381276333,3339.890325895057,3339.890325895057
4,2719.697,2690.1979862061,3691.2494127227733,3621.739742469559,3590.196352740442,3540.259022334675,3522.593094428333,3501.506819779356,3463.182251042126,3445.900986895016,3428.706006328826,3408.1852400885973,3397.5768026982796,3384.0071389536647,3367.121099127511,3360.390359982355,3353.7695353307504,3347.0659337376246,3340.3754128040828,3330.367496157599,3339.5791308902317,3329.5710292745816,3326.327741671061,3339.337320066679,3329.330227873403,3339.9935151068844,3336.9763105917773,3333.6408212811853,3329.5437771854445,3344.7772690748507,3341.432953805776,3342.2120888519703,3338.875147763118,3335.537076615355,3335.537076615355
5,2757.258,2732.505838452691,2809.432058484033,3651.8229660802385,3620.0884690425437,3569.7353444308997,3551.9223293826813,3530.6604655202,3492.016816274757,3474.591627438855,3457.2534054394387,3436.5617046397533,3415.993897948058,3402.3504645691537,3385.373026095107,3378.6057153909433,3371.854007502877,3365.1138232658786,3358.38705068817,3348.3221921079476,3342.7889424719383,3332.770813455632,3329.1159441775344,3338.0063416860075,3328.002645030072,3342.976722955657,3339.9924702327007,3336.6527147624683,3330.159979324658,3346.935729294988,3343.595561565693,3340.9657430041275,3337.6292022611233,3334.298688058862,3334.298688058862
6,2687.978,2771.224689669938,2840.3496138688843,3293.4570361309184,3265.1245606849398,3219.709550760587,3203.643527202011,3184.502872767967,3176.59113998817,3162.5753938260586,3166.384051919618,3476.960390461425,3456.1508327378383,3442.3470124007968,3425.1697212927647,3418.322825010901,3411.4896156747045,3404.6709314909704,3397.8650962479196,3387.682014832708,3377.6640084765772,3367.560848350083,3360.8293300962314,3347.418697496419,3337.390058731798,3330.7412806663933,3364.321631385727,3360.957634754341,3354.2404817414676,3347.5373180364663,3344.2810267184295,3341.0001826917114,3337.66356250902,3334.4173079465104,3334.4173079465104
7,2616.638,3671.312349254821,3631.129231035528,3562.751624320862,3531.5972499987247,3482.4749957845256,3465.0974207282393,3444.355423849732,3406.6564522230865,3389.658220438997,3372.7460974239866,3382.49422208156,3362.2504233198933,3348.821869251802,3332.1114042731374,3325.4523546549954,3319.54507706204,3312.945088552993,3317.1787684769756,3307.239563006466,3297.454131276061,3310.6901430420457,3304.412445175105,3300.747157909203,3320.7464777760597,3328.7379370919853,3377.815925154893,3374.4385332297384,3367.6954953688123,3360.96380990457,3358.5566130946654,3355.2031174815706,3351.851555364089,3349.453437808725,3349.453437808725
8,2705.337,3137.211690647835,3102.922988618734,3046.752341545199,3020.6268297753554,2979.275909427209,3455.973066694623,3435.2856404571407,3397.686004774241,3380.731647390802,3363.861882440146,3343.7293412477406,3323.717473267321,3310.4466981337155,3298.6081554174007,3292.015692986721,3297.4679001334407,3290.901125363074,3345.446838612473,3335.421097524894,3325.531215710686,3350.267472307871,3343.5706394547274,3330.21710789451,3351.1641275794773,3344.466593766446,3346.8912401726793,3343.551166932507,3336.870308698809,3330.20056062372,3346.899265063096,3343.5532397980332,3340.212896558235,3343.035265661677,3343.035265661677
9,2828.191,2863.627240259721,2853.640387797464,3074.4715322892807,3048.487848544647,3013.298497557616,3212.9781811436487,3193.7869948341195,3372.7558042639043,3355.9259186903296,3339.179994453941,3319.1952167495415,3299.3327236430314,3286.1592853808847,3347.8838463212655,3341.19151846647,3334.587990845055,3327.9227311603563,3346.4222133297662,3336.433600964548,3326.5575547951476,3384.145173101508,3377.3804328174783,3363.8914933649926,3353.8118642371396,3347.1080380985295,3344.155933060431,3340.9353381273704,3334.2603226284537,3327.595891865519,3338.924232973654,3335.58627474068,3332.254210465939,3378.8539092554734,3378.8539092554734
10,2996.799,2981.624076442638,2965.9499102524856,3158.1619768642604,3131.433732327834,3182.415348705744,3205.0067140262568,3185.997403636755,3367.2435690051107,3350.441174570542,3333.7229735528413,3313.7710178231328,3293.940025067382,3280.899306354232,3335.7924287365695,3329.2284754975253,3322.5742493240055,3315.9446113026074,3320.6061361516136,3336.545322924946,3326.6419269577045,3403.2244765466735,3396.4376307140565,3382.9046126430385,3372.766430749172,3366.024778400104,3362.7448356217037,3360.8094547860824,3354.0953206229647,3347.3914675850397,3344.8325091174547,3341.4883126083373,3338.1494232957293,3347.3067418724336,3347.3067418724336
11,3042.435,3011.8345086143236,2986.081646984657,3057.793350711481,3032.3214191788156,3301.1992897147097,3287.2932980753017,3267.6563743570796,3304.0511223702515,3287.5942035263793,3279.877895565001,3304.379442824904,3284.6293829507667,3316.7541980202614,3302.9731566886835,3306.876333810463,3300.267589168176,3293.687423718429,3288.0267806084157,3351.4565781613555,3341.5476579563274,3331.6148514141837,3328.8468224182066,3343.871075958515,3333.8506178723724,3327.1879776232454,3328.443389645622,3370.459662255976,3363.728374259126,3357.006146305982,3353.713675159676,3350.3652854845163,3347.017962199032,3345.8907322368327,3345.8907322368327
12,3176.976,3142.5798896840774,3108.9240020622447,3058.780783489062,3034.3297675893664,3305.931809841563,3289.550975239606,3269.8899058653765,3239.730111620311,3228.101930692054,3269.264832867284,3291.255850154343,3319.1830136497483,3305.9597570174337,3289.464347059574,3373.3859845558018,3366.6426959176747,3359.9130850145357,3353.2016322495915,3343.175720951425,3333.3712128362936,3323.3813417321335,3322.657287257011,3351.0635372074885,3341.0211277036583,3334.3443754943787,3331.1351091188844,3384.2225490097653,3377.4654461532946,3370.715016164434,3367.3496061482697,3364.0475505421214,3360.6865899915792,3357.4776624015876,3357.4776624015876
