,0,1,2,3,4,5,6,7,8,9
0,36.3,31.3,31.3,27.5,24.5,36.3,31.3,31.3,31.3,31.3
1,22.1,22.1,20.3,20.3,20.3,61.6,61.6,61.6,50.9,50.9
2,20.3,18.9,17.8,17.8,17.8,22.1,22.1,20.3,20.3,20.3
3,22.1,22.1,20.3,22.1,75.2,61.6,61.6,61.6,50.9,50.9
4,17.8,17.0,17.0,17.0,36.3,31.3,31.3,50.9,50.9,50.9
5,15.1,22.1,20.3,20.3,20.3,18.9,18.9,20.3,20.3,20.3
6,14.5,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7
7,14.5,22.1,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3
8,14.8,15.1,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3
9,15.4,15.1,24.5,75.2,61.6,61.6,50.9,50.9,50.9,50.9
10,15.8,15.4,15.8,24.5,22.1,36.3,36.3,36.3,36.3,36.3
11,18.9,17.8,17.0,17.8,17.8,22.1,22.1,24.5,24.5,24.5
12,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
13,42.7,36.3,31.3,31.3,31.3,24.5,24.5,24.5,24.5,24.5
14,92.8,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3
15,182.1,144.6,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6
16,50.9,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5
17,50.9,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5
18,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,27.5,27.5
19,36.3,31.3,27.5,27.5,24.5,22.1,22.1,22.1,22.1,22.1
20,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
21,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5
22,42.7,36.3,31.3,31.3,27.5,24.5,42.7,36.3,36.3,36.3
23,27.5,24.5,22.1,22.1,22.1,20.3,36.3,31.3,31.3,31.3
24,36.3,31.3,27.5,24.5,24.5,22.1,24.5,27.5,27.5,27.5
25,36.3,31.3,27.5,24.5,24.5,22.1,22.1,31.3,31.3,31.3
26,31.3,27.5,24.5,24.5,22.1,22.1,22.1,31.3,31.3,31.3
27,36.3,31.3,27.5,27.5,24.5,24.5,22.1,24.5,24.5,24.5
28,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5
29,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5
30,50.9,42.7,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5
31,75.2,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3
32,144.6,115.5,115.5,92.8,92.8,61.6,61.6,61.6,61.6,61.6
33,230.4,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8
34,230.4,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,75.2
35,92.8,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3
36,182.1,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6
37,182.1,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6
38,230.4,182.1,144.6,144.6,115.5,92.8,92.8,92.8,92.8,92.8
39,92.8,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3
40,92.8,75.2,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3
41,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
42,75.2,61.6,50.9,50.9,42.7,36.3,36.3,75.2,75.2,75.2
43,24.5,22.1,22.1,20.3,20.3,18.9,18.9,20.3,20.3,20.3
44,22.1,20.3,20.3,20.3,31.3,31.3,31.3,27.5,27.5,27.5
45,20.3,20.3,18.9,17.8,42.7,36.3,36.3,36.3,36.3,36.3
46,20.3,20.3,18.9,18.9,24.5,31.3,61.6,61.6,61.6,61.6
47,20.3,18.9,17.8,17.8,17.8,17.8,18.9,17.8,18.9,18.9
