,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,27.5,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
1,24.5,24.5,22.1,22.1,36.3,31.3,36.3,36.3,31.3,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
2,24.5,22.1,20.3,22.1,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9
3,24.5,22.1,22.1,31.3,31.3,31.3,27.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7
4,18.9,17.8,20.3,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
5,17.8,17.8,27.5,27.5,24.5,31.3,31.3,27.5,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,42.7,42.7
6,17.8,17.8,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
7,15.8,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7
8,17.0,31.3,31.3,27.5,31.3,27.5,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
9,17.0,22.1,22.1,22.1,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
10,17.0,61.6,50.9,42.7,36.3,36.3,36.3,31.3,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
11,18.9,18.9,24.5,24.5,31.3,31.3,31.3,31.3,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
12,31.3,24.5,24.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,42.7,42.7
13,50.9,42.7,36.3,36.3,36.3,31.3,31.3,50.9,50.9,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9
14,61.6,50.9,50.9,42.7,36.3,36.3,31.3,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
15,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7
16,144.6,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
17,230.4,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6
18,230.4,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
19,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,50.9,50.9
20,144.6,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
21,50.9,50.9,36.3,36.3,31.3,31.3,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7
22,50.9,42.7,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
23,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
24,50.9,50.9,36.3,36.3,31.3,31.3,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7
25,50.9,42.7,36.3,36.3,31.3,31.3,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9
26,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7
27,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
28,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9
29,92.8,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7
30,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,50.9,42.7,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9
31,144.6,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,42.7,42.7
32,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7
33,92.8,61.6,61.6,50.9,50.9,42.7,36.3,42.7,36.3,36.3,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
34,144.6,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
35,230.4,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2,75.2,61.6,61.6,61.6,61.6
36,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
37,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
38,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9
39,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7,50.9,50.9,50.9
40,92.8,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,42.7,36.3,50.9,42.7,42.7,50.9,42.7,50.9,50.9,50.9
41,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,50.9,50.9
42,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,42.7,42.7,42.7,42.7,50.9,50.9
43,42.7,36.3,31.3,31.3,31.3,31.3,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
44,31.3,27.5,24.5,36.3,31.3,31.3,50.9,50.9,42.7,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9
45,22.1,20.3,22.1,42.7,36.3,42.7,42.7,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
46,24.5,22.1,36.3,36.3,31.3,61.6,61.6,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9
47,20.3,18.9,24.5,24.5,24.5,42.7,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
