,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,36.3,36.3,31.3,31.3,31.3,31.3,31.3,50.9,50.9,50.9,50.9,50.9,42.7,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9
1,27.5,24.5,24.5,24.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9
2,24.5,22.1,22.1,24.5,22.1,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
3,18.9,18.9,18.9,31.3,27.5,31.3,31.3,27.5,31.3,31.3,31.3,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7
4,20.3,18.9,18.9,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
5,15.8,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9
6,16.3,27.5,24.5,24.5,24.5,24.5,24.5,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,61.6,50.9,50.9,50.9,50.9,50.9
7,18.9,20.3,20.3,18.9,61.6,61.6,50.9,61.6,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9
8,17.0,17.0,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9
9,18.9,18.9,31.3,27.5,27.5,24.5,31.3,31.3,27.5,75.2,61.6,61.6,61.6,61.6,61.6,50.9,61.6,61.6,50.9,50.9,50.9
10,20.3,20.3,20.3,20.3,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,42.7,42.7,42.7,42.7,50.9,50.9,50.9,50.9,50.9
11,22.1,22.1,20.3,20.3,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
12,31.3,27.5,27.5,24.5,31.3,27.5,27.5,27.5,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
13,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9
14,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9
15,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9
16,230.4,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6
17,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
18,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9
19,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,61.6,61.6,61.6,50.9,61.6,50.9,50.9,61.6,50.9,50.9
20,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
21,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,61.6,61.6,61.6,61.6,50.9,61.6,61.6
22,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,61.6,61.6,50.9,50.9,50.9,50.9,61.6,50.9,50.9
23,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,50.9,50.9,50.9,42.7,61.6,50.9,61.6,50.9,50.9
24,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,61.6,61.6,61.6,61.6,50.9,61.6,61.6,61.6,50.9,50.9,50.9
25,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9
26,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,61.6,61.6,61.6,50.9,50.9,50.9,61.6,50.9,50.9
27,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,36.3,42.7,36.3,36.3,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
28,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,50.9,42.7,61.6,61.6,61.6,61.6,50.9,50.9
29,92.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
30,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,61.6,61.6,61.6,61.6,61.6,50.9,61.6,61.6
31,230.4,230.4,182.1,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2,61.6,61.6,61.6
32,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9
33,144.6,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,61.6,61.6,61.6
34,144.6,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,61.6,61.6,61.6
35,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6
36,182.1,144.6,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9
37,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
38,230.4,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2,61.6,61.6
39,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6
40,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,61.6,50.9,50.9
41,230.4,230.4,182.1,182.1,144.6,144.6,115.5,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6
42,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,42.7,42.7,61.6,61.6,61.6,61.6,61.6,50.9,50.9
43,31.3,31.3,31.3,27.5,24.5,24.5,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,61.6,50.9,61.6,61.6,50.9,50.9,50.9
44,61.6,50.9,50.9,42.7,36.3,36.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,61.6,61.6,61.6
45,42.7,42.7,36.3,36.3,31.3,31.3,31.3,36.3,31.3,50.9,42.7,42.7,42.7,42.7,50.9,50.9,50.9,50.9,50.9,61.6,61.6
46,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,50.9,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
47,27.5,24.5,24.5,24.5,22.1,36.3,31.3,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
