,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1257.852,1242.8406494026162,1230.4680716332177,1210.9279329610456,1201.728022569302,1193.8004345873003,1296.9247894444054,1289.1811444172245,1281.4660517958728,1268.8262248298324,1261.2332440899638,1255.3707898683474,1249.5434105823686,1246.6432534421665,1240.8701315728733,1277.7692937554277,1275.0280478774937,1273.6663669627865,1272.737933914212,1302.4551830419327,1299.8623917200318,1294.7817312487746,1375.407433330268,1368.5441564507912,1363.0785850175187,1358.9934701021534,1357.6463216320515,1356.2886823104193,1354.932396628109,1354.932396628109
1,1149.805,1136.1391013754792,1124.9951302155505,1140.937096450514,1169.0541996288619,1193.7075498114855,1407.7212262760304,1399.2977880944668,1390.9237768304647,1377.1109408368525,1368.8704903646696,1360.6796284791474,1352.5377531555846,1348.4853799722346,1340.4186839720223,1333.7360342236398,1328.4103492746037,1325.7590968654038,1321.809762543336,1347.0654876849928,1344.3727297621106,1337.6648453046905,1347.9161859665228,1341.1901006661863,1335.833593722918,1331.8305786268568,1330.5032960482297,1329.1728457521815,1329.3392599064293,1329.3392599064293
2,1105.06,1094.29041710734,1127.6681874657377,1164.8458734040346,1192.6425215473735,1216.9114566266974,1255.9764372010488,1248.5358876641321,1241.1398400397934,1236.5469276555461,1238.2832123112794,1238.3638472148502,1238.4437840561923,1238.4838426187423,1344.0108540934202,1337.3045458587444,1331.9635897889477,1329.3011165119597,1325.320412521544,1329.1839261933435,1328.472088437883,1331.658189418345,1323.6884399123185,1328.2773008086547,1331.9317533562487,1327.940117394563,1327.8946182771683,1328.8099856588913,1328.8331006732324,1328.8331006732324
3,1032.873,1067.9486258650804,1212.5421253674626,1193.3325714216844,1203.3090358781146,1212.1001166322344,1403.4529383203412,1395.0535915676378,1386.70451507311,1372.953692126497,1364.7374226235897,1356.5702618226396,1348.4519217921047,1344.4109187251447,1338.6177310871299,1331.9383296001492,1326.6187822555248,1323.999712880796,1320.0334496508815,1317.3068816885125,1316.809250865017,1318.1730542749021,1320.3253808520537,1321.6335949019574,1322.6757000613272,1327.5030453959687,1327.4577163505726,1327.7128096342221,1327.468963824588,1327.468963824588
4,1088.376,1091.795547717653,1460.0201023771149,1436.83416819098,1424.0295824268167,1412.7441201635802,1398.7363495514323,1390.364896515653,1382.0435467935959,1368.3067204296265,1360.1174551674972,1351.9771908515838,1343.885646180285,1339.858364209912,1331.8399374902167,1325.194222530759,1320.781190707419,1318.5811828801948,1314.6316744742826,1310.7309677593466,1309.6211050327959,1309.3175472306552,1310.5531214062737,1309.9388755201205,1309.4493948512004,1311.2795153254817,1310.7792298101565,1310.655835580346,1310.440513744766,1310.440513744766
5,1154.267,1140.844428176983,1131.2765781942585,1113.3935518435942,1125.0782122985775,1411.5113341490653,1397.4595796874328,1389.095786099865,1380.7820499840698,1367.0857857239241,1358.9039534658282,1350.771089637311,1342.6868054010233,1338.6829744862907,1330.6719954639602,1324.0413949554877,1325.3556004238849,1326.0097739726375,1322.0377772967176,1318.0864689087389,1317.2132368053901,1317.9931542259076,1316.0470582195176,1315.306929666523,1314.717486849255,1314.7078140679403,1314.1754362538722,1314.0289858176184,1313.8692238318008,1313.8692238318008
6,1096.53,1250.860462436209,1238.4081858390427,1218.742811271377,1207.8219502560635,1287.1032656155503,1274.2912527690166,1266.666491405811,1259.087364391745,1253.1062351981204,1252.918615383965,1252.692617346246,1252.4689953497166,1272.0148904314717,1265.0626499775185,1266.7314308267023,1284.0580175542407,1334.36673257815,1330.3676970832676,1326.3806467017625,1325.0289396000057,1325.3062497268545,1323.3797600743605,1322.2477775042257,1321.3574430094254,1320.730885655665,1320.1618537700092,1319.9382219162392,1319.7148136943229,1319.7148136943229
7,1030.415,1468.385556193126,1453.7676020829479,1430.6809610915318,1417.8562169591926,1406.5600351942587,1392.5576511477973,1384.2232316106245,1375.9386937409452,1362.3190774945076,1354.1657860504674,1346.0612024433635,1338.0058431335171,1334.0037173992691,1326.021013150019,1319.6851325236175,1317.0465451744303,1341.2410927586266,1337.22157767645,1333.2140701239812,1330.5490691508035,1323.9098505273714,1327.608007240743,1326.207590839575,1325.0975868703695,1324.2144228628365,1323.6225244399736,1323.3293169155336,1323.039202598618,1323.039202598618
8,1129.384,1142.8023709777508,1131.5826984030139,1116.0568849169044,1422.6912851025768,1411.3495106065354,1397.2993571625343,1388.9365284950002,1380.6237275840929,1367.1230846373564,1358.9427288901943,1350.8323760659305,1342.7582885894162,1338.7343763198676,1330.722185918518,1324.2660152490607,1320.9167752367266,1322.5171690890284,1319.6137129744814,1315.6952668952408,1314.324915879717,1314.7615022539608,1319.9834291848786,1319.4079242005082,1318.9301138168432,1318.362043924188,1317.8513318802638,1317.6628645483836,1317.5963356838352,1317.5963356838352
9,1179.595,1168.6010776490705,1158.4701297600775,1178.3668949291578,1277.9135761741386,1267.7278750204118,1255.111484166178,1247.6106173167652,1240.1515729900989,1233.574139999536,1232.4856974421427,1254.2240998161976,1338.4697791795386,1334.4590432530879,1326.4724288355458,1320.0994553905762,1321.8922860808195,1319.519680404944,1324.7674810627875,1320.885062627608,1320.4084049504154,1330.7094502227292,1322.7453490146495,1324.2835128640118,1325.029922264976,1324.6024452603128,1324.1602348150525,1324.0156695802375,1325.8915209106572,1325.8915209106572
10,1100.503,1098.8176733898308,1099.4423604081119,1342.0160864476538,1331.298133968212,1320.6850703654773,1307.5377411627865,1299.715596902449,1291.9382513801004,1279.4884258434915,1272.0428190326625,1278.2263153335045,1302.7299608230994,1298.8270054992256,1291.054876468844,1288.3559353692795,1299.4312847526178,1296.8598925223973,1315.5086236749717,1311.6739680173202,1311.7933923392536,1330.662130145604,1322.6986712503303,1324.5591532073406,1324.6883586247975,1324.3598892373998,1323.9472483481622,1323.726604099814,1335.904128495714,1335.904128495714
11,1098.661,1103.0491886438406,1109.490447923755,1454.4336808304524,1441.3960242902185,1429.9051345672165,1415.6702576639034,1407.1974428796061,1398.7753380611223,1384.9429645353632,1376.6540591995456,1368.421023458721,1360.2372566163228,1356.1622995215655,1348.0581916429257,1341.3319765740039,1335.9747312356208,1333.3041437348807,1329.327143956114,1325.4688344072874,1325.268840785307,1345.3940009905289,1337.3422638234722,1330.6690023804356,1325.3543569856347,1325.7646843136615,1325.7594416293477,1325.6492811877185,1346.5875999065306,1346.5875999065306
12,1304.458,1288.8903834972316,1276.0624412855075,1255.8632059367255,1244.6101324352237,1234.6987532635617,1222.44033977397,1218.3314300000693,1247.979582521774,1249.5369457075672,1258.6723368971423,1286.2389838155643,1278.57451943947,1274.977703096571,1309.4997131134376,1303.2182250931673,1298.0137334391436,1295.4222543599985,1354.0946021147013,1350.036394223074,1347.337681466022,1340.6144779189149,1332.5917233492196,1325.9422320207614,1326.8698425168413,1328.9555428977476,1330.0935703548498,1331.9672957844948,1330.6571414887105,1330.6571414887105
13,1386.784,1370.2338392053202,1356.593017105614,1335.0496421677633,1323.0834180991596,1312.5412158364793,1299.4797680040376,1294.7317632631334,1303.673366582547,1290.8371817000245,1283.2208536553271,1286.1389108750923,1278.5045096909328,1274.9431269200736,1318.5846649620212,1312.3811011781088,1307.1401207984673,1304.5324310539909,1338.1011636378967,1334.0910469384307,1331.4243028836008,1324.7807617451842,1317.595914259704,1321.4913310600764,1324.974252997101,1328.2541161872505,1329.8386400710633,1333.4342074309923,1332.1008542235613,1332.1008542235613
14,1310.987,1295.3423719787606,1282.4488555076455,1262.0846622229233,1250.783904669107,1240.8437721074697,1228.5642336660894,1224.335749812967,1393.807218104572,1380.0890708174672,1371.8300360802946,1363.6322402755106,1355.4723344101394,1351.410866583735,1343.33350236553,1337.0045005217219,1331.6706379841032,1329.008872256773,1331.2226194162736,1327.2338340039576,1326.9081392647836,1331.8942164369757,1323.923856297204,1328.089986419049,1334.747483901116,1330.747316285141,1329.446187968856,1332.981249780887,1331.6486755311062,1331.6486755311062
