,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,20.3,20.3,18.9,17.8,17.8,17.8,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
1,17.0,16.3,15.8,16.3,17.0,17.8,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,31.3,27.5,27.5,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5
2,15.8,15.4,15.8,17.0,17.8,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5
3,14.8,15.4,17.8,17.8,17.8,17.8,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
4,15.4,15.4,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
5,17.0,16.3,16.3,15.8,15.8,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
6,15.4,20.3,20.3,18.9,17.8,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
7,14.8,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
8,15.8,16.3,16.3,15.8,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
9,17.0,17.0,17.0,17.0,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
10,15.8,15.8,15.8,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,22.1,22.1,24.5,22.1,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
11,15.8,15.8,15.8,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,27.5,27.5
12,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,20.3,20.3,20.3,22.1,22.1,22.1,24.5,24.5,24.5,22.1,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5
13,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5
14,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,24.5,24.5,27.5,24.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5
15,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,24.5,24.5
16,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5,24.5,27.5,24.5,27.5,24.5,24.5
17,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,27.5,24.5,24.5
18,92.8,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
19,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,24.5,31.3,27.5,27.5,27.5,27.5,27.5,27.5
20,36.3,31.3,31.3,27.5,24.5,24.5,22.1,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,27.5,24.5,31.3,27.5,27.5,27.5,27.5,27.5,27.5
21,20.3,20.3,18.9,18.9,17.8,18.9,17.8,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,24.5,27.5,24.5,27.5,24.5,24.5,27.5,27.5,27.5
22,15.8,15.8,15.8,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5
23,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5
24,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5
25,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7
26,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,27.5,27.5
27,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,24.5,24.5,24.5,24.5,24.5,22.1,22.1,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5
28,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,24.5,31.3,27.5,27.5,27.5,27.5,27.5
29,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
