,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,50,5,3,0,10,0,minizinc_fw,0,5000,0,5000,148,1.9,1.15,63239.0,37434.76,1568479.95,0.41,0.12,0.006684563758389258,88.99872483221473
1,50,5,3,0,10,0,ogsa_fw,0,5000,0,5000,114,1.9,1.14,63239.0,37419.25,1573854.58,0.41,0.12,0.007946086956521738,5.675515652173911
2,50,5,3,0,10,0,minizinc_fw,0,,,,48,1.9,1.08,63239.0,35958.89,1594670.0,0.43,0.1,0.005677551020408166,85.75081632653061
3,50,5,3,0,10,0,ogsa_fw,0,,,,45,1.9,1.07,63239.0,35636.15,1594670.0,0.44,0.1,0.006341304347826087,0.10683260869565221
