,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,656.716,643.9978413280028,635.2403435000433,627.0603777944157,618.1346843900683,611.8962143134459,724.9486833295085,719.188381037862,712.1574237097019,705.7859086938413,701.0457423257839,698.9717977381079,695.412309823074,690.4826979866402,688.5950887876247,683.7559023183098,679.8191130647674,686.7924414373203,685.2260424832261,683.8549513471099,681.9692177122806,674.8892924628714,671.7855467905244,678.6611025727316,677.0636859133674,679.9886218725752,679.6598216226265,679.5113648911432,679.4091550320691,679.6510212199021,679.6510212199021
1,686.41,671.3044742017476,661.5009872160063,652.6476059427,644.9931212111151,638.491001620407,654.00001,648.7764815869093,642.483805552903,637.4655878591008,633.9183673159248,647.5506829538542,647.1042580521142,645.9847366532598,646.9927630657068,665.0211693068841,661.1941320425163,668.5049389075596,667.0111628291606,666.2326550094531,665.0373757128765,666.9023632174798,668.9966537570103,670.9106601475448,671.1417201205077,672.8798812247423,672.9353301069724,672.9533421902968,673.0048059015869,673.0550784175999,673.0550784175999
2,600.053,586.5446615517526,578.1592931139796,571.1767625324333,596.5572411663958,605.5940487387319,711.1403422527684,705.3713881869714,698.2711724490127,691.9130733272409,687.3350959961392,684.153236372119,681.0348231069595,676.1866509553679,674.7692129067464,683.719050981517,679.7469166998983,677.8923867710904,676.3709987709067,678.6683117185372,678.0811796303683,680.0999940370156,684.8392084594495,679.8905073975604,680.2657815506968,680.2238598841642,680.1828541366775,680.1514743469581,680.1394933215305,680.1042180282866,680.1042180282866
3,673.792,658.4951232951606,648.882981194426,640.8094194438012,660.7870928278994,652.7551717143286,678.1713140770327,672.6778036630155,665.8862594697474,659.774577295244,655.5202177422761,652.1760548854287,652.5370349079313,661.4534720543414,660.0792321360848,669.0759175945993,665.1963103299253,663.5828707680747,662.0844964722386,671.2164660313477,670.9431916552408,675.7698042932916,682.7885605141059,677.8497162985553,678.6346236610814,678.6385413034503,678.6384570864088,678.6358959235396,678.6361654526651,678.6337128088545,678.6337128088545
4,576.683,563.6246518453693,557.9529328659748,565.4259315340015,711.2211792175018,702.5524298021261,691.0721624902272,685.465689596933,678.534767833098,672.3097265746609,667.8981336825349,664.4527473164549,661.2407817356856,662.4115037635505,660.7792019530877,663.5040205085855,659.6864960441865,682.7857239062545,681.220948879179,679.8592775101421,679.1897994273671,685.9230818196313,677.4737947180448,680.80001,677.4218296657237,677.0808353892523,676.9626489953279,676.9070750694531,676.8562125200899,676.8054939366583,676.8054939366583
5,435.209,780.7883058134883,769.3604898190965,758.9880973011344,744.9853437173748,735.9042185553789,723.878291211106,718.0022112011411,710.7505396495346,704.1818967559992,699.4525798688289,695.8171426265806,692.2753694644938,687.356989291233,685.4688889083434,680.4542052523093,680.7841681944682,690.8420802792851,689.2582271492033,687.8786622310538,686.8456648963203,679.6601617031816,675.0243223911259,676.3274468409226,675.4246632394878,674.6115491050946,674.3297290452762,674.1972108543548,674.0759271242393,673.9549866864952,673.9549866864952
6,514.447,666.7236926503133,656.9664969388276,648.5293621259569,636.57945987396,628.8645948262802,618.6981237691566,613.8192254892108,673.3292441505996,667.1129344123561,662.6358137745682,659.2193434983909,655.8738431718019,651.2129841541954,650.7968625679774,649.9549853304087,667.3380637678703,665.3803618072451,663.8586503260677,662.5535130688953,693.8022855608817,686.5468440558907,678.0998428956061,678.0969195134054,677.8271491480189,677.3321866881502,677.140441390418,677.0502783977995,676.9677591301645,676.8854734324818,676.8854734324818
7,497.519,563.2999732180376,558.3451771665325,757.7952340961555,743.8138253904649,734.7473832439005,722.7411133708775,716.9112546121943,709.6744099287306,703.1373284911477,698.4218878750348,694.8125570322062,691.2903290767601,686.3701865958188,684.4908601894821,679.5485841995437,691.7787079979811,688.3632481301347,686.7849177115653,685.4098757740483,688.3309212834723,681.1427865470878,672.7536140508187,672.1486032608634,671.4659973523828,671.111097199969,670.9067479338489,670.8106582691182,670.7227147733381,670.6350202007333,670.6350202007333
8,565.26,562.9727139852242,573.4000100000001,657.2558379231352,645.1707389799758,637.4082809741146,627.5011396193738,656.5494634183216,649.9251913471459,644.2716234767704,640.3635106482104,637.4287803091422,637.6844571113166,638.2990788850778,637.8266816462202,636.812261430058,659.7148303165167,662.0056155206672,689.1213822293817,687.741969349378,685.8366545466748,678.6667151389728,675.4575386821012,676.4494463660744,675.9283004821025,676.3864638039117,676.2556478757033,676.1941352560515,676.1378374760359,676.0816990463172,676.0816990463172
9,554.448,552.1360513832122,640.7492309058649,646.3072984437521,634.4477871009802,626.8813306778953,617.3556741116106,724.7345921013706,717.3862450699573,710.7559172624215,705.9859972791196,702.3809537339313,698.79999,693.8270077421587,691.9202094534809,686.8206025646546,682.8618492288585,679.5150983321817,692.8056833337786,691.4190152304772,689.5038265356658,682.2957092816728,673.8853613049258,675.0841148748892,674.9059157351476,675.4630016666911,675.3205451425808,675.2535588504334,675.1952963680892,675.1378823140512,675.1378823140512
