,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,161599524.0,4037331.0,2912128044.6,0.0
1,1.18,0.02,0.04,236674.96,161599524.0,3957342.92,2785849644.61,0.0155
2,1.15,0.04,0.07,417418.76,161599524.0,3886723.77,2712006557.11,0.0331
3,1.13,0.05,0.09,637193.85,161599524.0,3817354.25,2648805026.19,0.0147
4,1.12,0.06,0.1,705040.21,161599524.0,3783135.17,2624008719.32,0.0079
5,1.11,0.07,0.11,857236.84,161599524.0,3737986.4,2594613732.9,0.0099
6,1.1,0.08,0.11,903964.91,161599524.0,3708415.92,2581016770.28,0.0202
7,1.09,0.09,0.12,935188.67,161599524.0,3682534.76,2571398596.09,0.0079
8,1.09,0.09,0.12,975593.58,161599524.0,3656834.22,2562085026.2,0.0062
9,1.08,0.1,0.12,1009452.92,161599524.0,3638586.58,2557313815.6,0.0047
10,1.08,0.1,0.12,1035497.17,161599524.0,3620430.0,2553466329.13,0.0047
11,1.07,0.11,0.12,1049470.63,161599524.0,3605966.37,2550358153.26,0.0054
12,1.07,0.11,0.13,1068463.83,161599524.0,3587972.56,2547296628.08,0.0047
13,1.06,0.11,0.13,1092924.09,161599524.0,3580800.21,2545644241.55,0.0025
14,1.06,0.12,0.13,1096517.35,161599524.0,3559365.48,2542869001.32,0.0047
15,1.05,0.12,0.13,1120779.98,161599524.0,3542021.33,2540564518.67,0.0046
16,1.04,0.13,0.13,1123418.92,161599524.0,3517301.48,2538708398.19,0.0076
17,1.04,0.13,0.13,1127046.7,161599524.0,3510270.4,2538122011.3,0.0224
18,1.04,0.13,0.13,1129882.57,161599524.0,3496250.39,2537364084.14,0.0039
19,1.04,0.14,0.13,1136730.85,161599524.0,3489261.39,2536841587.1,0.0024
20,1.03,0.14,0.13,1141179.89,161599524.0,3482286.37,2536390047.78,0.0025
21,1.03,0.14,0.13,1149815.86,161599524.0,3475325.28,2535949677.01,0.0033
22,1.03,0.14,0.13,1152384.32,161599524.0,3471849.96,2535777142.36,0.0017
23,1.03,0.14,0.13,1156352.7,161599524.0,3468378.14,2535650211.72,0.0017
24,1.03,0.14,0.13,1160418.59,161599524.0,3464909.79,2535444448.4,0.0017
25,1.03,0.14,0.13,1163538.21,161599524.0,3461444.91,2535295316.34,0.0017
26,1.03,0.14,0.13,1165879.17,161599524.0,3457983.5,2535057496.14,0.0047
27,1.03,0.14,0.13,1169398.06,161599524.0,3454525.68,2534874174.0,0.0017
28,1.03,0.14,0.13,1169398.06,161599524.0,3454525.68,2534874174.0,0.0112
