,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.19,0.0,0.0,0.0,162458525.0,4012472.0,2974856959.9,0.0
1,1.17,0.02,0.04,598199.14,162458525.0,3948751.7,2862461129.17,0.0275
2,1.15,0.03,0.06,943985.23,162458525.0,3905531.97,2797934912.31,0.0215
3,1.14,0.04,0.08,1346550.13,162458525.0,3862785.28,2743170367.43,0.0241
4,1.13,0.05,0.09,1578270.77,162458525.0,3812869.26,2701723228.26,0.0234
5,1.11,0.06,0.1,1945525.72,162458525.0,3771136.79,2672627475.06,0.0211
6,1.11,0.07,0.11,2118832.82,162458525.0,3748566.47,2658855590.01,0.0762
7,1.11,0.07,0.11,2171628.89,162458525.0,3741073.09,2656539452.61,0.0143
8,1.1,0.07,0.11,2283997.19,162458525.0,3722405.1,2651270671.78,0.0204
9,1.11,0.06,0.11,2364813.28,162458525.0,3772454.73,2646400537.54,0.0188
10,1.12,0.05,0.11,2393945.3,162458525.0,3803551.12,2645612806.66,0.0147
11,1.12,0.05,0.11,2393945.3,162458525.0,3803551.12,2645612806.66,0.0137
