,0,1,2,3,4,5,6,7,8,9,10,11
0,31.3,27.5,24.5,24.5,22.1,61.6,61.6,61.6,61.6,61.6,61.6,61.6
1,20.3,20.3,18.9,18.9,17.8,50.9,42.7,42.7,50.9,50.9,50.9,50.9
2,17.0,17.0,17.0,22.1,20.3,22.1,22.1,20.3,22.1,22.1,22.1,22.1
3,16.3,15.8,15.8,61.6,61.6,50.9,61.6,61.6,61.6,50.9,50.9,50.9
4,17.0,16.3,15.8,24.5,22.1,22.1,50.9,50.9,50.9,50.9,50.9,50.9
5,15.8,22.1,20.3,20.3,20.3,18.9,24.5,24.5,22.1,22.1,24.5,24.5
6,14.6,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
7,14.6,22.1,22.1,22.1,22.1,36.3,31.3,31.3,31.3,42.7,42.7,42.7
8,15.8,15.8,18.9,17.8,17.8,22.1,22.1,22.1,22.1,24.5,24.5,24.5
9,15.8,15.8,61.6,61.6,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
10,15.8,15.4,20.3,20.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
11,20.3,20.3,18.9,17.8,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5
12,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,27.5,31.3,31.3,31.3
13,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,27.5,31.3,31.3
14,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,27.5,27.5
15,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3
16,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
17,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
18,50.9,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5
19,92.8,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3
20,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7
21,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
22,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
23,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
24,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9
25,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
26,61.6,50.9,50.9,50.9,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3
27,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,36.3,36.3,36.3
28,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,27.5,31.3,31.3
29,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5
30,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7
31,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6
32,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
33,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
34,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
35,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
36,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8
37,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8
38,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
39,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7
40,92.8,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3
41,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
42,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7
43,75.2,61.6,61.6,50.9,50.9,42.7,42.7,61.6,75.2,61.6,61.6,61.6
44,24.5,22.1,22.1,22.1,22.1,20.3,20.3,24.5,36.3,36.3,36.3,36.3
45,22.1,20.3,20.3,18.9,24.5,22.1,22.1,22.1,24.5,24.5,24.5,24.5
46,22.1,22.1,20.3,20.3,75.2,75.2,61.6,61.6,92.8,115.5,115.5,115.5
47,20.3,18.9,17.8,17.8,20.3,22.1,20.3,20.3,22.1,22.1,22.1,22.1
