,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,61.6,50.9,50.9,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5
1,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3
2,17.0,15.8,15.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,27.5,31.3,31.3
3,15.1,14.8,17.8,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
4,14.5,14.5,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,24.5,31.3,31.3,27.5,31.3,31.3,27.5,27.5
5,15.8,15.8,17.0,16.3,24.5,22.1,22.1,22.1,22.1,22.1,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
6,14.3,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3
7,14.6,22.1,20.3,20.3,18.9,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
8,15.8,17.8,17.0,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3
9,17.8,17.8,17.8,22.1,20.3,20.3,24.5,24.5,24.5,27.5,24.5,31.3,27.5,27.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
10,17.8,17.8,17.8,18.9,20.3,20.3,24.5,24.5,24.5,24.5,22.1,31.3,31.3,27.5,27.5,27.5,31.3,31.3,31.3,27.5,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3
11,17.8,17.8,17.8,17.8,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,27.5,27.5,31.3,31.3,31.3,31.3,27.5,27.5
12,22.1,20.3,20.3,18.9,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
13,36.3,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,24.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
14,61.6,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
15,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
16,144.6,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
17,230.4,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7
18,50.9,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,27.5,31.3,31.3,31.3,31.3
19,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,31.3,31.3,31.3,31.3,31.3
20,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,27.5,31.3,31.3,31.3,31.3,31.3
21,144.6,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
22,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
23,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,31.3,27.5,27.5,24.5,24.5,24.5,31.3,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
24,18.9,17.8,20.3,18.9,22.1,22.1,20.3,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
25,17.0,17.8,18.9,20.3,20.3,20.3,27.5,27.5,24.5,24.5,24.5,24.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3
26,22.1,22.1,20.3,20.3,20.3,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3
27,27.5,24.5,22.1,22.1,20.3,20.3,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3
28,31.3,27.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,24.5,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3
29,31.3,31.3,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,31.3,31.3,27.5,27.5,27.5,31.3,31.3,27.5,31.3,27.5,31.3,31.3,31.3,27.5,31.3,31.3
30,36.3,31.3,31.3,27.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,27.5,27.5,27.5,31.3,27.5,31.3,27.5,31.3,31.3,27.5,31.3,31.3,31.3
31,36.3,31.3,27.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3
32,36.3,31.3,31.3,27.5,24.5,24.5,22.1,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,27.5,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3
33,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3
34,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
35,61.6,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,31.3,27.5,27.5,27.5,24.5,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
36,182.1,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
37,230.4,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
38,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
39,61.6,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,27.5,27.5,31.3,31.3,31.3,27.5,31.3,31.3
40,92.8,92.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,27.5,27.5,31.3,31.3,31.3,31.3
41,61.6,50.9,50.9,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,31.3,31.3,27.5,27.5,27.5,27.5,27.5,31.3,27.5,27.5,31.3,31.3,31.3,31.3,27.5,27.5
42,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,24.5,31.3,31.3,27.5,27.5,27.5,27.5,27.5,31.3,27.5,27.5,31.3,31.3,27.5,31.3,27.5,27.5
43,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,31.3,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3
