,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,3255.247,3213.905151800777,3181.2314176564005,3137.0040659164806,3133.8309704766734,3115.07718584524,3167.1181068364217,3196.3199254743818,3292.261831245546,3284.305409247363,3278.2684831058273,3263.710442505318,3258.995172771293,3381.778416985413,3353.1291464294536,3345.4630822302915,3342.4016480854307,3342.4016480854307
1,2916.028,2879.3391764146827,2851.4991609405483,2831.9935882617297,3320.2000099999996,3294.8493877976543,3276.6016809078556,3232.1906531075865,3224.4508534914426,3219.0226309649415,3298.8806157455906,3282.4244624683743,3277.2275504111417,3344.015620557527,3315.687034799884,3315.4331641326553,3319.748226383535,3319.748226383535
2,2762.394,2729.5797106992277,2802.0050546456546,3389.232078186289,3351.627559828284,3325.3766165766547,3305.4065334123425,3260.3901207125377,3237.26032546185,3232.7812984469447,3339.2987191556663,3322.5350076094865,3316.076508722176,3368.092326921105,3339.5567140988273,3331.8701685772003,3329.596396809418,3329.596396809418
3,2845.863,2810.5919226490587,2827.810751510654,3678.6985776336505,3637.13744556317,3608.5149978673494,3586.720015695608,3537.8620689943255,3512.6867568699563,3500.506984367301,3474.9055292277667,3457.4531548617997,3450.7072417503337,3430.669909865397,3401.601865033866,3393.7620371139933,3389.8721084618983,3389.8721084618983
4,2913.901,2879.2303194804513,2865.577654504547,2961.6359535176766,2928.3321156908464,3591.816186421956,3570.12184024191,3521.489802426624,3496.4308602435062,3484.3053886517855,3458.815887317618,3441.444291708142,3434.7296177449257,3414.624547240768,3385.6924888365093,3377.9057747620254,3375.24931075555,3375.24931075555
5,2809.768,2786.7733147345207,2764.686290480758,3095.1590387650213,3060.299879937248,3240.2000099999996,3220.661588886458,3176.7946776963795,3227.686696100983,3216.5081229714337,3273.448033918224,3257.009482112342,3250.8858124042977,3244.3130278256863,3317.4731315720155,3315.3010489960534,3326.2247302968435,3326.2247302968435
6,2447.496,3694.572623912786,3656.7895679841663,3602.7760395719406,3562.0711531959632,3534.0466760076547,3512.7051850545836,3464.855573995618,3440.19999,3428.2704679280537,3403.1927641151815,3386.1006816975673,3379.505548319622,3359.944289508571,3374.9600132423407,3367.2343945937732,3378.849769169309,3378.849769169309
7,2532.465,3073.0913153235906,3041.6867887845774,2996.762532375579,2964.63056809449,2974.8416532229185,3193.38912036912,3213.7888267623234,3190.928417122439,3242.427832543914,3218.71027929546,3248.979375622922,3242.8910585032017,3241.071891634725,3279.0869718282474,3276.963522163571,3292.90977562677,3292.90977562677
8,2680.847,2772.2357134274075,3128.1712882276056,3081.9671529322727,3047.81211299886,3034.567825811406,3506.4482288546656,3458.6837680375966,3434.0721311135644,3422.165216163394,3397.1306099378903,3380.0972654613897,3373.5043083966652,3353.8953919925743,3376.6667838698045,3368.889917314799,3366.921133427716,3366.921133427716
9,2577.908,2604.096321661932,3607.1417297872076,3553.8615080935547,3513.7186515005737,3486.32824602054,3465.3920486400352,3418.186635296822,3393.8628631037272,3382.093242029448,3357.3520246618223,3340.4923783942186,3333.9749373372424,3314.510732726151,3377.8934078423117,3370.108948000618,3366.2363942401175,3366.2363942401175
10,2940.433,2904.0770200102775,2938.288861252613,2895.6294042729546,3581.962492649899,3553.7725545363855,3532.3054793262654,3484.1885878864887,3459.3951027138396,3447.398114617114,3422.1786019769006,3404.991169786941,3398.3476320206846,3378.6013853338477,3362.490417524492,3354.7470444500264,3351.904783984266,3351.904783984266
11,3131.018,3091.2868464242456,3060.819791606675,3015.955268105975,3418.2435274794957,3391.342351803691,3370.85775837766,3325.0274444447955,3301.368016803888,3289.926006150757,3265.882874284286,3249.4861198343947,3244.153995687134,3327.2180322971,3299.0273667250694,3305.714159635397,3320.2000099999996,3320.2000099999996
12,3331.783,3289.4474625140065,3255.833619789789,3207.749043791761,3238.4418107313754,3212.985173728557,3193.594699081258,3392.6160921327396,3368.4766070093924,3356.7962693741033,3332.2434996771094,3315.508442122205,3310.353182658343,3435.00107484516,3405.896857331472,3398.0471374396334,3398.5969601594734,3398.5969601594734
13,3407.422,3364.122813400564,3329.7192752775027,3280.537222192927,3243.8609335684055,3218.3334029072034,3198.908682464121,3464.985250902196,3440.3284523687053,3428.3975727221286,3403.317402811406,3386.22460400278,3379.703098318369,3360.274669207161,3350.485251568749,3342.7635804087345,3338.935172051927,3338.935172051927
14,3684.52,3637.699518006958,3600.4980323849923,3547.315943145502,3507.239536425353,3479.637681491333,3458.6184649084535,3411.506015735362,3387.229925190548,3375.483403961988,3350.790782428564,3333.9619599506623,3327.460013570376,3308.0741397220345,3350.44799737408,3342.7269882633527,3338.8647499784547,3338.8647499784547
15,3849.112,3800.19999,3761.336668664973,3705.7788706677325,3663.903891499839,3635.069077018341,3613.1109244900795,3563.893304940524,3538.53269034373,3526.2612495665594,3500.4648484319205,3482.884209977529,3476.0886972847143,3455.7415616896465,3426.4613471378702,3418.56429114864,3414.6130874927576,3414.6130874927576
16,3559.516,3514.284038306207,3478.3449047844,3426.9673315329314,3388.2435313207798,3361.5804458235325,3341.2747938297007,3295.763192286939,3272.325358863868,3260.988713959542,3237.1866014490492,3356.9564628141516,3350.4078055906725,3330.804084162502,3326.0986475866907,3318.433992739874,3391.4941927181617,3391.4941927181617
17,3580.216,3534.721148667538,3498.5728789917375,3446.8967447666423,3407.947269320671,3381.127093409978,3360.703850326279,3314.927055800728,3291.347223451318,3279.9430648313073,3255.9788304503563,3292.280831215841,3286.57489215681,3297.120836168207,3348.1180186842294,3340.402026966516,3359.0168571068184,3359.0168571068184
18,3943.138,3893.031168791302,3853.2184953324995,3796.3035330037237,3753.405633018968,3723.8664424978956,3701.3718906472145,3650.951970597036,3624.9717748624107,3612.400528916531,3585.9739300155097,3567.9636736015177,3561.002140979409,3540.157902234851,3510.1621051202633,3502.072059089782,3498.0239101383686,3498.0239101383686
19,3580.661,3535.160735336811,3499.0080519745056,3447.325992119905,3408.3718357148446,3381.5488929871017,3361.123730189262,3315.3414612744423,3291.753044136572,3280.344114229698,3256.468126640474,3240.19999,3400.2000099999996,3380.297086975761,3351.6570039599824,3344.1035179386176,3340.2385082764836,3340.2385082764836
20,3622.963,3576.924769711661,3540.3448778535817,3488.051340683784,3448.6368783802764,3421.496303319049,3400.828491409735,3354.502873220339,3330.632460069567,3319.088909568594,3294.941042066885,3280.278462071682,3352.01973049958,3332.4114789209266,3304.1871378186324,3355.35835422081,3351.4806745957244,3351.4806745957244
