,0,1,2,3,4,5,6,7,8,9,10,11,12
0,36.3,31.3,31.3,27.5,24.5,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
1,20.3,20.3,18.9,20.3,18.9,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3
2,18.9,17.8,17.8,22.1,20.3,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3
3,17.0,17.0,16.3,50.9,50.9,42.7,42.7,75.2,75.2,75.2,61.6,61.6,61.6
4,16.3,15.8,15.8,20.3,20.3,20.3,18.9,24.5,22.1,22.1,22.1,22.1,22.1
5,15.4,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
6,14.6,42.7,42.7,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3
7,14.8,15.8,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1
8,15.4,15.4,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
9,15.4,15.4,20.3,20.3,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
10,17.0,17.0,16.3,16.3,27.5,27.5,50.9,50.9,42.7,42.7,42.7,42.7,42.7
11,22.1,20.3,20.3,18.9,20.3,20.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3
12,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3
13,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5
14,61.6,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3
15,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5
16,50.9,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,27.5
17,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
18,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,50.9,50.9,50.9,50.9,50.9
19,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,31.3,31.3,31.3,31.3,31.3
20,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
21,50.9,42.7,36.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
22,27.5,24.5,24.5,24.5,22.1,22.1,22.1,31.3,31.3,31.3,27.5,31.3,31.3
23,31.3,31.3,27.5,24.5,24.5,24.5,22.1,24.5,24.5,22.1,22.1,22.1,22.1
24,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
25,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
26,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
27,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
28,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
29,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
30,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
31,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
32,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
33,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7
34,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
35,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,115.5,92.8,92.8,92.8,92.8
36,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8
37,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
38,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
39,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
40,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5
41,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
42,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
43,31.3,31.3,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3
44,27.5,24.5,24.5,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3,31.3,31.3
45,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
46,31.3,27.5,24.5,24.5,24.5,42.7,50.9,50.9,61.6,75.2,92.8,92.8,92.8
47,20.3,20.3,18.9,18.9,17.8,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
