,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.21,0.0,0.0,0.0,161208664.0,4075372.0,2749659591.8,0.0
1,1.2,0.01,0.02,168978.91,161208664.0,4026740.77,2689557277.03,0.0105
2,1.19,0.02,0.04,302908.92,161208664.0,3982672.16,2644867478.18,0.022
3,1.18,0.03,0.05,427449.62,161208664.0,3947027.82,2614418169.12,0.0079
4,1.17,0.04,0.06,524981.07,161208664.0,3919603.66,2594518352.18,0.0064
5,1.16,0.05,0.06,620867.61,161208664.0,3885212.47,2574460104.13,0.0079
6,1.15,0.05,0.07,689530.94,161208664.0,3858280.67,2560911188.74,0.0065
7,1.14,0.06,0.07,754402.34,161208664.0,3831429.15,2549961737.81,0.0064
8,1.13,0.07,0.08,790221.66,161208664.0,3808575.01,2540962652.39,0.026
9,1.13,0.07,0.08,819070.95,161208664.0,3793373.13,2535370195.06,0.004
10,1.13,0.07,0.08,853164.2,161208664.0,3779322.48,2530536768.36,0.004
11,1.12,0.08,0.08,892694.65,161208664.0,3760463.62,2524894829.53,0.0048
12,1.12,0.08,0.08,917333.5,161208664.0,3749193.51,2521664686.21,0.0032
13,1.11,0.08,0.08,938751.82,161208664.0,3734230.9,2518597273.03,0.005
14,1.11,0.09,0.08,954596.68,161208664.0,3723039.41,2516055173.87,0.0032
15,1.11,0.09,0.09,970744.18,161208664.0,3711877.73,2513999898.63,0.0025
16,1.1,0.09,0.09,979562.2,161208664.0,3704457.69,2512681753.84,0.0025
17,1.1,0.09,0.09,997513.22,161208664.0,3689662.07,2510656892.94,0.0041
18,1.1,0.1,0.09,1012316.14,161208664.0,3682287.34,2509380709.14,0.0036
19,1.09,0.1,0.09,1038276.22,161208664.0,3671251.52,2507568265.21,0.0033
20,1.09,0.1,0.09,1049999.55,161208664.0,3663912.69,2506416860.06,0.017
21,1.09,0.1,0.09,1073936.03,161208664.0,3652931.94,2504988889.61,0.0033
22,1.08,0.11,0.09,1097683.44,161208664.0,3642573.16,2503581698.57,0.0033
23,1.08,0.11,0.09,1101465.98,161208664.0,3638930.59,2503053752.76,0.0032
24,1.08,0.11,0.09,1101465.98,161208664.0,3638930.59,2503053752.76,0.001
