,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.17,0.0,0.0,0.0,161549767.0,3935280.0,2986079692.0,0.0,2986079692.0
1,1.13,0.04,0.06,1182223.15,161549767.0,3792798.52,2806031297.21,0.04,2807213520.36
2,1.09,0.06,0.09,2250758.27,161549767.0,3685314.16,2706281250.08,0.0366,2708532008.35
3,1.08,0.08,0.11,2811373.8,161549767.0,3628506.27,2666426904.81,0.0243,2669238278.61
4,1.07,0.09,0.11,3026482.01,161549767.0,3589352.64,2654057528.63,0.0131,2657084010.6400003
5,1.05,0.1,0.12,3270057.64,161549767.0,3522583.95,2638214196.66,0.0189,2641484254.2999997
6,1.04,0.11,0.12,3318474.9,161549767.0,3492774.43,2633089372.88,0.0115,2636407847.78
7,1.03,0.12,0.12,3349812.54,161549767.0,3474159.81,2630217406.1,0.007,2633567218.64
8,1.03,0.12,0.12,3394914.99,161549767.0,3457967.38,2627881893.98,0.0065,2631276808.97
9,1.02,0.12,0.12,3424834.69,161549767.0,3449411.47,2626840786.14,0.005,2630265620.83
10,1.02,0.13,0.12,3447391.3,161549767.0,3438214.37,2625588239.68,0.0054,2629035630.98
11,1.02,0.13,0.12,3458192.27,161549767.0,3434425.64,2625114423.94,0.003,2628572616.21
12,1.02,0.13,0.12,3469865.28,161549767.0,3431046.94,2624705054.72,0.0022,2628174920.0
13,1.02,0.13,0.12,3486039.54,161549767.0,3425965.6,2624255823.4,0.002,2627741862.94
14,1.02,0.13,0.12,3503737.16,161549767.0,3419596.83,2623718371.17,0.0041,2627222108.33
15,1.02,0.13,0.12,3510787.47,161549767.0,3417352.29,2623545181.43,0.0024,2627055968.8999996
16,1.01,0.13,0.12,3518340.8,161549767.0,3415592.41,2623477277.34,0.0022,2626995618.1400003
17,1.01,0.13,0.12,3534359.34,161549767.0,3405141.73,2622962133.46,0.0039,2626496492.8
18,1.01,0.13,0.12,3534359.34,161549767.0,3405141.73,2622962133.46,0.0012,2626496492.8
