,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,24.5,22.1,20.3,20.3,24.5,24.5,24.5,22.1,24.5,27.5,27.5,27.5,27.5,31.3,27.5,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
1,22.1,20.3,20.3,18.9,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
2,31.3,27.5,24.5,22.1,24.5,24.5,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
3,17.0,15.8,31.3,27.5,24.5,24.5,42.7,36.3,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,36.3,36.3
4,15.4,15.8,36.3,36.3,31.3,31.3,31.3,27.5,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
5,17.0,17.0,17.0,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,36.3,36.3,42.7,42.7,42.7,36.3,42.7,42.7,42.7
6,17.8,17.0,20.3,31.3,27.5,24.5,24.5,24.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
7,15.8,15.8,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
8,15.4,24.5,22.1,20.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
9,15.4,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,36.3
10,17.8,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,36.3,31.3,42.7,36.3,42.7,42.7,42.7,36.3,36.3,36.3
11,22.1,24.5,22.1,22.1,31.3,27.5,24.5,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7
12,31.3,27.5,24.5,22.1,36.3,36.3,31.3,42.7,36.3,36.3,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,42.7,42.7,36.3,36.3,36.3,36.3,36.3
13,61.6,50.9,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,42.7,42.7,42.7,42.7,42.7,36.3,42.7,36.3,42.7,42.7,36.3,36.3,42.7,42.7,42.7
14,182.1,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7
15,182.1,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7
16,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
17,144.6,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,36.3,42.7,36.3,36.3,42.7,36.3,36.3
18,115.5,92.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,36.3,42.7,36.3,36.3
19,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,42.7,36.3,42.7,42.7,36.3,36.3,42.7,36.3,36.3
20,92.8,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3
21,75.2,61.6,50.9,42.7,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
22,50.9,42.7,36.3,31.3,31.3,27.5,27.5,31.3,36.3,31.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3
23,31.3,24.5,22.1,22.1,22.1,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7
24,42.7,36.3,31.3,27.5,27.5,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7
25,31.3,27.5,24.5,24.5,22.1,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
26,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
27,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
28,50.9,42.7,36.3,31.3,31.3,31.3,27.5,36.3,36.3,36.3,31.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7
29,31.3,27.5,24.5,22.1,22.1,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7
30,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
31,92.8,75.2,61.6,50.9,42.7,42.7,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3
32,115.5,92.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
33,230.4,230.4,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
34,182.1,144.6,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7
35,144.6,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,42.7,42.7,36.3,42.7,42.7
36,182.1,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7
37,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
38,230.4,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7
39,230.4,182.1,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
40,115.5,115.5,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
41,92.8,75.2,61.6,50.9,42.7,42.7,36.3,36.3,36.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,36.3,42.7,42.7,42.7
42,36.3,31.3,24.5,24.5,24.5,22.1,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,36.3,42.7,36.3,42.7,42.7,42.7,42.7,36.3,42.7,42.7
43,22.1,20.3,42.7,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,36.3,42.7,42.7
44,20.3,22.1,24.5,31.3,27.5,24.5,31.3,31.3,27.5,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7
45,20.3,22.1,20.3,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
46,31.3,27.5,24.5,31.3,31.3,27.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,42.7,42.7,42.7,42.7
47,20.3,20.3,18.9,24.5,22.1,24.5,27.5,27.5,31.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3
