,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.16,0.0,0.0,0.0,320837125.0,7766584.0,6071411341.1,0.0,6071411341.1
1,1.15,0.01,0.03,1198039.52,320837125.0,7685654.47,5907744420.07,0.0158,5908942459.59
2,1.14,0.02,0.05,2203706.53,320837125.0,7604018.08,5769834472.46,0.014,5772038178.99
3,1.13,0.03,0.07,3154794.83,320837125.0,7525894.25,5659777739.73,0.0111,5662932534.559999
4,1.11,0.04,0.08,3785462.28,320837125.0,7452724.27,5567027675.19,0.015,5570813137.469999
5,1.1,0.05,0.1,4543692.89,320837125.0,7373460.8,5487089095.99,0.0151,5491632788.88
6,1.09,0.06,0.11,5161671.98,320837125.0,7309128.91,5426380130.68,0.012,5431541802.66
7,1.09,0.07,0.11,5548968.26,320837125.0,7260999.95,5392565358.95,0.0104,5398114327.21
8,1.08,0.07,0.12,5868497.91,320837125.0,7219455.57,5368607433.38,0.0081,5374475931.29
9,1.08,0.07,0.12,6191326.34,320837125.0,7190703.89,5351850067.68,0.0057,5358041394.02
10,1.07,0.08,0.12,6509293.6,320837125.0,7157817.74,5336668611.29,0.0066,5343177904.89
11,1.07,0.08,0.12,6747253.19,320837125.0,7134191.32,5326064130.46,0.0063,5332811383.65
12,1.06,0.08,0.12,6844694.55,320837125.0,7114760.26,5317444483.97,0.0049,5324289178.52
13,1.06,0.09,0.13,7009666.24,320837125.0,7088434.58,5307777697.63,0.0059,5314787363.87
14,1.05,0.1,0.13,7121621.35,320837125.0,7025493.52,5290742346.3,0.0147,5297863967.650001
15,1.05,0.1,0.13,7218579.15,320837125.0,6987112.59,5280835507.06,0.0091,5288054086.21
16,1.04,0.1,0.13,7260580.85,320837125.0,6978061.52,5278506802.49,0.0033,5285767383.34
17,1.04,0.1,0.13,7305124.76,320837125.0,6964237.64,5275960629.02,0.0039,5283265753.780001
18,1.04,0.1,0.13,7342688.1,320837125.0,6955442.79,5274523184.09,0.003,5281865872.190001
19,1.04,0.1,0.13,7371048.95,320837125.0,6951142.03,5273770385.62,0.0022,5281141434.57
20,1.04,0.1,0.13,7371048.95,320837125.0,6951142.03,5273770385.62,0.0013,5281141434.57
