,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.2,14.2,14.2,14.2
1,16.3,14.5,14.3,14.2,14.1,14.0,14.0,14.0,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.3
2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.2,14.1,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.1,14.2,14.1,14.2,14.2,14.2,14.1,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.3
4,14.5,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.1,14.1,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.3,14.2,14.2,14.2,14.2,14.2,14.1,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3
6,42.7,17.8,15.8,15.1,14.8,14.6,14.5,14.5,14.3,14.3,14.2,14.2,14.3,14.2,14.2,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
7,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.5,14.5,14.4,14.3,14.3,14.2,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
8,14.3,14.0,14.0,14.0,14.0,14.0,14.2,14.2,14.2,14.2,14.1,14.5,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
9,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.1,14.2,14.1,14.2,14.3,14.2,14.3,14.2,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3
10,14.0,14.0,14.0,14.0,14.8,14.6,14.6,14.5,14.4,14.3,14.3,14.2,14.2,14.3,14.3,14.3,14.3,14.2,14.4,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
11,14.0,14.0,14.0,14.6,14.5,14.3,14.3,14.2,14.2,14.1,14.8,14.6,14.5,14.5,14.5,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
12,14.0,14.5,14.3,14.2,14.0,14.1,14.1,14.3,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
13,17.0,14.6,14.3,14.2,14.0,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
14,17.0,14.5,14.3,14.2,14.0,14.3,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
15,14.0,22.1,17.8,17.0,15.8,15.4,15.1,14.8,14.8,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
16,15.4,14.3,14.1,14.1,14.0,14.2,14.2,14.2,14.1,14.8,14.8,14.6,14.5,14.5,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
17,14.5,14.0,14.5,14.3,14.2,14.2,14.2,14.1,14.8,14.8,14.6,14.5,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
18,14.2,14.0,14.5,14.4,14.3,14.2,14.2,14.2,14.3,14.2,14.3,14.2,14.5,14.5,14.4,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3
19,50.9,17.8,16.3,15.4,14.8,14.8,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.2,14.5,14.5,14.5,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3
20,17.8,14.6,14.3,14.2,14.1,14.1,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
21,16.3,14.4,14.2,14.1,14.0,14.5,14.4,14.3,14.3,14.3,14.2,14.5,14.4,14.3,14.3,14.4,14.3,14.4,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3
22,31.3,16.3,15.4,15.1,14.8,14.6,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.4
23,14.0,24.5,20.3,17.8,16.3,15.8,15.4,15.4,14.8,14.8,14.6,14.6,14.5,14.5,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
24,14.0,14.3,14.1,14.0,15.4,15.1,14.8,14.8,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
25,144.6,24.5,20.3,17.8,16.3,15.8,15.4,15.4,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.3,14.4,14.4,14.4,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3
26,14.0,14.0,14.6,14.5,14.3,14.3,14.2,14.2,14.3,14.2,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
27,14.0,14.0,14.4,14.3,14.2,14.1,14.3,14.2,14.3,14.3,14.3,14.3,14.2,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3
28,14.8,14.1,14.0,16.3,15.4,15.4,14.8,14.8,14.6,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
29,14.5,14.0,14.0,14.5,14.4,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.5,14.5,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3
30,14.0,14.5,14.2,14.2,14.2,14.2,14.1,15.1,14.8,14.6,14.6,14.5,14.5,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
31,14.0,14.0,14.0,14.0,14.0,15.4,15.4,15.1,14.8,14.6,14.6,14.5,14.5,14.4,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
32,14.0,14.0,14.8,14.5,14.5,14.4,14.3,14.3,14.2,14.2,14.5,14.5,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
33,15.8,14.3,14.2,14.0,15.1,14.8,14.6,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3
34,16.3,14.5,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.6,14.6,14.5,14.5,14.5,14.4,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.4,14.4,14.4,14.3,14.3
35,17.8,14.6,14.3,14.3,14.2,14.1,15.4,15.4,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.3,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3
36,14.0,14.0,14.0,14.2,14.2,14.2,14.3,14.2,14.6,14.5,14.5,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.4,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3
37,14.0,14.6,14.4,14.3,14.2,14.2,14.2,14.3,14.3,14.3,14.3,14.2,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.3,14.3,14.4,14.3,14.3
38,14.0,15.8,14.8,14.6,14.5,14.4,14.3,14.3,14.2,14.6,14.6,14.5,14.5,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.4
39,14.4,14.0,20.3,17.8,16.3,15.8,15.4,15.4,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.3,14.4,14.4,14.4
40,14.0,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4
41,14.8,14.2,14.0,15.4,14.8,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.5,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4
42,230.4,36.3,22.1,20.3,17.8,17.0,16.3,15.8,15.4,15.4,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.4
43,15.4,14.3,14.2,14.0,15.1,14.8,14.6,14.5,14.5,14.4,14.3,14.3,14.2,14.4,14.4,14.3,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4
44,14.0,17.0,15.4,14.8,14.6,14.5,14.5,14.4,14.3,14.3,14.2,14.6,14.5,14.5,14.5,14.4,14.4,14.3,14.3,14.3,14.4,14.4,14.3,14.3,14.4,14.4,14.4,14.4,14.4
45,36.3,17.0,15.4,15.1,14.6,14.6,14.5,14.4,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.4
46,27.5,16.3,15.4,14.8,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.4,14.4,14.3,14.3,14.4,14.4
47,61.6,18.9,16.3,15.8,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
