,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,2.16,0.0,0.0,0,667180,29979,10785508.1,,,10785510.26
1,1.58,0.27,0.13,0,667180,21990,9370450.1,,,9370451.68
2,2.03,0.06,0.11,0,667180,28231,9630346.1,,,9630348.129999999
3,1.58,0.27,0.13,0,667180,21973,9381187.1,,,9381188.68
4,1.56,0.28,0.13,0,667180,21734,9369790.0,,,9369791.56
5,1.83,0.15,0.12,0,667180,25398,9445147.3,,,9445149.13
