,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,22.424,17.510689436721318,14.810884855800614,16.04689084404052,15.250508827852054,15.42096508087661,15.211139185271449,15.325646323770055,15.143578974535679,15.176715781941642,15.260276405678235,15.30004793546873,15.25821157468017,15.281251986030616,15.310194709621955,15.249104702930055,15.26631809572614,15.285300485849742,15.301672280516314,15.279802511700279,15.303178998057229,15.280188503821506,15.280188503821506
1,17.21,13.441368310313962,15.7350065018223,13.885447022885277,14.306800315520087,14.375786047588722,14.484618325082046,14.527884882544813,14.621089857893855,14.632873272131887,14.662587342996158,14.676730057611364,14.69777296922209,14.705850621081069,14.71599754256895,14.746546186901083,14.752456293789638,14.758973774449018,14.764594924072636,14.775467227913701,14.783433248201554,14.794833040610891,14.794833040610891
2,12.234,16.70885297789222,14.13392354478,14.17905817056869,14.181806081442671,14.135522379644827,14.136873180589907,14.106664284503884,14.10818936117581,14.099658995735902,14.078148092524044,14.067909759088339,14.068367626068714,14.062469519375634,14.055060481874806,14.055780307780422,14.051409648874946,14.046589823206423,14.042432854792018,14.042708887183613,14.036790621528977,14.037089316279172,14.037089316279172
3,7.193,8.150989287011301,8.5044127139794,8.491251549283536,8.426319609696373,8.397013511116816,8.380498260414791,8.36164623605651,8.347649572941224,8.342394189992064,8.329141764318507,8.322834137365726,8.3197194826939,8.316096701945014,8.311545865579632,8.30704625420759,8.304373530080937,8.301426133674784,8.298884084520367,8.297290597138455,8.293677254405363,8.292010160679409,8.292010160679409
4,8.918,10.203572540460957,10.65297137379237,10.542523366586703,10.461272970116655,10.42460177033857,10.403935967409021,10.380346121439345,10.362831868290504,10.356255721775614,10.339672745092455,10.331779908470647,10.327882490211433,10.323349245493311,10.317654709625314,10.312024272428088,10.308679849077635,10.30499172381791,10.30181081619439,10.29981685940866,10.295295424633842,10.293209363027678,10.293209363027678
5,16.439,12.836898927452246,13.529571848372722,13.873262094365922,14.001587255061525,14.059504973729616,14.092144106546842,14.12940141120454,14.157063052838707,14.16744927979813,14.19364008304501,14.20610586255922,14.21226136266925,14.219421073663893,14.228414903381596,14.237307497012038,14.242589608638893,14.248414555804464,14.253438414144608,14.256587627392362,14.2637286860119,14.267023367668385,14.267023367668385
6,8.798,10.879632714228581,10.55864915015429,10.35066396956621,10.273007614658198,10.23795853393255,10.218206865061031,10.195660495683967,10.17892097049314,10.172635714175952,10.15678627123553,10.149242567468372,10.145517548161248,10.141184827632983,10.135742184672287,10.130360805032666,10.12716431937907,10.12363933517521,10.120599132270689,10.118693376452244,10.114371943464576,10.112378157003386,10.112378157003386
7,13.55,13.703383463153685,13.679732042642947,13.664406818810141,13.658684771606392,13.656102207763452,13.654646821636078,13.652985510208293,13.651752071510021,13.651288947360333,13.650121093669986,13.649565241813459,13.649290766706619,13.648971513615063,13.648570476765327,13.648173954055041,13.647938423533196,13.647678687855018,13.647454672904157,13.647314248791218,13.64699582741318,13.64684891683183,13.64684891683183
8,12.039,12.039,12.378235560690703,12.338161722387385,12.323199174570231,12.31644604345912,12.312640362773891,12.308296209223197,12.305070897574192,12.30385987693975,12.30080606314496,12.29935256937142,12.298634846017437,12.297800032972718,12.296751364056341,12.295714499136844,12.295098611750738,12.294419430442685,12.293833655055899,12.293466460863032,12.292633822661132,12.292249667039895,12.292249667039895
9,9.176,9.603282504499552,11.162643136178087,10.92796132498029,10.840337129980911,10.800789207757534,10.778502247639313,10.753061863923595,10.734173681221026,10.727081659894363,10.70919780891413,10.700685807923433,10.69648265135588,10.69159379005282,10.685452538526594,10.679380413979075,10.675773632762585,10.671796187470248,10.668365749195637,10.666215373741439,10.661339248828847,10.659089543265543,10.659089543265543
10,14.69,17.209871180381967,14.556143771613037,14.571956184796813,14.577860136062377,14.580524799691672,14.582026452590126,14.58374057716081,14.58501322691436,14.585491073795433,14.586696053591579,14.587269575996228,14.587552776675407,14.587882178832855,14.588295964656742,14.588705092836548,14.58894811088114,14.589216103564754,14.589447239957995,14.58959212815793,14.58992067216166,14.590072253035045,14.590072253035045
11,15.404,12.095299580541939,12.60549450870213,12.93608147995266,13.059514212490656,13.115223803959841,13.146618561850364,13.182455422649694,13.209062457426693,13.219052706941381,13.244244979404579,13.256235498023955,13.262156318185804,13.269043063446519,13.2776940012051,13.286247562527022,13.291328292355368,13.296931161984663,13.301763484496059,13.304792633218009,13.311661437229985,13.31483050834198,13.31483050834198
