,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,30.28,16.65,2400.0,1319.97,3805.0,0.45,0.35,3.6,0.0008500000000000001,0.2675
