,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,100,1,1,10,0,0,minizinc_fw,0,1.86,1.27,122625.0,83901.43,3169573.0,0.32,0.07,0.009363636363636364,221.82909090909095
1,100,1,1,10,0,0,ogsa_fw,0,1.86,1.08,122625.0,71011.11,3169573.0,0.42,0.07,0.005558536585365852,0.09165365853658537
