,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,176.216,177.83798675463296,169.5384973330987,167.19567464210533,172.4218081822712,184.95329539397642,181.7834088153274,181.12518415108522,195.69172554751194,192.27497888106268,192.4094650743386,191.88530347727146,196.30769197245104,195.10714990688058,196.05457788922703,195.81985990541918,196.271810282697,195.43077122476808,204.65869726291317,203.8758137781823,203.50448308124086,208.07357292873436,207.9172153558056,207.77141414044982,206.4544026905349,205.35289531329795,204.9557439557685,204.36298910888334,204.16619357765467,204.06794338407698,203.96979144069292,207.94925513060298,207.54173390158033,207.33858405951108,207.13584031397613,207.13584031397613
1,132.151,149.29214137748275,153.22061126159474,152.84572383947858,197.945167489335,193.6699641384557,191.9502811179479,189.05680646766166,204.1153680306265,200.52018348325453,202.62707996490428,200.87579440558255,207.9064484517846,206.52061621027903,207.95374994820193,207.30514470680265,209.80379067872238,207.98960166465938,209.13322745382789,208.32976873691356,207.57261291175809,209.77215069932038,209.62368254862105,209.51196286607242,209.09938634480739,208.3858670170235,208.12860576257447,207.74463916495526,207.61716165726452,207.55351849560725,207.48993897711165,210.35660305009642,210.0914706680503,209.9593018441849,209.82739722579836,209.82739722579836
2,113.429,131.70245655522024,134.86201032080888,135.78120239946728,201.69986409214007,197.52467291002307,196.56542996900487,193.05218834621945,195.78385014965642,192.49426310025837,197.21118606183205,195.34638121533453,199.19705999734606,197.87236854981526,197.20757789873616,196.43001668756466,216.50567545545442,214.57289743720858,212.65732441765073,211.8110935246372,210.96828755407608,210.14230376178898,210.0077844580272,209.89659967356917,209.8103086574616,208.78940623450666,208.4213172034566,207.87193835052392,207.6895437167612,207.59848317304443,207.5075136898714,207.85583641400532,207.49147606455165,207.3098419748986,207.1285709717908,207.1285709717908
3,191.949,178.08478445862684,169.71037633888204,180.00187257330094,176.50037496988142,176.97592123528202,220.25276704008448,216.1075524459588,212.89168569833154,209.10941192404533,207.3590727214109,205.35593265862542,210.6797171785085,209.24093255389192,207.47203383638114,206.47233007512872,212.32014141894382,210.41971418581383,208.55746402708562,207.73682216009306,206.91801924564984,206.10579531214339,206.01084951683126,205.93819866731442,206.64188374959497,206.48090725295336,206.42286675727195,206.33624037546937,206.3074802819588,206.29312180167685,206.27877767987516,205.9603194332931,205.90435816744525,205.87646140646854,205.84862041111697,205.84862041111697
4,158.034,160.546505080732,164.45557953408567,215.29958066521877,208.50527065159721,203.99362690822483,201.68300485645312,197.92624941590057,195.00433864698573,191.6154445452771,194.63637206411602,192.7677625101836,226.0627698565971,224.48514508805295,222.4730039988394,221.36307605569712,218.50267709815955,216.54518234818696,214.60883239010417,213.77673025439512,212.9783062123173,212.1315683101005,211.91976274179038,211.7081689790486,208.97495406649247,208.41684059734928,208.21561133052248,207.91527338382951,207.81556071833523,207.7657791576169,207.71604737845928,207.35584147674973,207.15884984465356,207.0606492698141,206.9626449979237,206.9626449979237
5,132.057,145.1336549298119,159.63355650131064,254.63856067512796,246.36816209879296,241.0039803729132,235.28485609941106,230.85467108802996,227.41610078435824,223.3581475802338,220.69284643323417,218.49774404825922,215.91151819640203,214.42396549125115,213.10401063412982,212.0739577478673,209.53029524239176,209.3963902070159,207.65299717589832,207.25309354277394,208.8988142679604,208.30966008001425,208.14475441993423,207.99591366551428,207.1400386104185,206.3174223889403,206.06356979574875,205.684690680379,205.5375089267089,205.46402841778223,205.39062138936444,205.03536386420708,204.74388798709296,204.59858689800674,204.45357626579764,204.45357626579764
6,178.822,166.62107146290387,238.03862518553746,229.61777856456365,222.16062346204404,217.3247432462262,212.16994555688808,208.1765803679785,205.0803763126819,201.4245737605678,199.0289197163949,197.05789639323606,195.08494439522406,193.86878624068098,194.8166657371677,195.3686423507496,195.6293939870961,200.34585465394056,199.5265813186348,202.66988810208684,209.70832701774123,209.0865076450067,208.94043113736168,208.80830070622432,209.01559387477778,208.73518826151326,208.81142905193292,208.92521966902345,208.86504333290506,208.83500028957218,208.80498728928262,208.45359909669133,208.3352503714024,208.27625338390993,208.2173743313955,208.2173743313955
7,189.276,175.4345581778455,276.12267266581915,266.35399149142467,257.70298584951325,252.09189677425496,246.10952753865095,241.47505175658918,237.8779329637735,233.63186391128585,230.843597685934,228.54557179375678,225.81896577357602,224.24385942834647,222.23466144531577,221.12620726446747,218.28870840588917,216.33725583706766,214.40664350482407,213.56168941865477,212.75860337238186,211.913606103882,211.70289249777812,211.49238960528032,208.77384762337786,208.9248022445116,209.1381826979944,209.4566564879854,209.41631535566592,209.39617504031025,209.37605486526996,209.0796830155943,209.00058702643506,208.9611575769692,208.92180694697285,208.92180694697285
8,239.508,221.96952678817715,211.35680122314002,203.88850231737567,197.6003531048605,193.44237409259856,192.16163192132004,190.49653108268242,188.08621947787557,201.2481622630375,199.02058475106642,201.602737900995,199.22086176309824,197.83764414790795,196.08461620208328,196.96769020603406,215.89358487331424,213.95969599760926,212.04621387846313,211.202279979243,210.36331246071737,209.70519056296422,209.57150237240126,209.45604787002884,210.334796956247,211.8438356737699,210.99889679609302,209.7378118077898,209.79732241398602,209.82703309157202,209.85671405848046,209.54509251907757,209.664764491378,209.72442111915976,209.78395849334254,209.78395849334254
9,150.589,192.1141309677864,183.50023211204046,177.39188550640125,179.4869699700942,182.33742310426078,184.27834017658958,194.15072203504914,191.35990780053024,195.31263639132214,193.38731240240142,225.42436809027714,222.73624042482504,221.18173023097782,219.20718342841096,218.11714476975337,215.3100445863781,213.51401654180282,211.6048980246837,210.76189199591255,209.9999776309551,209.34899613942147,209.19033814328205,209.0668388051388,208.9249189523674,209.73996498342683,209.70667909395547,209.65699936368904,209.53892243296102,209.47997251052809,209.44482953801753,209.08849213677104,208.8548449312373,208.73837150721974,208.63362116557684,208.63362116557684
10,138.364,184.3035711265356,180.51138320961752,174.7251837637576,217.84103335364915,213.1067392393681,208.07294553743768,205.25216466677645,202.60350057237028,199.97882411204552,197.78278345961022,205.2523907372758,202.84508692074021,201.4469304697963,199.7661764070021,198.87492481155223,196.9793757682216,219.8620856886138,217.8921496992856,217.0292685014261,216.17718943219035,215.31476362365638,215.09974986003272,214.8849511101727,212.1103364962614,209.79793036110794,209.71007852728397,209.60648933139615,209.46407559522268,209.39297551962744,209.3898105441078,209.06947517083015,208.78707722024666,208.64630148888338,208.6654293172071,208.6654293172071
11,184.758,176.07564769586608,213.65947074552722,206.1210288621819,199.46815187911173,195.14665846393873,191.05268176960627,190.468664732512,191.8256460973614,220.5667631883027,217.93561326362573,215.77241935880994,213.21557943029111,211.73112543103474,209.86204921513973,208.881526975568,206.48098040607962,210.53239744647806,208.72050357629985,207.958022237581,207.1672115028418,206.93141365484155,206.7912762411867,206.7012089649455,207.25362343834695,206.76914944500228,206.70592775881818,206.83036274169135,206.82671584057073,206.82489512473015,207.05325222960542,206.82701490039844,206.73887116663224,206.73540715717016,207.59279343526296,207.59279343526296
12,161.073,207.0116923978199,197.18441500365884,190.25331004279911,184.12405607616213,180.27511443743737,180.43149839566883,188.44047961951216,190.12405330813763,231.5643364062098,228.80117622242656,226.5239408160911,223.8217478050256,222.2601632992847,220.26888378074094,219.17128176217577,216.34335881994508,214.4430910091825,212.5375941166293,211.69895075403508,210.86039603597084,210.71199610951433,210.58001211340482,210.4854501012914,211.04737808809801,208.75192056216525,208.561494756776,208.79955793559043,208.86584565927717,208.91631181361788,209.24277350180427,209.07405035857417,208.88233397148582,208.8720244608768,210.08535144497952,210.08535144497952
13,253.922,235.32832005525336,224.06914377645046,216.14551727373538,209.1356113656075,204.6003795321511,199.83375691194783,196.2936373693341,194.9067990370482,197.48398973145447,195.1747774453574,194.03209119091125,192.85901599629722,220.7566321680471,218.77980015001373,217.6892444428797,214.884443490187,212.96343869749086,211.05794765360992,210.2259369196299,209.56869941760607,209.53123149467532,209.41845626318064,209.35330380691747,211.51689825739754,209.21946293698124,209.39800504877635,210.1876506003211,210.69257670977103,211.17397713306127,210.96327015592823,210.54242814188652,210.71568632536273,211.04681730439833,210.63006614960685,210.63006614960685
14,288.661,267.5231075133586,254.7231249675935,245.71180104376688,237.73176008728663,232.55586233800173,227.03852476367427,222.7643792290321,219.4470107146837,215.53524882620025,212.98746054404475,210.91108675926142,208.46026247192862,216.33699412567742,214.4157333743387,213.34806717626302,210.61767349897565,208.8612295957193,207.99718531157342,207.26575463109336,206.65101668858867,206.42262235757772,206.31813173522013,206.25999560348492,208.26861259435285,210.8849082421886,211.27266249290858,210.0113754162351,210.59797921677804,211.20875723756126,210.99909048032367,210.57819285345352,210.89005589744997,211.23119912871095,210.81263011965265,210.81263011965265
15,279.046,258.6121888969158,246.23851908759303,237.5271870678232,229.81291212924666,224.81283186617506,219.48510495802853,215.3573779515312,212.16166868753822,208.4011541001572,206.0294232246588,204.0446866890637,202.35839714623643,208.4466557195474,207.32666967969826,206.3476513270206,204.54362252737587,202.98392665862355,214.02089039955004,213.17376258910673,212.32700688365574,211.48909513667553,211.27819004153886,211.0674958514973,208.34617250159775,210.18154507955995,210.75743035111782,211.45125917227955,211.0297415181942,210.819598776676,210.84301817789932,210.83387871356172,211.10631819876002,210.68552606368067,210.90074734707937,210.90074734707937
16,217.866,201.99498775385413,192.4513809979033,186.18945301849587,180.89835662352348,208.60960070987855,203.6869895924025,199.87231044240517,196.9370366570907,193.51801751519284,198.6259766783843,196.75762989367865,196.9118482950626,203.78685081794464,203.04527892476514,203.2924077779302,203.47933905344567,203.01504364648557,213.8237391645232,212.973524593022,212.12649817822984,211.2988356436588,211.08848780801515,210.87835032020712,211.35837967470903,209.0549022765063,210.80920102530706,211.54183808857115,211.12230228523208,210.91300398294686,210.7053879789639,210.83623974439394,210.86431663496685,211.04842989901354,210.6323531816454,210.6323531816454
17,214.133,198.68516885791843,189.42959228236438,183.34330883656992,178.40780109471277,236.90546385265566,231.28495375321833,226.9367380207467,223.56013591339305,219.57436659734105,216.95534757896388,214.84393289709976,212.59562221678553,211.1690114272811,209.81154627661064,213.74502870946432,211.01405393747922,209.1279895418132,208.05190882258614,207.26937197123306,206.72295408665727,206.49362517527317,206.3667035500979,206.2750178465478,206.87704799017254,208.56490919158622,211.14362226021376,209.8876680771404,210.6314206786542,210.63347225797554,210.56980178571757,210.78434885494792,210.7977233810125,211.51327397997386,211.0939811832879,211.0939811832879
