,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,22.1,16.3,15.4,15.1,14.8,14.6,14.6,14.5,14.5,14.6,14.5,14.5,14.4,14.4,14.4,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6
1,15.4,14.5,14.3,14.2,14.1,14.1,14.3,14.3,14.3,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.6,14.6,14.6
2,15.8,14.6,14.5,14.3,14.3,14.2,14.3,14.2,14.2,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.6,14.6
3,14.6,14.2,14.0,15.1,14.8,14.6,14.6,14.5,14.5,14.4,14.4,14.5,14.5,14.5,14.5,14.4,14.6,14.6,14.6,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6
4,14.0,14.2,14.0,15.4,14.8,14.8,14.6,14.6,14.5,14.4,14.4,14.5,14.5,14.4,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.5,14.5,14.5
5,14.0,14.0,14.1,14.2,14.3,14.2,14.2,14.6,14.6,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
6,14.0,14.0,14.0,14.0,14.2,14.2,14.1,15.4,15.4,15.1,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
7,15.4,14.5,14.3,14.2,14.4,14.3,14.3,14.4,14.3,14.3,14.5,14.4,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
8,15.1,14.4,14.3,14.2,14.6,14.6,14.5,14.5,14.5,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
9,14.0,14.0,14.0,14.0,14.2,14.2,14.2,14.1,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
