,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.24,0.0,0.0,0.0,161104483.0,4147771.0,2686400603.6,0.0
1,1.22,0.01,0.02,161845.49,161104483.0,4098312.24,2633649685.48,0.0098
2,1.21,0.02,0.03,282187.29,161104483.0,4057559.94,2598139675.85,0.0081
3,1.2,0.03,0.04,410430.29,161104483.0,4013316.6,2565905860.34,0.0092
4,1.18,0.05,0.06,561263.7,161104483.0,3954780.35,2532637926.77,0.012
5,1.17,0.06,0.07,705500.4,161104483.0,3911494.62,2510947553.4,0.009
6,1.15,0.07,0.07,799477.44,161104483.0,3864810.12,2494899089.06,0.0302
7,1.14,0.07,0.07,840664.16,161104483.0,3841817.22,2487054914.01,0.0053
8,1.14,0.08,0.08,859080.99,161104483.0,3826472.99,2482070761.09,0.0039
9,1.13,0.08,0.08,912615.37,161104483.0,3799767.9,2474490172.8,0.0155
10,1.13,0.09,0.08,957427.19,161104483.0,3785438.69,2470534194.69,0.0038
11,1.12,0.09,0.08,986744.94,161104483.0,3770319.63,2466988091.26,0.0161
12,1.12,0.09,0.08,1001290.46,161104483.0,3755260.96,2464288206.07,0.0037
13,1.12,0.1,0.08,1011351.8,161104483.0,3747754.19,2462703651.06,0.0024
14,1.11,0.1,0.08,1022763.32,161104483.0,3740262.43,2461156211.99,0.0051
15,1.11,0.1,0.08,1038177.1,161104483.0,3732785.65,2459789808.12,0.0023
16,1.1,0.11,0.09,1068353.91,161104483.0,3706734.41,2456759924.5,0.006
17,1.1,0.11,0.09,1074890.33,161104483.0,3688234.07,2455055228.59,0.0038
18,1.1,0.11,0.09,1079303.76,161104483.0,3684545.84,2454643118.63,0.0045
19,1.1,0.11,0.09,1084354.88,161104483.0,3680861.29,2454216929.72,0.0017
20,1.1,0.11,0.09,1087799.78,161104483.0,3677180.43,2453744742.6,0.0152
21,1.09,0.12,0.09,1091718.06,161104483.0,3669829.75,2453300304.83,0.0024
22,1.09,0.12,0.09,1095924.63,161104483.0,3666159.92,2452982380.7,0.0017
23,1.09,0.12,0.09,1099382.43,161104483.0,3662493.77,2452714186.4,0.0028
24,1.09,0.12,0.09,1106900.45,161104483.0,3658842.94,2452368320.1,0.0017
25,1.09,0.12,0.09,1106900.45,161104483.0,3658842.94,2452368320.1,0.0147
