,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,2.16,0.0,0.0,0.0,1620183.0,73002.0,24958335.3,0.0
1,1.65,0.24,0.09,75211.5,1620183.0,55535.2,22789394.4,0.0309
2,1.38,0.36,0.09,84537.48,1620183.0,46663.87,22704700.92,0.0159
3,1.24,0.43,0.09,84874.85,1620183.0,41705.39,22692822.88,0.0117
4,1.25,0.42,0.09,82000.49,1620183.0,42063.75,22690523.35,0.0091
5,1.22,0.43,0.09,79284.85,1620183.0,41339.67,22690129.5,0.0063
6,1.28,0.41,0.09,69802.96,1620183.0,43062.93,22692065.73,0.0106
7,1.21,0.44,0.09,68695.57,1620183.0,40767.85,22689774.07,0.0064
8,1.24,0.43,0.09,64424.81,1620183.0,41686.12,22689740.39,0.0081
9,1.21,0.44,0.09,61512.33,1620183.0,40973.52,22689144.67,0.0072
10,1.24,0.43,0.09,59394.16,1620183.0,41726.21,22689192.34,0.0065
11,1.2,0.45,0.09,57930.63,1620183.0,40397.69,22688119.55,0.0061
12,1.23,0.43,0.09,54198.8,1620183.0,41598.77,22689455.87,0.0059
13,1.2,0.44,0.09,52704.02,1620183.0,40562.14,22688398.87,0.0062
14,1.24,0.43,0.09,50768.2,1620183.0,41844.84,22688494.32,0.0054
15,1.21,0.44,0.09,49891.94,1620183.0,40739.19,22688343.66,0.0032
16,1.21,0.44,0.09,47741.45,1620183.0,40890.15,22688830.11,0.0052
17,1.23,0.43,0.09,46224.47,1620183.0,41446.19,22688740.35,0.0048
18,1.21,0.44,0.09,46333.74,1620183.0,40982.86,22687994.27,0.0035
19,1.21,0.44,0.09,44685.85,1620183.0,40744.88,22688248.41,0.0049
20,1.21,0.44,0.09,44036.86,1620183.0,40757.5,22688025.8,0.004
21,1.21,0.44,0.09,42764.72,1620183.0,40771.85,22688267.56,0.004
22,1.24,0.43,0.09,41701.78,1620183.0,41699.82,22688223.42,0.0037
23,1.21,0.44,0.09,41378.71,1620183.0,40683.3,22687907.46,0.0029
24,1.2,0.44,0.09,40877.64,1620183.0,40656.5,22687633.76,0.0038
25,1.22,0.44,0.09,40287.68,1620183.0,41146.63,22687679.89,0.0027
26,1.21,0.44,0.09,40090.09,1620183.0,40767.92,22687346.28,0.0033
27,1.21,0.44,0.09,39586.37,1620183.0,40896.14,22687553.74,0.003
28,1.22,0.44,0.09,39200.26,1620183.0,41189.93,22687701.3,0.0022
29,1.21,0.44,0.09,38836.25,1620183.0,40786.59,22687708.57,0.0024
30,1.21,0.44,0.09,38695.05,1620183.0,40968.72,22687708.98,0.0013
31,1.21,0.44,0.09,38643.93,1620183.0,40786.5,22687499.92,0.0024
32,1.21,0.44,0.09,38281.34,1620183.0,40949.39,22687748.82,0.0022
33,1.2,0.44,0.09,38080.65,1620183.0,40563.5,22687587.44,0.0024
34,1.2,0.44,0.09,38060.58,1620183.0,40570.4,22687368.28,0.0019
35,1.21,0.44,0.09,37784.21,1620183.0,40764.3,22687454.61,0.0025
36,1.21,0.44,0.09,37492.89,1620183.0,40739.95,22687558.82,0.0018
37,1.21,0.44,0.09,37362.11,1620183.0,40818.66,22687466.18,0.0022
