,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,22.1,22.1,20.3,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5
1,22.1,20.3,20.3,18.9,18.9,17.8,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
2,20.3,20.3,20.3,20.3,20.3,18.9,27.5,24.5,24.5,24.5,27.5,27.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,24.5,24.5
3,17.0,16.3,16.3,20.3,18.9,18.9,18.9,18.9,20.3,20.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
4,15.4,15.8,15.8,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5,27.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
5,14.8,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,27.5,24.5,24.5,24.5,24.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3
6,14.8,61.6,61.6,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5
7,15.8,15.4,20.3,20.3,18.9,17.8,18.9,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5
8,15.8,15.4,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5
9,14.8,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
10,17.8,17.0,17.0,16.3,17.0,20.3,20.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
11,24.5,22.1,22.1,22.1,20.3,20.3,20.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
12,17.0,17.0,16.3,16.3,50.9,42.7,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5
13,20.3,20.3,18.9,17.8,24.5,24.5,22.1,22.1,20.3,22.1,20.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5
14,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,27.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,27.5
15,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,27.5
16,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,20.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,31.3,31.3,31.3,27.5,27.5,27.5,27.5
17,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,20.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
18,115.5,92.8,92.8,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
19,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
20,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
21,22.1,20.3,20.3,18.9,18.9,17.8,20.3,20.3,24.5,24.5,24.5,24.5,31.3,27.5,27.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
