,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.56,0.0,0.0,0.0,4338661.0,141126.0,65106355.9,0.0,65106357.46
1,1.45,0.07,0.04,70166.25,4338661.0,131013.0,62745137.04,0.0421,62815304.74
2,1.37,0.12,0.05,101990.14,4338661.0,124032.21,62066154.94,0.0295,62168146.449999996
3,1.3,0.17,0.05,130358.51,4338661.0,117216.38,61720612.8,0.0342,61850972.60999999
4,1.26,0.19,0.05,142937.25,4338661.0,113898.67,61615551.25,0.0164,61758489.76
5,1.23,0.21,0.05,153196.81,4338661.0,110924.27,61551012.29,0.0159,61704210.33
6,1.21,0.23,0.06,158598.46,4338661.0,109310.15,61520958.9,0.0103,61679558.57
7,1.18,0.24,0.06,164213.3,4338661.0,106943.94,61489500.04,0.014,61653714.519999996
8,1.17,0.25,0.06,169177.03,4338661.0,105353.28,61470752.01,0.0118,61639930.21
9,1.14,0.27,0.06,174202.81,4338661.0,103424.59,61449899.14,0.0127,61624103.09
10,1.14,0.27,0.06,177658.17,4338661.0,102670.47,61436769.04,0.0081,61614428.35
11,1.13,0.28,0.06,181331.43,4338661.0,102048.43,61421775.33,0.0096,61603107.89
12,1.12,0.28,0.06,184427.07,4338661.0,101526.46,61409329.2,0.007,61593757.39
13,1.12,0.28,0.06,186636.67,4338661.0,100964.2,61399436.12,0.008,61586073.91
14,1.11,0.29,0.06,188331.03,4338661.0,100445.02,61389799.67,0.0073,61578131.81
15,1.11,0.29,0.06,190198.85,4338661.0,100190.12,61382590.31,0.007,61572790.27
16,1.11,0.29,0.06,191328.03,4338661.0,100237.88,61375809.93,0.0073,61567139.07
17,1.11,0.29,0.06,192266.28,4338661.0,99954.31,61369739.79,0.0061,61562007.18
18,1.1,0.29,0.06,192912.09,4338661.0,99755.28,61365790.52,0.0054,61558703.71000001
19,1.1,0.3,0.06,193910.22,4338661.0,99397.59,61359728.97,0.0072,61553640.29
20,1.1,0.3,0.06,195175.06,4338661.0,99265.08,61352502.8,0.0066,61547678.96
21,1.09,0.3,0.06,195873.48,4338661.0,98881.27,61346953.24,0.0032,61542827.81
22,1.09,0.3,0.06,196189.85,4338661.0,98962.17,61343621.54,0.0035,61539812.480000004
23,1.1,0.3,0.06,196436.85,4338661.0,99040.97,61341190.58,0.0034,61537628.53
24,1.09,0.3,0.06,196669.26,4338661.0,98871.85,61338888.26,0.0045,61535558.61
25,1.09,0.3,0.06,197176.45,4338661.0,98748.2,61335963.48,0.005,61533141.02
26,1.09,0.3,0.06,197246.35,4338661.0,98590.15,61333376.07,0.0041,61530623.510000005
27,1.09,0.3,0.06,197585.75,4338661.0,98513.24,61330776.09,0.0055,61528362.93000001
28,1.09,0.3,0.06,197803.55,4338661.0,98339.93,61329005.96,0.0032,61526810.6
29,1.09,0.3,0.06,198025.18,4338661.0,98146.28,61326798.25,0.0044,61524824.52
30,1.08,0.31,0.06,198179.17,4338661.0,97950.99,61324640.29,0.0052,61522820.54
31,1.08,0.31,0.06,198382.39,4338661.0,97838.11,61322496.04,0.0035,61520879.51
32,1.08,0.31,0.06,198553.1,4338661.0,97646.02,61321227.83,0.0038,61519782.01
33,1.08,0.31,0.06,198741.31,4338661.0,97445.7,61318806.21,0.0037,61517548.6
34,1.08,0.31,0.06,198857.32,4338661.0,97244.67,61317210.91,0.0044,61516069.309999995
35,1.08,0.31,0.06,198934.42,4338661.0,97544.59,61315895.48,0.0038,61514830.98
36,1.08,0.31,0.06,199152.06,4338661.0,97382.25,61314036.96,0.0031,61513190.1
37,1.08,0.31,0.06,199238.59,4338661.0,97457.63,61313148.67,0.0026,61512388.34
38,1.08,0.31,0.06,199319.23,4338661.0,97206.39,61311637.36,0.0045,61510957.669999994
39,1.08,0.31,0.06,199497.24,4338661.0,97401.32,61309438.49,0.0049,61508936.81
40,1.08,0.31,0.06,199417.61,4338661.0,97242.17,61308112.9,0.0038,61507531.589999996
41,1.08,0.31,0.06,199461.37,4338661.0,97228.73,61307001.06,0.0032,61506463.51
42,1.08,0.31,0.06,199487.74,4338661.0,97275.06,61305959.11,0.0031,61505447.93
43,1.08,0.31,0.06,199516.05,4338661.0,97334.11,61305349.46,0.0028,61504866.589999996
44,1.08,0.31,0.06,199501.23,4338661.0,97373.07,61304724.58,0.003,61504226.88999999
45,1.08,0.31,0.06,199555.63,4338661.0,97349.68,61304026.84,0.0025,61503583.550000004
46,1.08,0.31,0.06,199571.25,4338661.0,97343.63,61303624.82,0.0016,61503197.15
47,1.08,0.31,0.06,199569.99,4338661.0,97375.61,61303367.33,0.0017,61502938.4
48,1.08,0.31,0.06,199544.81,4338661.0,97382.0,61303060.19,0.002,61502606.08
49,1.08,0.31,0.06,199544.81,4338661.0,97382.0,61303060.19,0.0011,61502606.08
