,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.2,1.07,1626281.0,1438376.92,64783494.0,0.12,0.11,0.006033333333333334,1.9150666666666665
