,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1236.809,1213.554115882737,1181.3135667737492,1289.617701224878,1274.2261301655335,1259.0301675731905,1245.2648152137986,1234.1088979557978,1234.3277722416556,1234.5070055720514,1229.7449641558676,1230.0973033498092,1226.5534446622014,1222.8064148872306,1224.9430404723432,1224.9430404723432
1,1248.661,1225.163271973835,1194.3496085300862,1496.1830012978064,1494.1236286151866,1483.460479524267,1467.7722334405535,1462.4596670399724,1460.6983665141659,1459.3860865698584,1498.7073299684116,1496.161893985898,1494.3103500828236,1491.3219664659432,1499.1974444994773,1499.1974444994773
2,1112.981,1093.0772149441857,1089.3287783328028,1174.6138330443835,1170.0500018682098,1160.7439361596885,1148.2175570835223,1141.1476329227587,1138.8040511689137,1136.8148215718204,1172.954460869954,1169.6548006434516,1167.2366679870722,1162.7573686886385,1169.9992903199498,1169.9992903199498
3,1057.956,1041.5384448904265,1491.8992215574483,1465.2725427760586,1447.7843153460674,1430.512739153073,1414.856395382694,1402.1738535839108,1397.9716540255847,1393.7831303808982,1386.8282184695934,1381.289252971132,1377.1495906357093,1367.5542509868862,1366.1867067358994,1366.1867067358994
4,1021.903,1004.0186458367596,1274.7653361084344,1432.4046563980073,1415.3302093918262,1398.5079697619253,1383.7115850556522,1385.7965002231122,1386.608323357822,1408.809878024642,1401.8947527222879,1401.2120985464069,1402.4828146870593,1456.2869600968368,1454.85729813674,1454.85729813674
5,1082.69,1082.1653697811719,1057.6181268811347,1192.498824588506,1178.2872026785985,1164.2619384175084,1152.0329503858914,1152.8234485670762,1153.200622795571,1173.9851884981742,1168.1863917525657,1166.9760232520237,1167.770315360366,1218.3071261842163,1217.130951058032,1217.130951058032
6,1009.694,1514.9787148954968,1474.6016422755247,1448.2818303528134,1430.9963667655895,1413.9279581118096,1398.4534439655617,1385.9186836180265,1381.7653476733926,1377.624696043817,1370.7523659752658,1365.3342025326197,1361.3353874073573,1351.8945800606912,1351.1340804806305,1351.1340804806305
7,921.317,1437.494100303847,1422.4645539359954,1397.0757368451045,1380.4022880492541,1363.9426568061015,1349.019552408627,1336.9353618008486,1332.930729019318,1328.9390002235393,1322.315769936079,1317.1993399001246,1313.5769476887717,1304.513763033002,1312.588104269969,1312.588104269969
8,1010.0,1085.0160577270499,1312.8724085742995,1289.4394295630564,1274.049938472514,1258.8537872203656,1245.0789824017222,1233.9231981062924,1230.2264537220867,1226.5410821905948,1220.4246768292905,1215.606651185982,1212.0735387014947,1203.6518356152321,1205.5845557796167,1205.5845557796167
9,1010.336,1010.4438825026442,1434.2215818531813,1465.7239129457357,1449.2175788522159,1442.606790062126,1426.8172759159936,1414.02721100205,1409.7893820246534,1405.564265812944,1398.5505110279712,1392.964726646154,1388.790027949437,1379.0962738055337,1377.717185531728,1377.717185531728
10,1026.824,1013.5070735089238,1149.0062755993572,1211.410288068378,1218.4953711405767,1411.9345170865995,1396.4807160190012,1383.9627429618527,1379.8163538876831,1375.6885803527807,1368.8265252921087,1363.3612519359822,1359.2753587986026,1349.7878133709135,1348.4380935575427,1348.4380935575427
11,1221.863,1198.854481178966,1166.9184203776729,1168.7803101405846,1164.017035918576,1381.1615437672474,1366.6874222069491,1354.5220629868293,1350.5440624517307,1355.1363579058598,1349.6858081224464,1355.0882065359613,1351.0270507808998,1341.596946169848,1340.2556072236782,1340.2556072236782
12,1341.892,1316.6233154436961,1281.5335121895796,1258.7873351913079,1243.9589313632987,1294.19052751686,1283.7917615833182,1272.5830911724659,1269.09070960993,1278.8256320654502,1291.8210720213383,1373.618816817749,1369.5411157881522,1360.0027225383155,1358.966599815777,1358.966599815777
13,1289.103,1264.829116778953,1231.1210070098239,1209.1706633432734,1194.7728302184519,1185.3069673592538,1177.8767879541456,1167.4247487344664,1164.0403561382495,1165.111669042365,1167.3891960857356,1214.6541667346626,1211.1278978553596,1202.6953243555213,1201.7260270311658,1201.7260270311658
14,1348.796,1323.4121265331228,1288.165321926572,1265.23771530207,1270.8797309587924,1260.3867864850736,1384.842625460312,1372.4339074691968,1368.3229514448217,1364.2473958644637,1359.7040845988377,1359.0370895871206,1355.164226764382,1383.5753622702257,1382.2089109079557,1382.2089109079557
15,1244.679,1221.2513419323516,1188.7168962143724,1167.5822267025974,1167.0140006053566,1156.5527382664045,1231.001992013224,1219.9706918643963,1216.315898020395,1212.6842793672772,1207.3921528130932,1204.1751217717026,1200.6647161534468,1230.1072733126875,1228.8989880393751,1228.8989880393751
16,1508.722,1480.3113340627958,1440.8582132710997,1415.140627418675,1398.2506274867646,1381.5635975742275,1366.4421893315562,1354.1933317576634,1350.1348309701982,1346.088496510653,1339.371536388979,1334.0221130685263,1330.024422086763,1320.742940662243,1319.4234257215805,1319.4234257215805
17,1705.671,1673.551597631786,1628.9482552042923,1599.8734883628922,1580.7786630247176,1561.9133034701097,1544.8179051626444,1530.970027890515,1526.381709185957,1521.8071476711473,1514.213324773824,1508.1655586873464,1503.645590993797,1493.150113656927,1491.6569735432702,1491.6569735432702
18,1567.891,1538.3661256845537,1497.365840562486,1470.639786479323,1453.0874521301857,1435.7460949233289,1420.0318363927147,1407.303089752394,1403.085658727189,1398.8806635509159,1391.9002999281133,1386.3410685280155,1382.1862419203087,1372.5385684407768,1371.1660358723361,1371.1660358723361
