,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.26,0.0,0.0,0.0,194130931.0,5076151.0,3203171792.2,0.0
1,1.24,0.02,0.02,1465272.48,194130931.0,4995758.1,3131408738.11,0.0128
2,1.22,0.03,0.04,2767229.86,194130931.0,4931201.53,3080514554.67,0.0105
3,1.2,0.04,0.05,4086353.56,194130931.0,4857749.12,3034791139.56,0.0119
4,1.19,0.05,0.06,4896096.32,194130931.0,4809533.5,3010455483.86,0.0083
5,1.18,0.06,0.07,5753732.16,194130931.0,4761817.19,2989909754.95,0.0076
6,1.16,0.07,0.07,6217238.37,194130931.0,4709698.64,2972843359.97,0.0091
7,1.16,0.08,0.07,6516360.42,194130931.0,4677113.76,2964125176.7,0.0061
8,1.15,0.09,0.08,6876185.91,194130931.0,4635188.09,2953952208.38,0.0076
9,1.14,0.09,0.08,7118908.31,194130931.0,4607447.52,2947474979.92,0.0053
10,1.13,0.1,0.08,7269333.67,194130931.0,4584456.75,2942953108.69,0.0047
11,1.13,0.1,0.08,7422123.9,194130931.0,4570717.35,2940367088.91,0.0031
12,1.12,0.1,0.08,7609529.33,194130931.0,4547995.61,2936425778.44,0.0046
13,1.12,0.11,0.08,7794313.82,194130931.0,4511754.24,2931875446.74,0.0059
14,1.11,0.11,0.09,7894505.76,194130931.0,4493734.72,2929392664.81,0.0038
15,1.1,0.12,0.09,7977376.83,194130931.0,4462373.51,2925313603.7,0.006
16,1.1,0.12,0.09,8141789.72,194130931.0,4444562.38,2923670733.45,0.0038
17,1.09,0.13,0.09,8212205.48,194130931.0,4426881.1,2922023527.05,0.0037
18,1.09,0.13,0.09,8256255.51,194130931.0,4413614.49,2920991294.62,0.003
19,1.09,0.13,0.09,8417135.25,194130931.0,4396133.75,2919805386.74,0.0038
20,1.09,0.13,0.09,8455521.29,194130931.0,4391737.82,2919399182.64,0.0017
21,1.08,0.14,0.09,8493909.04,194130931.0,4387346.29,2919058328.86,0.0016
22,1.07,0.15,0.09,8452471.72,194130931.0,4339319.6,2917112274.48,0.0074
23,1.07,0.15,0.09,8529798.27,194130931.0,4313348.01,2916076977.44,0.0045
24,1.06,0.16,0.09,8506193.56,194130931.0,4287535.29,2915482159.62,0.0045
25,1.06,0.16,0.09,8506193.56,194130931.0,4287535.29,2915482159.62,0.0009
