,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.26,0.0,0.0,0.0,194130931.0,5076151.0,3203171792.2,0.0
1,1.24,0.01,0.02,1381656.92,194130931.0,5005545.04,3142024710.9,0.0112
2,1.22,0.02,0.03,2492680.93,194130931.0,4950758.56,3096149839.2,0.009
3,1.21,0.03,0.04,3326976.82,194130931.0,4901473.22,3061161336.29,0.0083
4,1.19,0.05,0.06,4714151.67,194130931.0,4828463.74,3017821092.74,0.0118
5,1.18,0.06,0.06,5216451.1,194130931.0,4789971.06,3000965594.81,0.0069
6,1.17,0.07,0.07,5819055.68,194130931.0,4718622.71,2975199209.57,0.0121
7,1.15,0.08,0.08,6500560.2,194130931.0,4657648.05,2957619914.1,0.0105
8,1.14,0.09,0.08,6839384.52,194130931.0,4620517.34,2947780607.66,0.0068
9,1.14,0.09,0.08,7011439.9,194130931.0,4597461.1,2942553722.25,0.0045
10,1.13,0.1,0.08,7098560.58,194130931.0,4588270.94,2940621561.09,0.0024
11,1.12,0.11,0.08,7255296.03,194130931.0,4524447.56,2931350738.3,0.0182
12,1.11,0.12,0.09,7395227.1,194130931.0,4488379.3,2927339399.19,0.0067
13,1.11,0.12,0.09,7488925.23,194130931.0,4470448.61,2925348755.43,0.003
14,1.1,0.12,0.09,7583221.6,194130931.0,4457050.96,2923873912.52,0.0031
15,1.1,0.13,0.09,7668250.35,194130931.0,4439250.68,2922397172.93,0.0038
16,1.1,0.13,0.09,7741655.31,194130931.0,4430377.13,2921631741.27,0.0024
17,1.09,0.13,0.09,7781814.36,194130931.0,4425947.07,2921227624.69,0.0017
18,1.09,0.13,0.09,7865741.19,194130931.0,4417100.06,2920665002.12,0.0024
19,1.09,0.13,0.09,7925839.98,194130931.0,4412683.16,2920332836.68,0.0017
20,1.07,0.15,0.09,7847838.33,194130931.0,4329565.95,2917003093.71,0.0111
21,1.07,0.15,0.09,7847838.33,194130931.0,4329565.95,2917003093.71,0.0009
