,0,1,2,3,4,5,6,7,8,9,10,11
0,17.8,17.8,17.0,17.0,17.0,17.0,31.3,31.3,31.3,31.3,31.3,31.3
1,17.0,16.3,15.8,15.8,15.4,15.4,17.8,17.8,17.8,17.8,17.8,17.8
2,22.1,20.3,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0
3,16.3,15.8,42.7,42.7,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
4,14.8,14.6,24.5,24.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
5,15.4,15.8,15.8,15.8,22.1,20.3,20.3,20.3,24.5,24.5,24.5,24.5
6,14.5,17.0,15.8,15.8,17.0,16.3,15.8,15.8,16.3,16.3,16.3,16.3
7,14.5,50.9,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,27.5,27.5
8,14.3,17.0,17.8,17.8,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3
9,15.1,15.1,17.0,17.8,17.0,24.5,22.1,22.1,22.1,22.1,22.1,22.1
10,15.4,15.1,15.4,15.8,15.4,20.3,18.9,27.5,27.5,27.5,24.5,24.5
11,17.8,17.0,17.0,17.0,15.8,16.3,15.8,20.3,18.9,18.9,18.9,18.9
12,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8
13,75.2,61.6,50.9,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5
14,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
15,36.3,36.3,31.3,31.3,24.5,24.5,24.5,22.1,24.5,22.1,22.1,22.1
16,20.3,20.3,17.8,17.8,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0
17,31.3,27.5,24.5,24.5,22.1,20.3,20.3,18.9,18.9,18.9,18.9,18.9
18,31.3,27.5,24.5,24.5,22.1,20.3,20.3,18.9,18.9,18.9,18.9,18.9
19,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
20,36.3,31.3,27.5,27.5,24.5,24.5,22.1,20.3,20.3,20.3,20.3,20.3
21,31.3,27.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,22.1,22.1,22.1
22,18.9,17.8,17.0,17.0,16.3,16.3,27.5,24.5,24.5,24.5,24.5,24.5
23,17.8,17.0,17.0,17.0,15.8,15.8,17.8,17.8,17.8,17.8,17.8,17.8
24,22.1,20.3,20.3,18.9,17.8,17.8,17.0,18.9,18.9,18.9,18.9,18.9
25,22.1,20.3,20.3,18.9,17.8,17.8,17.0,18.9,17.8,20.3,20.3,20.3
26,22.1,20.3,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0
27,20.3,20.3,17.8,17.8,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3
28,16.3,15.8,15.8,15.4,17.8,17.0,17.0,20.3,20.3,20.3,20.3,20.3
29,20.3,18.9,17.8,17.8,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0
30,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1
31,22.1,20.3,18.9,17.8,17.8,17.0,17.0,17.0,18.9,18.9,18.9,18.9
32,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8
33,27.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8
34,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
35,61.6,50.9,42.7,42.7,36.3,36.3,31.3,27.5,27.5,27.5,27.5,27.5
36,230.4,230.4,144.6,144.6,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6
37,115.5,92.8,75.2,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
38,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
39,42.7,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
40,42.7,36.3,31.3,31.3,27.5,27.5,24.5,22.1,22.1,22.1,22.1,22.1
41,42.7,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
42,31.3,24.5,24.5,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
43,16.3,15.8,15.8,16.3,24.5,24.5,22.1,20.3,20.3,20.3,20.3,20.3
44,16.3,15.8,15.8,15.8,27.5,24.5,27.5,42.7,50.9,61.6,61.6,61.6
45,16.3,15.8,15.8,15.8,16.3,15.8,15.8,15.8,16.3,16.3,16.3,16.3
46,17.0,16.3,27.5,50.9,50.9,61.6,61.6,61.6,50.9,50.9,50.9,50.9
47,14.8,14.6,14.8,15.8,15.4,15.8,17.0,16.3,16.3,16.3,16.3,16.3
